freq	iccs	leg_stat	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS03012	PER_CNV	M	P_HTHAB	Poland	1.52	1.66	1.35	1.19	1.38	0.78	0.72	0.68	0.79	0.78	0.84	0.85	0.64			
A	ICCS03012	PER_CNV	M	P_HTHAB	Portugal	5.27	5.78	6.52	6.43	7.73	7.35	6.31	8.63	8.08	8.21	7.6	8.0	7.35	8.64	7.79	7.63
A	ICCS03012	PER_CNV	M	P_HTHAB	Romania	1.79	1.48	1.22	1.79	2.25	2.42	0.04	0.19	0.22	0.34	0.3	0.75	0.82	0.91	1.02	1.39
A	ICCS03012	PER_CNV	M	P_HTHAB	Serbia	1.45	1.31	0.73	0.92	0.97	2.37	2.67	1.88	2.29	3.06	3.46	5.45	3.76	4.3	5.32	5.88
A	ICCS03012	PER_CNV	M	P_HTHAB	Sweden	11.94	11.9	12.93	12.37	10.94	10.51	9.26	8.89	10.44	11.31	11.92	12.35	11.32	12.2	12.58	11.66
A	ICCS03012	PER_CNV	M	P_HTHAB	Slovenia	10.54	7.87	8.68	7.1	6.79	2.06	1.76	1.57	0.78	1.27	1.17	1.16	0.76	0.47	0.47	
A	ICCS03012	PER_CNV	M	P_HTHAB	Slovakia	1.11	1.45	0.84	0.84	0.87	0.99	0.72	0.68	0.6	0.68	1.36	2.18	1.46	1.16	1.5	1.43
A	ICCS03012	PER_CNV	M	P_HTHAB	Turkey		7.41	6.04	6.24	7.96	18.09	19.59	21.75	18.21	17.76	20.2	23.4	18.24	28.52	29.77	28.69
A	ICCS03012	PER_CNV	M	P_HTHAB	England and Wales	15.19	14.8	16.96	17.29	16.32	16.07	17.78	19.23								
A	ICCS03012	PER_CNV	M	P_HTHAB	Scotland	7.14	6.1	6.26	5.82	7.85	9.06	9.07	10.57	9.97	11.35						
A	ICCS03012	PER_CNV	M	P_HTHAB	Northern Ireland	59.54	56.47	58.54	67.54	74.22	20.43	17.31	16.21	17.53							
A	ICCS03012	PER_CNV	M	P_HTHAB	Kosovo	4.05	4.9	4.03	4.98					6.57		3.72	1.58				
A	ICCS03012	PER_CNV	T	NR	Albania						12.0	25.0	31.0	42.0	30.0	28.0	40.0	31.0	49.0	36.0	28.0
A	ICCS03012	PER_CNV	T	NR	Austria	545.0	526.0	207.0	229.0	214.0	110.0	123.0	126.0	133.0	209.0	349.0	343.0	344.0	365.0	320.0	382.0
A	ICCS03012	PER_CNV	T	NR	Bosnia and Herzegovina	0.0	2.0	24.0	78.0	58.0	59.0	82.0	75.0	89.0	95.0	97.0	104.0	88.0	93.0	118.0	116.0
A	ICCS03012	PER_CNV	T	NR	Belgium								496.0	468.0	438.0	528.0	537.0	530.0			
A	ICCS03012	PER_CNV	T	NR	Bulgaria	162.0	169.0	114.0	129.0	133.0	131.0	102.0	78.0	103.0	81.0	81.0	90.0	111.0	100.0	87.0	80.0
A	ICCS03012	PER_CNV	T	NR	Switzerland	696.0	697.0	628.0	544.0	557.0	606.0	593.0	612.0	568.0	628.0	518.0	490.0	297.0	308.0	312.0	244.0
A	ICCS03012	PER_CNV	T	NR	Cyprus	25.0	32.0	14.0	29.0	151.0	125.0	36.0	46.0	27.0	12.0	24.0	20.0	20.0	13.0	9.0	
A	ICCS03012	PER_CNV	T	NR	Czechia	367.0	360.0	368.0	311.0	7.0	15.0	17.0	10.0	14.0	22.0	22.0	22.0	42.0	33.0	26.0	36.0
A	ICCS03012	PER_CNV	T	NR	Germany	8051.0	7203.0	6757.0	6120.0	6367.0	6116.0	6246.0	6146.0	5888.0	2743.0	3409.0	3743.0	3836.0	3632.0	3641.0	4019.0
A	ICCS03012	PER_CNV	T	NR	Denmark	182.0	185.0	242.0	204.0	204.0	214.0	276.0	305.0	302.0	317.0	376.0	691.0	517.0	472.0	494.0	510.0
A	ICCS03012	PER_CNV	T	NR	Estonia			31.0	29.0	22.0	34.0	10.0	34.0	11.0	35.0	37.0	21.0	32.0	33.0	41.0	
A	ICCS03012	PER_CNV	T	NR	Spain							488.0	455.0	416.0	414.0	378.0	417.0	402.0	459.0	469.0	659.0
A	ICCS03012	PER_CNV	T	NR	Finland	422.0	376.0	367.0	377.0	362.0	338.0	395.0	366.0	356.0	361.0	357.0	341.0	316.0	375.0	359.0	566.0
A	ICCS03012	PER_CNV	T	NR	France	6075.0	6032.0	5488.0	5328.0	5881.0	5363.0	5040.0	5166.0	5215.0	5364.0	5251.0	5506.0	4867.0	6685.0	6619.0	6765.0
A	ICCS03012	PER_CNV	T	NR	Croatia	234.0	245.0	231.0	244.0	235.0	170.0	192.0	191.0	30.0	32.0	29.0	29.0	30.0	38.0	41.0	35.0
A	ICCS03012	PER_CNV	T	NR	Hungary	103.0	128.0	120.0	243.0	262.0	211.0	55.0	64.0	79.0	65.0	72.0	72.0				
A	ICCS03012	PER_CNV	T	NR	Ireland		120.0	142.0	104.0	72.0											
A	ICCS03012	PER_CNV	T	NR	Iceland						95.0										
A	ICCS03012	PER_CNV	T	NR	Lithuania	101.0	102.0	128.0	181.0	159.0	108.0	147.0	164.0	133.0	139.0	90.0	48.0	56.0	42.0	49.0	53.0
A	ICCS03012	PER_CNV	T	NR	Luxembourg								38.0	51.0	35.0	1.0		0.0	0.0	1.0	1.0
A	ICCS03012	PER_CNV	T	NR	Latvia	27.0	29.0	24.0	22.0	33.0	27.0	31.0	39.0	22.0	40.0	33.0	41.0	21.0	29.0	45.0	37.0
A	ICCS03012	PER_CNV	T	NR	Montenegro	49.0	44.0	12.0	17.0	13.0	29.0	5.0	17.0	11.0	10.0	8.0	20.0	8.0	16.0	7.0	3.0
A	ICCS03012	PER_CNV	T	NR	Malta											8.0	8.0	20.0	6.0	32.0	14.0
A	ICCS03012	PER_CNV	T	NR	Netherlands	1229.0	1065.0	1052.0	941.0	904.0	218.0	203.0	163.0	176.0	193.0	200.0	233.0	208.0	211.0	268.0	323.0
A	ICCS03012	PER_CNV	T	NR	Norway	258.0	238.0	307.0	253.0	284.0	251.0	252.0	261.0		279.0	98.0	91.0	86.0	89.0	75.0	72.0
A	ICCS03012	PER_CNV	T	NR	Poland	281.0	312.0	254.0	221.0	255.0	145.0	135.0	126.0	149.0	143.0	156.0	158.0	119.0			
A	ICCS03012	PER_CNV	T	NR	Portugal	271.0	302.0	335.0	330.0	396.0	378.0	318.0	439.0	407.0	412.0	374.0	398.0	369.0	442.0	400.0	391.0
A	ICCS03012	PER_CNV	T	NR	Romania	183.0	149.0	128.0	189.0	226.0	237.0	4.0	18.0	21.0	33.0	29.0	79.0	89.0	89.0	108.0	141.0
A	ICCS03012	PER_CNV	T	NR	Serbia	107.0	97.0	53.0	69.0	72.0	83.0	94.0	65.0	80.0	105.0	119.0	186.0	128.0	146.0	177.0	190.0
A	ICCS03012	PER_CNV	T	NR	Sweden	551.0	554.0	608.0	589.0	526.0	504.0	452.0	438.0	517.0	575.0	615.0	646.0	596.0	650.0	670.0	630.0
A	ICCS03012	PER_CNV	T	NR	Slovenia	110.0	85.0	88.0	72.0	71.0	22.0	19.0	16.0	8.0	13.0	12.0	12.0	8.0	5.0	5.0	
A	ICCS03012	PER_CNV	T	NR	Slovakia	29.0	39.0	22.0	22.0	23.0	27.0	19.0	18.0	16.0	18.0	36.0	58.0	40.0	31.0	40.0	39.0
A	ICCS03012	PER_CNV	T	NR	Turkey		2676.0	2215.0	2328.0	3003.0	6913.0	7577.0	8511.0	7243.0	7151.0	8227.0	9673.0	7660.0	12028.0	12692.0	12310.0
A	ICCS03012	PER_CNV	T	NR	England and Wales	4120.0	4045.0	4675.0	4805.0	4583.0	4544.0	5087.0	5588.0								
A	ICCS03012	PER_CNV	T	NR	Scotland	182.0	158.0	160.0	151.0	204.0	235.0	236.0	276.0	266.0	302.0						
A	ICCS03012	PER_CNV	T	NR	Northern Ireland	528.0	506.0	603.0	612.0	688.0	183.0	157.0	151.0	163.0	147.0	175.0					
A	ICCS03012	PER_CNV	T	NR	Kosovo	44.0	55.0	45.0	45.0	49.0	32.0	30.0	52.0	58.0	21.0	33.0	14.0				
A	ICCS03012	PER_CNV	T	P_HTHAB	Albania							0.86	1.07	1.46	1.04	0.98	1.4	1.09	1.73	1.29	1.01
A	ICCS03012	PER_CNV	T	P_HTHAB	Austria	6.56	6.31	2.48	2.73	2.55	1.3	1.45	1.47	1.53	2.38	3.96	3.87	3.86	4.09	3.56	4.2
A	ICCS03012	PER_CNV	T	P_HTHAB	Bosnia and Herzegovina	0.0	0.05	0.62	2.03	1.51											
A	ICCS03012	PER_CNV	T	P_HTHAB	Belgium								4.41	4.14	3.86	4.63	4.69	4.6			
A	ICCS03012	PER_CNV	T	P_HTHAB	Bulgaria	2.15	2.26	1.54	1.75	1.82	1.8	1.41	1.08	1.44	1.14	1.15	1.29	1.6	1.45	1.27	1.24
A	ICCS03012	PER_CNV	T	P_HTHAB	Switzerland	9.17	9.05	8.07	6.91	7.0	7.54	7.29	7.43	6.82	7.46	6.11	5.73	3.45	3.55	3.57	2.77
A	ICCS03012	PER_CNV	T	P_HTHAB	Cyprus	3.22	4.02	1.71	3.45	17.52	14.44	4.2	5.43	3.18	1.4	2.78	2.28	2.25	1.45	0.99	
A	ICCS03012	PER_CNV	T	P_HTHAB	Czechia	3.55	3.45	3.52	2.97	0.07	0.14	0.16	0.09	0.13	0.21	0.21	0.21	0.39	0.31	0.25	0.33
A	ICCS03012	PER_CNV	T	P_HTHAB	Germany	9.79	8.78	8.26	7.63	7.93	7.6	7.73	7.57	7.17	3.32	4.12	4.51	4.61	4.37	4.37	4.84
A	ICCS03012	PER_CNV	T	P_HTHAB	Denmark	3.32	3.36	4.37	3.67	3.66	3.82	4.9	5.39	5.29	5.51	6.5	11.9	8.88	8.08	8.41	8.6
A	ICCS03012	PER_CNV	T	P_HTHAB	Estonia			2.33	2.18	1.66	2.58	0.76	2.59	0.84	2.66	2.8	1.59	2.41	2.48	3.08	
A	ICCS03012	PER_CNV	T	P_HTHAB	Spain							1.05	0.98	0.9	0.89	0.81	0.89	0.85	0.97	0.99	1.37
A	ICCS03012	PER_CNV	T	P_HTHAB	European Union - Aggregate								4.07	3.95	3.17	3.37	3.65	3.47	4.41	2.9	4.98
A	ICCS03012	PER_CNV	T	P_HTHAB	Finland	7.96	7.06	6.86	7.01	6.7	6.23	7.25	6.69	6.49	6.56	6.48	6.18	5.72	6.78	6.47	10.17
A	ICCS03012	PER_CNV	T	P_HTHAB	France	9.49	9.37	8.49	8.2	90.1	8.18	7.62	7.77	7.83	8.03	7.83	8.2	7.21	9.87	9.72	9.91
A	ICCS03012	PER_CNV	T	P_HTHAB	Croatia	5.43	5.68	5.37	5.69	5.5	3.99	4.52	4.52	0.72	0.77	0.71	0.71	0.74	0.94	1.06	0.91
A	ICCS03012	PER_CNV	T	P_HTHAB	Hungary	1.03	1.28	1.2	2.43	2.64	2.13	0.56	0.65	0.8	0.66	0.74	0.74				
A	ICCS03012	PER_CNV	T	P_HTHAB	Ireland		2.65	3.12	2.28	1.57											
A	ICCS03012	PER_CNV	T	P_HTHAB	Iceland						29.52										
A	ICCS03012	PER_CNV	T	P_HTHAB	Lithuania	3.14	3.2	4.07	5.93	5.29	3.63	4.99	5.61	4.6	4.88	3.2	1.72	2.0	1.5	1.75	1.85
A	ICCS03012	PER_CNV	T	P_HTHAB	Luxembourg								6.75	8.85	5.93	0.17		0.0	0.0	0.15	0.15
A	ICCS03012	PER_CNV	T	P_HTHAB	Latvia	1.23	1.34	1.13	1.06	1.61	1.33	1.55	1.96	1.12	2.05	1.71	2.14	1.1	1.53	2.4	1.96
A	ICCS03012	PER_CNV	T	P_HTHAB	Montenegro	7.96	7.13	1.94	2.74	2.1	4.67	0.8	2.73	1.77	1.61	1.29	3.21	1.29	2.58	1.13	0.49
A	ICCS03012	PER_CNV	T	P_HTHAB	Malta											1.68	1.62	3.89	1.16	6.14	2.58
A	ICCS03012	PER_CNV	T	P_HTHAB	Netherlands	7.49	6.46	6.35	5.65	5.4	1.3	1.21	0.96	1.04	1.13	1.16	1.35	1.19	1.21	1.52	1.81
A	ICCS03012	PER_CNV	T	P_HTHAB	Norway	5.45	4.96	6.32	5.14	5.7	4.97	4.93	5.05		5.31	1.85	1.71	1.6	1.65	1.38	1.31
A	ICCS03012	PER_CNV	T	P_HTHAB	Poland	0.74	0.82	0.67	0.58	0.67	0.38	0.36	0.33	0.39	0.38	0.41	0.42	0.31			
A	ICCS03012	PER_CNV	T	P_HTHAB	Portugal	2.57	2.86	3.17	3.12	3.76	3.6	3.05	4.23	3.94	4.0	3.63	3.87	3.58	4.25	3.84	3.72
A	ICCS03012	PER_CNV	T	P_HTHAB	Romania	0.89	0.73	0.6	0.88	1.12	1.18	0.02	0.09	0.11	0.17	0.15	0.41	0.46	0.46	0.57	0.74
A	ICCS03012	PER_CNV	T	P_HTHAB	Serbia	1.45	1.32	0.73	0.95	1.0	1.16	1.32	0.91	1.13	1.49	1.7	2.67	1.85	2.12	2.6	2.86
A	ICCS03012	PER_CNV	T	P_HTHAB	Sweden	6.0	5.99	6.51	6.26	5.55	5.27	4.69	4.49	5.25	5.75	6.08	6.31	5.77	6.26	6.41	5.99
A	ICCS03012	PER_CNV	T	P_HTHAB	Slovenia	5.47	4.18	4.3	3.51	3.45	1.07	0.92	0.78	0.39	0.63	0.58	0.58	0.38	0.24	0.24	
A	ICCS03012	PER_CNV	T	P_HTHAB	Slovakia	0.54	0.72	0.41	0.41	0.43	0.5	0.35	0.33	0.29	0.33	0.66	1.06	0.73	0.57	0.74	0.72
A	ICCS03012	PER_CNV	T	P_HTHAB	Turkey		3.74	3.05	3.16	4.02	9.14	9.88	10.95	9.2	8.96	10.18	11.8	9.21	14.39	14.99	14.43
A	ICCS03012	PER_CNV	T	P_HTHAB	England and Wales	7.54	7.35	8.43	8.59	8.13	8.01	8.9	9.69								
A	ICCS03012	PER_CNV	T	P_HTHAB	Scotland	3.51	3.03	3.05	2.86	3.84	4.42	4.42	5.15	4.94	5.58						
A	ICCS03012	PER_CNV	T	P_HTHAB	Northern Ireland	29.82	28.33	33.52	33.82	37.82	10.02	8.55	8.17	8.77							
A	ICCS03012	PER_CNV	T	P_HTHAB	Kosovo	2.04	2.52	2.04	2.51					3.27		1.83	0.78				
A	ICCS03012	PER_PRSC	F	NR	Albania						0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
A	ICCS03012	PER_PRSC	F	NR	Austria	498.0	332.0	147.0	133.0	140.0	162.0	137.0	133.0	131.0	137.0	163.0	153.0	118.0	136.0	144.0	129.0
A	ICCS03012	PER_PRSC	F	NR	Bosnia and Herzegovina	0.0	0.0	0.0	0.0	0.0	21.0	3.0	4.0	10.0	1.0	5.0	9.0	3.0	4.0	2.0	3.0
A	ICCS03012	PER_PRSC	F	NR	Belgium	243.0	228.0	233.0	252.0	252.0	237.0	271.0	271.0	268.0	302.0	325.0	380.0	438.0	464.0	481.0	385.0
A	ICCS03012	PER_PRSC	F	NR	Bulgaria			1.0	2.0	3.0	0.0										
A	ICCS03012	PER_PRSC	F	NR	Cyprus	1.0	3.0	0.0	0.0	0.0	2.0	4.0	1.0	3.0	2.0	4.0	1.0	0.0	1.0	0.0	
A	ICCS03012	PER_PRSC	F	NR	Czechia	19.0	19.0	10.0	17.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
A	ICCS03012	PER_PRSC	F	NR	Germany	323.0	298.0	308.0	342.0	413.0	362.0	351.0	426.0	280.0							
A	ICCS03012	PER_PRSC	F	NR	Denmark	13.0	12.0	9.0	18.0	8.0	9.0	5.0	15.0	9.0	21.0	19.0	75.0	31.0	26.0	17.0	29.0
A	ICCS03012	PER_PRSC	F	NR	Estonia								0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	
A	ICCS03012	PER_PRSC	F	NR	Finland	5.0	9.0	8.0	11.0	9.0	13.0	8.0	7.0	7.0	15.0	5.0	14.0	6.0	8.0	10.0	19.0
A	ICCS03012	PER_PRSC	F	NR	France				163.0	178.0	200.0	220.0	192.0	195.0	253.0	238.0	257.0	239.0	348.0	287.0	357.0
A	ICCS03012	PER_PRSC	F	NR	Croatia	18.0	18.0	23.0	23.0	15.0	9.0	18.0	18.0	5.0	2.0	3.0	1.0	2.0	1.0	8.0	1.0
A	ICCS03012	PER_PRSC	F	NR	Hungary	9.0	10.0	9.0	4.0	10.0	3.0	2.0	3.0								
A	ICCS03012	PER_PRSC	F	NR	Iceland						0.0				1.0	0.0	0.0	0.0	1.0	1.0	
A	ICCS03012	PER_PRSC	F	NR	Liechtenstein								0.0	0.0	1.0	0.0		0.0	0.0	0.0	0.0
A	ICCS03012	PER_PRSC	F	NR	Lithuania	1.0	5.0	4.0	3.0	2.0	6.0	4.0	4.0	1.0	2.0	1.0	2.0	0.0	2.0	3.0	0.0
A	ICCS03012	PER_PRSC	F	NR	Luxembourg								12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03012	PER_PRSC	F	NR	Latvia					2.0	1.0	2.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0
A	ICCS03012	PER_PRSC	F	NR	Montenegro	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							
A	ICCS03012	PER_PRSC	F	NR	Malta								5.0								
A	ICCS03012	PER_PRSC	F	NR	Netherlands	42.0	38.0	42.0	63.0	66.0	12.0	13.0	14.0	12.0	13.0	12.0	11.0	8.0	12.0	14.0	14.0
A	ICCS03012	PER_PRSC	F	NR	Norway	4.0	4.0	7.0	5.0	4.0	6.0	3.0	4.0	4.0	3.0	4.0	3.0	1.0	1.0	2.0	4.0
A	ICCS03012	PER_PRSC	F	NR	Portugal	14.0	13.0	12.0	13.0	17.0	13.0	6.0	23.0	19.0	23.0	13.0	16.0	16.0	21.0	19.0	15.0
A	ICCS03012	PER_PRSC	F	NR	Romania	3.0	0.0	3.0	5.0	3.0	2.0	1.0									
A	ICCS03012	PER_PRSC	F	NR	Serbia						14.0	15.0	5.0	9.0	13.0	8.0	14.0	4.0	16.0	11.0	10.0
A	ICCS03012	PER_PRSC	F	NR	Sweden	11.0	6.0	18.0	14.0	9.0	7.0	11.0	14.0	12.0	20.0	18.0	24.0	21.0	21.0	25.0	30.0
A	ICCS03012	PER_PRSC	F	NR	Slovenia							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
A	ICCS03012	PER_PRSC	F	NR	Slovakia			5.0	15.0	19.0	12.0	14.0	8.0	11.0	1.0	1.0	0.0	0.0	0.0		
A	ICCS03012	PER_PRSC	F	NR	Turkey		1058.0	1080.0	1163.0	1364.0	2288.0	2100.0	2006.0	1716.0	1841.0	2026.0	2397.0	1915.0	2198.0	2504.0	2674.0
A	ICCS03012	PER_PRSC	F	NR	England and Wales	76.0	78.0	79.0	79.0	77.0	99.0	117.0	203.0								
A	ICCS03012	PER_PRSC	F	NR	Scotland	7.0	6.0	1.0	1.0	6.0	9.0	8.0	7.0	10.0	14.0						
A	ICCS03012	PER_PRSC	F	NR	Northern Ireland			7.0	0.0	3.0	0.0	5.0	5.0	5.0	2.0	6.0					
A	ICCS03012	PER_PRSC	F	P_HTHAB	Albania							0.0	0.0	0.07	0.07	0.07	0.07	0.0	0.0	0.0	0.07
A	ICCS03012	PER_PRSC	F	P_HTHAB	Austria	11.68	7.76	3.43	3.1	3.25	3.74	3.15	3.04	2.96	3.07	3.64	3.4	2.61	3.0	3.16	2.79
A	ICCS03012	PER_PRSC	F	P_HTHAB	Bosnia and Herzegovina	0.0	0.0	0.0	0.0	0.0											
A	ICCS03012	PER_PRSC	F	P_HTHAB	Belgium	4.46	4.16	4.22	4.5	4.47	4.18	4.77	4.74	4.67	5.24	5.62	6.54	7.5	7.93	8.17	6.47
A	ICCS03012	PER_PRSC	F	P_HTHAB	Bulgaria			0.03	0.05	0.08	0.0										
A	ICCS03012	PER_PRSC	F	P_HTHAB	Cyprus	0.25	0.74	0.0	0.0	0.0	0.45	0.91	0.23	0.69	0.46	0.9	0.22	0.0	0.22	0.0	
A	ICCS03012	PER_PRSC	F	P_HTHAB	Czechia	0.18	0.18	0.1	0.16	0.0	0.02	0.0	0.02	0.04	0.0	0.0	0.0	0.02	0.02	0.0	0.0
A	ICCS03012	PER_PRSC	F	P_HTHAB	Germany	0.77	0.71	0.74	0.83	1.0	0.88	0.85	1.03	0.67							
A	ICCS03012	PER_PRSC	F	P_HTHAB	Denmark	0.47	0.43	0.32	0.64	0.28	0.32	0.18	0.53	0.31	0.73	0.65	2.57	1.06	0.89	0.58	0.97
A	ICCS03012	PER_PRSC	F	P_HTHAB	Estonia								0.0	0.0	0.0	0.0	0.0	0.29	0.14	0.14	
A	ICCS03012	PER_PRSC	F	P_HTHAB	Finland	0.09	0.17	0.15	0.2	0.17	0.47	0.29	0.25	0.25	0.54	0.18	0.5	0.21	0.29	0.36	0.68
A	ICCS03012	PER_PRSC	F	P_HTHAB	France				0.49	0.53	0.59	0.64	0.56	0.57	0.73	0.69	0.74	0.69	1.0	0.82	1.01
A	ICCS03012	PER_PRSC	F	P_HTHAB	Croatia	0.81	0.81	1.03	1.04	0.68	0.41	0.82	0.82	0.23	0.09	0.14	0.05	0.1	0.05	0.4	0.05
A	ICCS03012	PER_PRSC	F	P_HTHAB	Hungary	0.17	0.19	0.17	0.08	0.19	0.06	0.04	0.06								
A	ICCS03012	PER_PRSC	F	P_HTHAB	Iceland						0.0				0.6	0.0	0.0	0.0	0.56	0.55	
A	ICCS03012	PER_PRSC	F	P_HTHAB	Liechtenstein								0.0	0.0	5.25	0.0		0.0	0.0	0.0	0.0
A	ICCS03012	PER_PRSC	F	P_HTHAB	Lithuania	0.06	0.29	0.24	0.18	0.12	0.37	0.25	0.25	0.06	0.13	0.07	0.13	0.0	0.13	0.2	0.0
A	ICCS03012	PER_PRSC	F	P_HTHAB	Luxembourg								4.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03012	PER_PRSC	F	P_HTHAB	Latvia					0.18	0.09	0.18	0.19	0.09	0.0	0.0	0.19	0.0	0.1	0.0	0.2
A	ICCS03012	PER_PRSC	F	P_HTHAB	Montenegro	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							
A	ICCS03012	PER_PRSC	F	P_HTHAB	Malta								2.33								
A	ICCS03012	PER_PRSC	F	P_HTHAB	Netherlands	0.51	0.46	0.5	0.75	0.78	0.14	0.15	0.16	0.14	0.15	0.14	0.13	0.09	0.14	0.16	0.16
A	ICCS03012	PER_PRSC	F	P_HTHAB	Norway	0.08	0.08	0.14	0.1	0.08	0.24	0.12	0.16	0.15	0.11	0.15	0.11	0.04	0.04	0.07	0.15
A	ICCS03012	PER_PRSC	F	P_HTHAB	Portugal	0.26	0.24	0.22	0.24	0.31	0.24	0.11	0.42	0.35	0.42	0.24	0.29	0.29	0.39	0.35	0.27
A	ICCS03012	PER_PRSC	F	P_HTHAB	Romania	0.03	0.0	0.03	0.05	0.03	0.02	0.01									
A	ICCS03012	PER_PRSC	F	P_HTHAB	Serbia						0.38	0.41	0.14	0.25	0.36	0.22	0.39	0.11	0.45	0.32	0.29
A	ICCS03012	PER_PRSC	F	P_HTHAB	Sweden	0.12	0.06	0.19	0.15	0.09	0.15	0.23	0.29	0.24	0.4	0.36	0.47	0.41	0.41	0.48	0.57
A	ICCS03012	PER_PRSC	F	P_HTHAB	Slovenia							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
A	ICCS03012	PER_PRSC	F	P_HTHAB	Slovakia			0.18	0.54	0.69	0.43	0.5	0.29	0.4	0.04	0.04	0.0	0.0	0.0		
A	ICCS03012	PER_PRSC	F	P_HTHAB	Turkey		2.97	2.99	3.17	3.67	6.07	5.5	5.18	4.37	4.63	5.03	5.87	4.62	5.27	5.93	6.28
A	ICCS03012	PER_PRSC	F	P_HTHAB	England and Wales	0.27	0.28	0.28	0.28	0.27	0.34	0.4	0.69								
A	ICCS03012	PER_PRSC	F	P_HTHAB	Scotland	0.26	0.22	0.04	0.04	0.22	0.33	0.29	0.25	0.36	0.5						
A	ICCS03012	PER_PRSC	F	P_HTHAB	Northern Ireland			0.76	0.0	0.32	0.0	0.53	0.53	0.53							
A	ICCS03012	PER_PRSC	M	NR	Albania						23.0	37.0	41.0	53.0	44.0	38.0	60.0	30.0	42.0	57.0	46.0
A	ICCS03012	PER_PRSC	M	NR	Austria	4704.0	3933.0	2619.0	2716.0	2649.0	2505.0	2421.0	2450.0	2898.0	3224.0	3079.0	2697.0	2354.0	2364.0	2544.0	2949.0
A	ICCS03012	PER_PRSC	M	NR	Bosnia and Herzegovina	16.0	21.0	70.0	81.0	67.0	51.0	76.0	84.0	98.0	93.0	115.0	113.0	107.0	139.0	123.0	114.0
A	ICCS03012	PER_PRSC	M	NR	Belgium	3649.0	3769.0	4089.0	4226.0	4026.0	4092.0	3898.0	3776.0	4106.0	4459.0	4587.0	5174.0	5225.0	5902.0	6090.0	5649.0
A	ICCS03012	PER_PRSC	M	NR	Bulgaria			214.0	193.0	213.0	190.0										
A	ICCS03012	PER_PRSC	M	NR	Cyprus	32.0	41.0	29.0	33.0	60.0	47.0	49.0	43.0	54.0	23.0	33.0	37.0	29.0	31.0	27.0	
A	ICCS03012	PER_PRSC	M	NR	Czechia	544.0	514.0	516.0	444.0	24.0	21.0	18.0	15.0	28.0	31.0	34.0	32.0	41.0	37.0	33.0	45.0
A	ICCS03012	PER_PRSC	M	NR	Germany	9248.0	8466.0	7884.0	7248.0	7477.0	7191.0	7443.0	7311.0	7110.0							
A	ICCS03012	PER_PRSC	M	NR	Denmark	434.0	490.0	313.0	298.0	309.0	235.0	326.0	350.0	364.0	436.0	464.0	769.0	620.0	616.0	605.0	621.0
A	ICCS03012	PER_PRSC	M	NR	Estonia								37.0	35.0	46.0	31.0	27.0	38.0	44.0	58.0	
A	ICCS03012	PER_PRSC	M	NR	Finland	492.0	453.0	450.0	452.0	440.0	399.0	456.0	430.0	408.0	419.0	397.0	389.0	372.0	461.0	456.0	634.0
A	ICCS03012	PER_PRSC	M	NR	France				6839.0	7623.0	7379.0	7335.0	7314.0	7482.0	7821.0	8413.0	8841.0	8564.0	9848.0	10051.0	10110.0
A	ICCS03012	PER_PRSC	M	NR	Croatia	372.0	311.0	316.0	321.0	293.0	310.0	301.0	314.0	71.0	89.0	80.0	93.0	97.0	138.0	106.0	103.0
A	ICCS03012	PER_PRSC	M	NR	Hungary	350.0	223.0	268.0	201.0	215.0	212.0	136.0	126.0								
A	ICCS03012	PER_PRSC	M	NR	Iceland						34.0				11.0	4.0	9.0	13.0	4.0	15.0	
A	ICCS03012	PER_PRSC	M	NR	Liechtenstein								2.0	4.0	2.0	1.0		4.0	2.0	4.0	8.0
A	ICCS03012	PER_PRSC	M	NR	Lithuania	105.0	136.0	142.0	175.0	126.0	114.0	136.0	132.0	119.0	96.0	68.0	70.0	42.0	47.0	59.0	54.0
A	ICCS03012	PER_PRSC	M	NR	Luxembourg								115.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0
A	ICCS03012	PER_PRSC	M	NR	Latvia					64.0	82.0	80.0	73.0	42.0	47.0	74.0	63.0	52.0	69.0	57.0	91.0
A	ICCS03012	PER_PRSC	M	NR	Montenegro	17.0	21.0	11.0	18.0	12.0	13.0	9.0	11.0	15.0							
A	ICCS03012	PER_PRSC	M	NR	Malta								44.0								
A	ICCS03012	PER_PRSC	M	NR	Netherlands	2531.0	2366.0	2318.0	2400.0	2531.0	815.0	759.0	644.0	754.0	662.0	700.0	677.0	589.0	714.0	783.0	831.0
