freq	iccs	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS03011	T	NR	France	8089.0	7839.0	7564.0	7691.0	7710.0	7666.0	7255.0		4423.0	6998.0	7259.0	7506.0	7629.0	8338.0	9123.0	9960.0
A	ICCS03011	T	NR	Croatia	145.0	158.0	156.0		142.0	100.0	97.0	91.0			47.0	52.0	36.0	41.0	51.0	42.0
A	ICCS03011	T	NR	Hungary						390.0	296.0	269.0		624.0	291.0	583.0	880.0	1083.0	1057.0	1134.0
A	ICCS03011	T	NR	Iceland						12.0				11.0	6.0					
A	ICCS03011	T	NR	Italy	1667.0	1866.0	1952.0	2034.0	2052.0	1973.0	1922.0									
A	ICCS03011	T	NR	Liechtenstein									0.0							
A	ICCS03011	T	NR	Lithuania	401.0	420.0	425.0	470.0	500.0	471.0	457.0	314.0	310.0	353.0	327.0	270.0	247.0	238.0	188.0	178.0
A	ICCS03011	T	NR	Luxembourg				24.0	24.0	32.0	23.0	22.0	11.0	34.0						
A	ICCS03011	T	NR	Latvia						148.0	138.0	132.0	134.0	137.0	127.0	124.0	132.0	129.0	145.0	137.0
A	ICCS03011	T	NR	Montenegro	3.0	7.0	12.0	3.0	3.0	4.0	2.0	3.0	10.0	8.0	2.0	10.0	3.0	7.0	7.0	2.0
A	ICCS03011	T	NR	Malta						6.0	7.0	5.0	12.0	19.0	12.0	13.0	12.0	13.0	15.0	31.0
A	ICCS03011	T	NR	Norway	226.0	260.0	256.0	284.0	274.0	263.0	332.0	366.0	385.0	390.0	398.0	429.0	452.0	498.0	567.0	553.0
A	ICCS03011	T	NR	Poland	1750.0	2030.0	1886.0	1854.0	1831.0	1700.0	1605.0	1561.0	983.0	1095.0	1162.0	1208.0	1190.0	1176.0	1174.0	1254.0
A	ICCS03011	T	NR	Portugal	209.0	234.0	223.0	198.0	203.0	207.0	203.0	204.0	199.0	200.0	157.0	148.0	150.0	153.0	208.0	131.0
A	ICCS03011	T	NR	Romania	1514.0	1491.0	1546.0	1697.0	1744.0	1914.0	1875.0	1932.0	2037.0	1836.0	1847.0	1853.0	2008.0	2558.0	2726.0	2820.0
A	ICCS03011	T	NR	Serbia						211.0	229.0	185.0	194.0	196.0	177.0	163.0	238.0	226.0	225.0	222.0
A	ICCS03011	T	NR	Sweden	444.0	426.0	415.0	398.0	384.0	374.0	392.0	377.0	360.0	348.0	338.0	453.0	551.0	569.0	651.0	673.0
A	ICCS03011	T	NR	Slovenia	46.0	42.0	34.0	27.0	24.0	30.0	29.0	23.0	11.0	14.0	8.0	7.0	8.0	6.0	16.0	20.0
A	ICCS03011	T	NR	Slovakia		138.0	143.0	133.0	153.0	136.0	142.0	144.0	143.0	241.0	135.0	132.0	143.0	134.0	148.0	146.0
A	ICCS03011	T	NR	Turkey		562.0	909.0	828.0	2258.0	10530.0	12815.0	14560.0	15697.0		12002.0	11922.0	11727.0	11594.0	11883.0	9508.0
A	ICCS03011	T	NR	England and Wales	4234.0	4465.0	4542.0	4951.0	5245.0	5408.0	5724.0	6175.0	6596.0	7001.0	7159.0					
A	ICCS03011	T	NR	Scotland	177.0	173.0	169.0	162.0	155.0	161.0										
A	ICCS03011	T	NR	Northern Ireland		48.0	44.0	40.0	44.0	94.0	92.0	76.0	55.0	54.0	47.0					
A	ICCS03011	T	NR	Kosovo		43.0	46.0	35.0	34.0	41.0	23.0	31.0		21.0	37.0	29.0	37.0			
A	ICCS03011	T	P_HTHAB	Albania	3.44	3.39		2.61			2.76	2.7	3.43	3.13	3.76	2.59	2.28	2.26	2.94	2.82
A	ICCS03011	T	P_HTHAB	Austria	2.95	3.11	4.49	4.8	4.82	5.04	5.03	4.7	5.61	5.76	5.54	5.68	5.28	5.52	5.8	5.92
A	ICCS03011	T	P_HTHAB	Belgium	7.41	7.22	6.82	7.12	7.51											
A	ICCS03011	T	P_HTHAB	Bulgaria	6.34	5.5	5.08	4.3	4.07	3.86	3.89	3.42	3.44	3.21	3.06	2.91	2.57	2.28	2.6	2.5
A	ICCS03011	T	P_HTHAB	Switzerland	2.12	1.91	2.3	2.02	2.0	2.13	2.17	2.12	2.49	2.48	2.52	2.76	2.79	2.55	2.23	
A	ICCS03011	T	P_HTHAB	Cyprus					3.48	4.04									4.42	
A	ICCS03011	T	P_HTHAB	Czechia				4.81	4.71	4.47	4.53	4.77	5.14	5.13	5.1	5.15	4.89	5.01	6.21	5.86
A	ICCS03011	T	P_HTHAB	Germany						1.65	1.53	1.55	1.46	2.0	1.98	1.79	2.03	2.04	1.96	1.9
A	ICCS03011	T	P_HTHAB	Denmark	1.04	0.96	1.01	0.9	1.11	0.98	1.28	1.7	1.79	1.83	2.42	2.96	2.75	3.15	3.59	3.57
A	ICCS03011	T	P_HTHAB	Estonia	7.02	7.56	9.3	6.92		6.74	6.99	6.84	6.54	6.92	7.5	7.7	7.22	6.62	6.23	5.64
A	ICCS03011	T	P_HTHAB	Greece	1.83	1.95	1.98	1.86	1.6	1.63	1.83	1.28	1.59	2.85	2.62	3.24	3.16	2.72	2.88	2.96
A	ICCS03011	T	P_HTHAB	Spain	4.98	5.3	5.32	5.05	4.74	4.64	4.57	4.84	6.94	7.05	7.1	7.2	7.41	7.92	8.54	8.41
A	ICCS03011	T	P_HTHAB	Finland																1.42
A	ICCS03011	T	P_HTHAB	France	12.64	12.18	11.7	11.84	11.81	11.69	11.0		6.64	10.47	10.83	11.17	11.33	12.32	13.44	14.59
A	ICCS03011	T	P_HTHAB	Croatia	3.36	3.67	3.63		3.32	2.35	2.28	2.15			1.14	1.28	0.89	1.02	1.32	1.09
A	ICCS03011	T	P_HTHAB	Hungary						3.94	3.0	2.73		6.37	2.98	5.97	9.01	11.13	10.91	11.81
A	ICCS03011	T	P_HTHAB	Iceland						3.73				3.25	1.72					
A	ICCS03011	T	P_HTHAB	Italy	2.84	3.16	3.3	3.43	3.45	3.31	3.16									
A	ICCS03011	T	P_HTHAB	Liechtenstein									0.0							
A	ICCS03011	T	P_HTHAB	Lithuania	12.48	13.19	13.53	15.4	16.65	15.85	15.53	10.75	10.73	12.4	11.64	9.66	8.84	8.51	6.7	6.23
A	ICCS03011	T	P_HTHAB	Luxembourg				4.69	4.57	5.96	4.18	3.91	1.91	5.76						
A	ICCS03011	T	P_HTHAB	Latvia						7.31	6.89	6.65	6.81	7.03	6.57	6.46	6.92	6.81	7.73	7.28
A	ICCS03011	T	P_HTHAB	Montenegro	0.49	1.13	1.94	0.48	0.48	0.64	0.32	0.48	1.61	1.29	0.32	1.61	0.48	1.13	1.13	0.32
A	ICCS03011	T	P_HTHAB	Malta						1.42	1.65	1.16	2.76	4.13	2.52	2.63	2.33	2.52	2.88	5.72
A	ICCS03011	T	P_HTHAB	Norway	4.77	5.42	5.27	5.77	5.5	5.21	6.5	7.08	7.39	7.42	7.52	8.05	8.42	9.24	10.45	10.07
A	ICCS03011	T	P_HTHAB	Poland	4.59	5.32	4.96	4.87	4.81	4.47	4.22	4.11	2.59	2.88	3.06	3.18	3.14	3.11	3.12	3.41
A	ICCS03011	T	P_HTHAB	Portugal	1.98	2.22	2.11	1.87	1.93	1.97	1.95	1.97	1.92	1.94	1.53	1.44	1.46	1.49	2.01	1.25
A	ICCS03011	T	P_HTHAB	Romania	7.34	7.29	7.2	7.92	8.68	9.56	9.4	9.72	10.31	9.35	9.46	9.54	10.39	13.32	14.32	14.8
A	ICCS03011	T	P_HTHAB	Serbia						2.94	3.2	2.6	2.74	2.78	2.53	2.34	3.44	3.29	3.31	3.34
A	ICCS03011	T	P_HTHAB	Sweden	4.84	4.6	4.44	4.23	4.05	3.91	4.06	3.87	3.65	3.48	3.34	4.43	5.34	5.48	6.23	6.4
A	ICCS03011	T	P_HTHAB	Slovenia	2.29	2.07	1.66	1.32	1.17	1.46	1.41	1.11	0.53	0.68	0.39	0.34	0.38	0.28	0.76	0.94
A	ICCS03011	T	P_HTHAB	Slovakia		2.56	2.65	2.47	2.83	2.51	2.62	2.66	2.64	4.43	2.48	2.42	2.62	2.45	2.72	2.69
A	ICCS03011	T	P_HTHAB	Turkey		0.79	1.25	1.12	3.02	13.92	16.71	18.74	19.93		14.85	14.54	14.1	13.87	14.03	11.15
A	ICCS03011	T	P_HTHAB	England and Wales	7.75	8.11	8.19	8.85	9.3	9.53	10.01	10.71	11.34	11.95	12.14					
A	ICCS03011	T	P_HTHAB	Scotland	3.41	3.32	3.22	3.07	2.92	3.03										
A	ICCS03011	T	P_HTHAB	Northern Ireland		2.69	2.45	2.21	2.42	5.15	5.01	2.92								
A	ICCS03011	T	P_HTHAB	Kosovo		1.97	2.08	1.95							2.06	1.61	2.08			
A	ICCS03012	F	NR	Albania	1.0	3.0	5.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03012	F	NR	Austria	1.0	2.0	1.0	2.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0
A	ICCS03012	F	NR	Bosnia and Herzegovina						0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0
A	ICCS03012	F	NR	Belgium	17.0	16.0	14.0	11.0	7.0											
A	ICCS03012	F	NR	Bulgaria	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0
A	ICCS03012	F	NR	Switzerland	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	
A	ICCS03012	F	NR	Cyprus															0.0	
A	ICCS03012	F	NR	Czechia				20.0	26.0	174.0	23.0	6.0	5.0	4.0	3.0	2.0	1.0	3.0	2.0	2.0
A	ICCS03012	F	NR	Germany						24.0	22.0	19.0	33.0	12.0	18.0	19.0	19.0	16.0	13.0	16.0
A	ICCS03012	F	NR	Denmark		2.0	1.0	3.0	0.0	1.0	2.0	2.0	2.0	1.0	3.0	2.0	4.0	64.0		
A	ICCS03012	F	NR	Estonia				0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03012	F	NR	Greece	1.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	11.0	0.0	0.0	1.0	16.0	1.0	4.0	3.0
A	ICCS03012	F	NR	Spain	26.0	42.0	42.0	47.0	50.0	42.0	49.0	42.0	3.0	15.0	34.0	36.0	33.0	31.0	32.0	53.0
A	ICCS03012	F	NR	Finland	0.0	1.0	5.0	7.0	3.0	3.0	3.0	2.0								0.0
A	ICCS03012	F	NR	France									5.0	6.0	10.0	11.0	58.0	58.0		59.0
A	ICCS03012	F	NR	Croatia	4.0	4.0	1.0		2.0	3.0	2.0	1.0			1.0	1.0	0.0	2.0	1.0	1.0
A	ICCS03012	F	NR	Hungary						0.0	1.0	0.0		3.0	4.0	4.0				
A	ICCS03012	F	NR	Iceland						0.0				0.0	0.0					
A	ICCS03012	F	NR	Italy	52.0	47.0	66.0	57.0	46.0	46.0	50.0									
A	ICCS03012	F	NR	Liechtenstein									0.0	0.0						
A	ICCS03012	F	NR	Lithuania								2.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	2.0
A	ICCS03012	F	NR	Luxembourg				0.0	0.0	0.0	0.0	0.0	1.0	0.0			0.0			
A	ICCS03012	F	NR	Latvia						0.0	1.0	1.0	2.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0
A	ICCS03012	F	NR	Montenegro	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03012	F	NR	Malta						0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
A	ICCS03012	F	NR	Norway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
A	ICCS03012	F	NR	Poland									10.0	12.0	12.0	0.0	1.0	1.0	1.0	1.0
A	ICCS03012	F	NR	Portugal						8.0	5.0	0.0	5.0	4.0	7.0	1.0	1.0	0.0	0.0	0.0
A	ICCS03012	F	NR	Romania	1.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	3.0	2.0	1.0	3.0	3.0	6.0	2.0	2.0
A	ICCS03012	F	NR	Serbia						0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
A	ICCS03012	F	NR	Sweden	2.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0
A	ICCS03012	F	NR	Slovenia									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03012	F	NR	Slovakia							3.0	2.0	3.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
A	ICCS03012	F	NR	Turkey											32.0	42.0	41.0	55.0	65.0	47.0
A	ICCS03012	F	NR	England and Wales	37.0	51.0	74.0	74.0	71.0	62.0	75.0	68.0	87.0	92.0	110.0					
A	ICCS03012	F	NR	Scotland	0.0	0.0	0.0	0.0	0.0	0.0										
A	ICCS03012	F	NR	Northern Ireland		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0					
A	ICCS03012	F	NR	Kosovo						0.0					1.0	0.0	2.0			
A	ICCS03012	F	P_HTHAB	Albania	0.06	0.19		0.21			0.14	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03012	F	P_HTHAB	Austria	0.02	0.05	0.02	0.05	0.07	0.05	0.02	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.06
A	ICCS03012	F	P_HTHAB	Belgium	0.31	0.29	0.25	0.2	0.12											
A	ICCS03012	F	P_HTHAB	Bulgaria	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.03	0.05	0.03	0.0	0.03	0.0	0.0	0.03	0.0
A	ICCS03012	F	P_HTHAB	Switzerland	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.02	0.02	0.05	0.05	0.02	0.02	
A	ICCS03012	F	P_HTHAB	Cyprus															0.0	
A	ICCS03012	F	P_HTHAB	Czechia				0.37	0.49	3.25	0.43	0.11	0.09	0.07	0.06	0.04	0.02	0.06	0.04	0.04
A	ICCS03012	F	P_HTHAB	Germany						0.06	0.05	0.05	0.08	0.03	0.04	0.05	0.05	0.04	0.03	0.04
A	ICCS03012	F	P_HTHAB	Denmark		0.07	0.04	0.11	0.0	0.04	0.07	0.07	0.07	0.03	0.1	0.07	0.14	2.18		
A	ICCS03012	F	P_HTHAB	Estonia				0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03012	F	P_HTHAB	Greece	0.02	0.02	0.02	0.02	0.02	0.04	0.05	0.05	0.2	0.0	0.0	0.02	0.29	0.02	0.07	0.06
A	ICCS03012	F	P_HTHAB	Spain	0.11	0.18	0.18	0.2	0.21	0.18	0.21	0.18	0.01	0.06	0.14	0.15	0.14	0.13	0.13	0.22
A	ICCS03012	F	P_HTHAB	Finland	0.0	0.04	0.18	0.26	0.11	0.11	0.11	0.07								0.0
A	ICCS03012	F	P_HTHAB	France									0.01	0.02	0.03	0.03	0.17	0.17		0.17
A	ICCS03012	F	P_HTHAB	Croatia	0.18	0.18	0.04		0.09	0.14	0.09	0.05			0.05	0.05	0.0	0.1	0.05	0.05
A	ICCS03012	F	P_HTHAB	Hungary						0.0	0.02	0.0		0.06	0.08	0.08				
A	ICCS03012	F	P_HTHAB	Iceland						0.0				0.0	0.0					
A	ICCS03012	F	P_HTHAB	Italy	0.17	0.15	0.22	0.19	0.15	0.15	0.16									
A	ICCS03012	F	P_HTHAB	Liechtenstein									0.0	0.0						
A	ICCS03012	F	P_HTHAB	Lithuania								0.13	0.06	0.0	0.07	0.0	0.07	0.0	0.13	0.13
A	ICCS03012	F	P_HTHAB	Luxembourg				0.0	0.0	0.0	0.0	0.0	0.35	0.0			0.0			
A	ICCS03012	F	P_HTHAB	Latvia						0.0	0.09	0.09	0.19	0.38	0.38	0.39	0.29	0.29	0.3	0.3
A	ICCS03012	F	P_HTHAB	Montenegro	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03012	F	P_HTHAB	Malta						0.0	0.0	0.0	0.0	0.0	0.43	0.41	0.4	0.4	0.0	0.0
A	ICCS03012	F	P_HTHAB	Norway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	0.04	0.0	0.04	0.0	0.0
A	ICCS03012	F	P_HTHAB	Poland									0.05	0.06	0.06	0.0	0.01	0.01	0.01	0.01
A	ICCS03012	F	P_HTHAB	Portugal						0.15	0.09	0.0	0.09	0.07	0.13	0.02	0.02	0.0	0.0	0.0
A	ICCS03012	F	P_HTHAB	Romania	0.01	0.01	0.01	0.0	0.0	0.01	0.01	0.02	0.03	0.02	0.01	0.03	0.03	0.06	0.02	0.02
A	ICCS03012	F	P_HTHAB	Serbia						0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
A	ICCS03012	F	P_HTHAB	Sweden	0.04	0.0	0.0	0.02	0.06	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.04	0.0	0.0	0.02
A	ICCS03012	F	P_HTHAB	Slovenia									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03012	F	P_HTHAB	Slovakia							0.11	0.07	0.11	0.07	0.04	0.04	0.04	0.0	0.0	0.0
A	ICCS03012	F	P_HTHAB	Turkey											0.08	0.1	0.1	0.13	0.15	0.11
A	ICCS03012	F	P_HTHAB	England and Wales	0.13	0.18	0.26	0.26	0.25	0.22	0.26	0.23	0.3	0.31	0.37					
A	ICCS03012	F	P_HTHAB	Scotland	0.0	0.0	0.0	0.0	0.0	0.0										
A	ICCS03012	F	P_HTHAB	Northern Ireland		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11							
A	ICCS03012	F	P_HTHAB	Kosovo											0.11	0.0	0.22			
A	ICCS03012	M	NR	Albania	28.0	28.0	17.0	13.0	40.0	68.0	54.0	57.0	32.0	39.0	41.0	44.0	42.0	46.0	44.0	41.0
A	ICCS03012	M	NR	Austria	206.0	206.0	247.0	277.0	280.0	295.0	288.0	257.0	113.0	122.0	149.0	163.0	176.0	212.0	240.0	259.0
A	ICCS03012	M	NR	Bosnia and Herzegovina						56.0	49.0	62.0	48.0	74.0	64.0	70.0	63.0	85.0	70.0	39.0
A	ICCS03012	M	NR	Belgium	721.0	744.0	701.0	727.0	779.0											
A	ICCS03012	M	NR	Bulgaria	176.0	177.0	166.0	174.0	172.0	187.0	172.0	175.0	154.0	142.0	144.0	137.0	132.0	119.0	168.0	141.0
A	ICCS03012	M	NR	Switzerland	61.0	70.0	71.0	64.0	82.0	81.0	75.0	78.0	91.0	80.0	95.0	129.0	126.0	131.0	116.0	
A	ICCS03012	M	NR	Cyprus															69.0	
A	ICCS03012	M	NR	Czechia				1031.0	1024.0	747.0	915.0	175.0	194.0	195.0	179.0	210.0	200.0	199.0	217.0	231.0
A	ICCS03012	M	NR	Germany						2644.0	2474.0	2436.0	2300.0	1346.0	1409.0	1578.0	1399.0	1480.0	1607.0	1714.0
A	ICCS03012	M	NR	Denmark	65.0	67.0	99.0	98.0	79.0	85.0	72.0	63.0	58.0	66.0	70.0	70.0	45.0	1.0		
A	ICCS03012	M	NR	Estonia				20.0		11.0		17.0	17.0	16.0	16.0	16.0	23.0	18.0	17.0	20.0
A	ICCS03012	M	NR	Greece	92.0	103.0	112.0	58.0	167.0	116.0	171.0	133.0	197.0	273.0	206.0	206.0	186.0	299.0	300.0	314.0
A	ICCS03012	M	NR	Spain	1134.0	1210.0	1226.0	1199.0	980.0	1026.0	1211.0	915.0	1445.0	1549.0	1846.0	1968.0	1912.0	1891.0	2485.0	2713.0
A	ICCS03012	M	NR	Finland	83.0	98.0	92.0	98.0	94.0	106.0	108.0	131.0								43.0
A	ICCS03012	M	NR	France									1042.0	1425.0	1397.0	1375.0	5490.0	5749.0		6712.0
A	ICCS03012	M	NR	Croatia	116.0	131.0	133.0		151.0	111.0	107.0	133.0			103.0	147.0	68.0	54.0	49.0	57.0
A	ICCS03012	M	NR	Hungary						15.0	95.0	82.0		70.0	76.0	138.0				
A	ICCS03012	M	NR	Iceland						11.0				0.0	0.0					
A	ICCS03012	M	NR	Italy	508.0	556.0	596.0	617.0	620.0	626.0	595.0									
A	ICCS03012	M	NR	Liechtenstein									1.0	2.0						
A	ICCS03012	M	NR	Lithuania								109.0	98.0	37.0	23.0	35.0	38.0	43.0	38.0	68.0
A	ICCS03012	M	NR	Luxembourg				6.0	13.0	2.0	9.0	5.0	42.0	14.0			0.0			
A	ICCS03012	M	NR	Latvia						123.0	109.0	120.0	133.0	150.0	158.0	174.0	180.0	199.0	308.0	345.0
A	ICCS03012	M	NR	Montenegro	1.0	2.0	3.0	5.0	0.0	2.0	4.0	2.0	5.0	4.0	2.0	11.0	4.0	8.0	9.0	3.0
A	ICCS03012	M	NR	Malta						3.0	4.0	21.0	39.0	20.0	17.0	20.0	20.0	26.0	10.0	10.0
A	ICCS03012	M	NR	Norway	15.0	15.0	11.0	13.0	28.0	17.0	15.0	18.0	21.0	35.0	35.0	20.0	36.0	28.0	30.0	24.0
A	ICCS03012	M	NR	Poland									2332.0	2466.0	2622.0	76.0	80.0	71.0	77.0	82.0
A	ICCS03012	M	NR	Portugal						258.0	270.0	324.0	274.0	278.0	213.0	208.0	213.0	221.0	225.0	232.0
A	ICCS03012	M	NR	Romania	71.0	85.0	92.0	91.0	111.0	129.0	137.0	162.0	194.0	204.0	94.0	173.0	238.0	293.0	321.0	299.0
A	ICCS03012	M	NR	Serbia						27.0	26.0	33.0	26.0	34.0	25.0	42.0	37.0	49.0	60.0	76.0
A	ICCS03012	M	NR	Sweden	23.0	31.0	27.0	26.0	34.0	15.0	9.0	11.0	14.0	19.0	23.0	11.0	33.0	27.0	29.0	31.0
A	ICCS03012	M	NR	Slovenia									4.0	6.0	73.0	52.0	50.0	34.0	51.0	6.0
A	ICCS03012	M	NR	Slovakia							205.0	219.0	220.0	68.0	79.0	90.0	94.0	99.0	90.0	82.0
A	ICCS03012	M	NR	Turkey											8845.0	9493.0	10283.0	12167.0	14522.0	10043.0
A	ICCS03012	M	NR	England and Wales	3344.0	3660.0	4688.0	4825.0	5157.0	5070.0	5393.0	5247.0	5848.0	6231.0	6311.0					
A	ICCS03012	M	NR	Scotland	30.0	27.0	57.0	55.0	50.0	45.0										
A	ICCS03012	M	NR	Northern Ireland		83.0	111.0	85.0	97.0	101.0	88.0	83.0	66.0	71.0	79.0					
A	ICCS03012	M	NR	Kosovo						5.0				16.0	14.0	20.0	42.0			
A	ICCS03012	M	P_HTHAB	Albania	1.76	1.77		0.91			3.7	3.9	2.19	2.68	2.85	3.08	2.96	3.26	3.17	3.0
A	ICCS03012	M	P_HTHAB	Austria	5.1	5.08	6.07	6.79	6.83	7.15	6.93	6.13	2.64	2.83	3.43	3.74	4.02	4.82	5.42	5.78
A	ICCS03012	M	P_HTHAB	Belgium	13.8	14.12	13.2	13.46	14.29											
A	ICCS03012	M	P_HTHAB	Bulgaria	4.81	4.87	4.59	4.85	4.82	5.27	4.88	5.0	4.43	4.12	4.21	4.03	3.92	3.55	5.07	4.55
A	ICCS03012	M	P_HTHAB	Switzerland	0.8	0.91	0.91	0.81	1.03	2.04	1.86	1.91	2.21	1.92	2.26	3.04	2.95	3.04	2.67	
A	ICCS03012	M	P_HTHAB	Cyprus															15.64	
A	ICCS03012	M	P_HTHAB	Czechia				20.03	19.85	14.46	17.72	3.38	3.74	3.75	3.43	4.0	3.79	3.77	4.19	4.35
A	ICCS03012	M	P_HTHAB	Germany						6.71	6.25	6.12	5.68	3.31	3.45	3.85	3.41	3.61	3.91	4.19
A	ICCS03012	M	P_HTHAB	Denmark	2.4	2.45	3.61	3.56	2.86	3.06	2.58	2.24	2.04	2.31	2.43	2.42	1.55	0.03		
A	ICCS03012	M	P_HTHAB	Estonia				3.23		1.79		2.77	2.76	2.59	2.58	2.56	3.65	2.85	2.68	3.09
A	ICCS03012	M	P_HTHAB	Greece	1.69	1.89	2.05	1.06	3.08	2.16	3.21	2.52	3.77	5.23	3.95	3.96	3.57	5.75	5.87	6.16
A	ICCS03012	M	P_HTHAB	Spain	5.02	5.29	5.33	5.2	4.24	4.46	5.29	4.01	6.34	6.78	8.07	8.55	8.24	8.14	10.69	11.51
A	ICCS03012	M	P_HTHAB	Finland	3.2	3.75	3.5	3.71	3.54	3.98	4.03	4.87								1.56
A	ICCS03012	M	P_HTHAB	France									3.23	4.41	4.31	4.23	16.88	17.57		20.29
A	ICCS03012	M	P_HTHAB	Croatia	5.59	6.31	6.41		7.32	5.4	5.22	6.52			5.2	7.45	3.45	2.75	2.63	3.06
A	ICCS03012	M	P_HTHAB	Hungary						0.32	2.02	1.75		1.5	1.63	2.95				
A	ICCS03012	M	P_HTHAB	Iceland						6.81				0.0	0.0					
A	ICCS03012	M	P_HTHAB	Italy	1.79	1.95	2.08	2.15	2.16	2.17	2.02									
A	ICCS03012	M	P_HTHAB	Liechtenstein									5.36	10.67						
A	ICCS03012	M	P_HTHAB	Lithuania								8.1	7.37	2.82	1.77	2.7	2.91	3.27	2.91	5.09
A	ICCS03012	M	P_HTHAB	Luxembourg				2.36	4.97	0.75	3.27	1.77	14.52	4.72			0.0			
A	ICCS03012	M	P_HTHAB	Latvia						13.27	11.89	13.17	14.71	16.75	17.76	19.66	20.43	22.74	35.44	39.55
A	ICCS03012	M	P_HTHAB	Montenegro	0.33	0.66	0.98	1.63	0.0	0.65	1.3	0.65	1.62	1.3	0.65	3.57	1.3	2.61	2.95	0.98
A	ICCS03012	M	P_HTHAB	Malta						1.43	1.88	9.78	17.93	8.63	7.07	7.94	7.53	9.74	3.7	3.51
A	ICCS03012	M	P_HTHAB	Norway	0.31	0.31	0.22	0.26	0.56	0.67	0.58	0.69	0.8	1.32	1.31	0.74	1.33	1.03	1.1	0.87
A	ICCS03012	M	P_HTHAB	Poland									12.69	13.42	14.27	0.41	0.44	0.39	0.42	0.46
A	ICCS03012	M	P_HTHAB	Portugal						5.16	5.45	6.58	5.59	5.69	4.38	4.29	4.38	4.55	4.57	4.62
A	ICCS03012	M	P_HTHAB	Romania	0.64	0.77	0.84	0.83	1.08	1.32	1.41	1.67	2.01	2.12	0.98	1.82	2.52	3.12	3.47	3.23
A	ICCS03012	M	P_HTHAB	Serbia						0.77	0.75	0.95	0.75	0.99	0.73	1.24	1.1	1.46	1.81	2.35
A	ICCS03012	M	P_HTHAB	Sweden	0.5	0.67	0.58	0.55	0.72	0.31	0.19	0.23	0.28	0.38	0.45	0.21	0.64	0.52	0.55	0.59
A	ICCS03012	M	P_HTHAB	Slovenia									0.39	0.59	7.11	5.01	4.76	3.21	4.82	0.56
A	ICCS03012	M	P_HTHAB	Slovakia							7.77	8.29	8.31	2.56	2.97	3.38	3.53	3.71	3.39	3.09
A	ICCS03012	M	P_HTHAB	Turkey											21.82	23.07	24.65	29.03	34.23	23.52
A	ICCS03012	M	P_HTHAB	England and Wales	12.48	13.55	17.21	17.54	18.59	18.14	19.14	18.45	20.38	21.54	21.66					
A	ICCS03012	M	P_HTHAB	Scotland	1.2	1.07	2.24	2.15	1.94	1.74										
A	ICCS03012	M	P_HTHAB	Northern Ireland		9.49	12.59	9.58	10.88	11.27	9.76	9.37	7.34							
A	ICCS03012	M	P_HTHAB	Kosovo											1.58	2.26	4.8			
