freq	leg_stat	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	PER_PRSC	M	NR	Turkey		2228267.0	2352689.0	2314431.0	2343176.0	2115325.0	2142295.0	2150300.0	1964505.0	2181188.0	2517569.0	3033481.0	2608245.0	3015581.0	3262055.0	3263108.0
A	PER_PRSC	M	NR	England and Wales	1264025.0	1266098.0	1229327.0	1156460.0	1061184.0	1020372.0	1022097.0	1012507.0	983814.0							
A	PER_PRSC	M	NR	Scotland	58147.0	55017.0	52358.0	51644.0	47341.0	46305.0	46786.0			77956.0						
A	PER_PRSC	M	NR	Northern Ireland			36856.0	32201.0	31871.0	36714.0	26230.0	29460.0	27888.0	23232.0	24044.0					
A	PER_PRSC	M	P_HTHAB	Albania	522.98	461.87		734.06					1120.57	1051.91	1062.76	970.63	897.57	1089.94	1109.76	967.36
A	PER_PRSC	M	P_HTHAB	Austria		4977.03	5232.99	5310.86	5349.45	5312.59	5174.47	4990.03								
A	PER_PRSC	M	P_HTHAB	Bosnia and Herzegovina				1042.09	1068.24											
A	PER_PRSC	M	P_HTHAB	Belgium	9254.85	9462.9	9343.55	9105.57	8365.12	8204.94	8159.46	7631.33		7478.92	7508.15	7826.87	9075.89	8311.69	7424.7	7390.01
A	PER_PRSC	M	P_HTHAB	Bulgaria			1414.21	1478.66	1274.32	1225.64										
A	PER_PRSC	M	P_HTHAB	Cyprus	22395.64	21658.47	24446.89	27406.44	25095.41	20053.39	24146.54	18870.39	16055.8	13685.16	11032.29	12036.53	9592.59	10579.92	11369.74	
A	PER_PRSC	M	P_HTHAB	Czechia	1913.07	1930.31	1711.53	1732.76	1730.41	1758.83	1709.64	1494.86	1361.52	1231.2	1219.11	1221.14	1074.43	1042.97	1106.95	1111.12
A	PER_PRSC	M	P_HTHAB	Germany	2206.82	2139.92	2054.96	2068.34	1973.16	1911.38	1872.15									
A	PER_PRSC	M	P_HTHAB	Denmark	919.94	965.41	947.87	1110.23	1424.46	2461.66	2327.17	2802.55	2570.15	2458.27	2784.59	2775.87	2717.58	2436.95	2648.04	2547.07
A	PER_PRSC	M	P_HTHAB	Greece														153.54	129.66	197.3
A	PER_PRSC	M	P_HTHAB	Finland	7603.24	6519.36	6413.63	6318.37	5900.17	5585.57	5214.11	5446.34	4693.22	2633.72	2646.32	2622.42	2546.13	2544.29	2429.62	2446.51
A	PER_PRSC	M	P_HTHAB	France				1973.96	1914.09	1890.74	1865.36	1844.43	1878.6	1873.26	1933.0	1923.5	1671.62	1795.46	1802.46	1807.47
A	PER_PRSC	M	P_HTHAB	Croatia	1858.56	1919.28	1903.26	1886.6	1556.36	1233.37	1198.88	1232.77	1348.92	1284.95	1224.85	1212.98	1225.83	1256.79	1213.56	1166.57
A	PER_PRSC	M	P_HTHAB	Hungary	1672.84	1638.11	1765.79	1571.47	1378.68	1439.28	1456.97	1373.42	1357.76	1258.55		1872.03	2023.66	2162.8	2072.32	2213.02
A	PER_PRSC	M	P_HTHAB	Iceland	302.68			1053.09	1372.5	1461.86	1268.69	1207.12	1174.75	1090.43	1140.77	1268.89	1159.72	936.82	847.25	709.65
A	PER_PRSC	M	P_HTHAB	Italy	1691.12	4571.34	4456.46	4374.75	4420.58	4433.29	4533.42	4419.74	4237.22	3919.78	5156.24					
A	PER_PRSC	M	P_HTHAB	Liechtenstein		14319.82	13472.9	4819.41	4700.14		4717.39	4274.24	4056.81	4667.66	4160.93		4428.83	4806.9	5416.5	4444.33
A	PER_PRSC	M	P_HTHAB	Lithuania	1004.09	1074.56	1118.95	1170.96	1322.65	1494.71	1493.0	1317.58	1187.12	1705.02	1476.0	1326.04	1262.2	1125.24	1115.11	1072.08
A	PER_PRSC	M	P_HTHAB	Luxembourg									4120.09	3578.06	2622.78	2646.09	2269.15	2352.44	2303.55	2356.49
A	PER_PRSC	M	P_HTHAB	Latvia		1069.97	963.1	1178.98	1248.27	1145.18	859.17	944.68	1206.02	943.19	912.95	926.2	926.95	894.74	871.75	887.29
A	PER_PRSC	M	P_HTHAB	Montenegro						2248.69	1513.57	1382.67								
A	PER_PRSC	M	P_HTHAB	North Macedonia	2448.5	2816.31	2767.94	2905.96	2942.17	3187.47	3418.01			1943.84		1092.67	1242.84	1099.19	1266.94	1171.07
A	PER_PRSC	M	P_HTHAB	Malta		777.1		661.32	646.62	1190.68	1147.23	1044.54								
A	PER_PRSC	M	P_HTHAB	Netherlands	2643.55	2344.54	2146.58	2329.29	2259.29	2065.97	2085.29	1880.78	1854.3	1694.25	1639.72	1816.98	1674.53	1594.03	1795.06	1735.32
A	PER_PRSC	M	P_HTHAB	Norway	1253.68	1186.73	1195.67	1152.0	1117.8	2241.21	2149.59	2087.06	2073.12	1843.44	1755.87	1686.17	1568.82	1448.78	1383.32	1316.85
A	PER_PRSC	M	P_HTHAB	Poland						1979.98										
A	PER_PRSC	M	P_HTHAB	Portugal	2378.48	2106.99	2090.49	2026.2	2029.8	1858.64	1357.17	1524.7	1449.49	1322.98	1182.88	1141.05	872.22	1068.85	1127.8	1030.23
A	PER_PRSC	M	P_HTHAB	Romania	420.16	472.24	510.91	548.61	569.64	624.75	475.61	554.16	604.99	567.97	565.06	602.3	583.0	617.47	622.26	595.08
A	PER_PRSC	M	P_HTHAB	Serbia									1108.74	2476.83	2657.6	2416.31	2163.91	2177.13	2083.9	2065.66
A	PER_PRSC	M	P_HTHAB	Sweden	849.18	867.11	870.61	842.08	808.88	1508.61	1441.9	1399.64	1304.98	1365.24	1384.75	1390.2	1418.14	1350.07	1318.64	1330.23
A	PER_PRSC	M	P_HTHAB	Slovenia							1029.71	1008.19	940.65	920.96	743.3	729.79	722.03	656.83	619.27	645.27
A	PER_PRSC	M	P_HTHAB	Slovakia	1686.16	1752.94	1756.4	1684.5	1754.88	1744.02	1673.74	1401.3	1241.08	1257.24	1196.49	1130.26	1068.94	989.13	982.13	912.92
A	PER_PRSC	M	P_HTHAB	Turkey		6206.67	6452.36	6247.93	6242.98	5573.07	5568.26	5515.81	4972.02	5447.03	6210.83	7373.56	6251.62	7194.35	7688.43	7641.2
A	PER_PRSC	M	P_HTHAB	England and Wales	4717.91	4686.06	4511.69	4204.46	3825.35	21409.83	21230.19	3562.08	3428.54							
A	PER_PRSC	M	P_HTHAB	Scotland	2320.59	2180.27	2061.46	2018.1	1839.51	1793.57	1805.29			2959.74						
A	PER_PRSC	M	P_HTHAB	Northern Ireland			4180.99	3630.68	3573.31	4098.31	2914.51	2694.81	2515.97	2531.36						
A	PER_PRSC	T	NR	Albania	11882.0	11389.0	10857.0	10882.0	11484.0	12043.0	19322.0	19721.0	17446.0	16356.0	16249.0	14723.0	13409.0	16196.0	16246.0	13963.0
A	PER_PRSC	T	NR	Austria	303762.0	285550.0	278848.0	283954.0	286507.0	286949.0	303654.0	303037.0	310090.0	313381.0	300664.0	332622.0	305834.0	301567.0	336157.0	364380.0
A	PER_PRSC	T	NR	Bosnia and Herzegovina	20950.0	19273.0	20010.0	22448.0	22677.0	20363.0	21064.0	20026.0	17223.0	15922.0	15038.0	13890.0	11452.0	13365.0	12532.0	12532.0
A	PER_PRSC	T	NR	Belgium	613091.0	635294.0	638423.0	637694.0	591321.0	581896.0	582356.0	543239.0		537912.0	546725.0	584716.0	677467.0	633613.0	562478.0	567321.0
A	PER_PRSC	T	NR	Bulgaria	52149.0	52883.0	55210.0	57063.0	49484.0	47243.0	43077.0	38861.0	38469.0	37087.0	33318.0	31993.0	30861.0	31764.0	30915.0	30360.0
A	PER_PRSC	T	NR	Cyprus	103829.0	102179.0	117854.0	138744.0	129126.0	104344.0	125843.0	96039.0	82891.0	70960.0	60282.0	71190.0	53630.0	58704.0	64276.0	
A	PER_PRSC	T	NR	Czechia	110410.0	113215.0	101133.0	102767.0	103179.0	105678.0	103408.0	91472.0	84846.0	77220.0	76723.0	77321.0	67780.0	64381.0	68429.0	70441.0
A	PER_PRSC	T	NR	Germany	1087842.0	1056809.0	1018006.0	1003458.0	960225.0	935788.0	923384.0	910681.0	900615.0							
A	PER_PRSC	T	NR	Denmark	58514.0	61948.0	61247.0	73097.0	96034.0	82145.0	78027.0	96312.0	89569.0	86656.0	99350.0	99262.0	97679.0	88113.0	96060.0	94074.0
A	PER_PRSC	T	NR	Estonia	13804.0	11920.0	11010.0	11213.0	10467.0	9542.0	8629.0	8047.0	8524.0	7241.0	6226.0	6053.0	5008.0	4636.0	3795.0	3278.0
A	PER_PRSC	T	NR	Greece														8566.0	7196.0	11320.0
A	PER_PRSC	T	NR	Finland	241948.0	210456.0	210036.0	207064.0	195272.0	186695.0	176748.0	185292.0	159319.0	85679.0	86331.0	86284.0	83632.0	84363.0	81094.0	82674.0
A	PER_PRSC	T	NR	France				689029.0	675702.0	669663.0	667382.0	661865.0	676408.0	674848.0	698863.0	695807.0	605013.0	653017.0	660480.0	668036.0
A	PER_PRSC	T	NR	Croatia	74640.0			70250.0	66068.0	58477.0	53088.0	59427.0	61726.0	59756.0	55266.0	53883.0	49351.0	48872.0	47100.0	46740.0
A	PER_PRSC	T	NR	Hungary	92706.0	92640.0	100082.0	88032.0	76765.0	79032.0	79835.0	75299.0	73915.0	68280.0		108483.0	111677.0	119159.0	116642.0	125111.0
A	PER_PRSC	T	NR	Ireland		90193.0	84139.0	76881.0	65161.0											
A	PER_PRSC	T	NR	Iceland	3224.0			1957.0	2611.0	2837.0	2489.0	2395.0	2333.0	2286.0	2419.0	2784.0	2643.0	2164.0	2012.0	1664.0
A	PER_PRSC	T	NR	Italy	563948.0	1577949.0	1561537.0	1543054.0	1567225.0	1578135.0	1648465.0	1610495.0	1546612.0	1424399.0	1861598.0					
A	PER_PRSC	T	NR	Liechtenstein	2089.0	2967.0	2864.0	1066.0	1086.0		1078.0	1008.0	964.0	1087.0	1051.0		1284.0	1215.0	1393.0	1134.0
A	PER_PRSC	T	NR	Lithuania	16630.0	17610.0	18275.0	18436.0	20283.0	22945.0	22742.0	19661.0	17612.0	24899.0	21128.0	19019.0	18023.0	16278.0	16143.0	15804.0
A	PER_PRSC	T	NR	Luxembourg									16232.0	14172.0	10443.0	10942.0	9468.0	9786.0	9746.0	10320.0
A	PER_PRSC	T	NR	Latvia	12685.0	12328.0	10937.0	12890.0	13563.0	12397.0	9164.0	10060.0	12580.0	9785.0	9375.0	9408.0	9233.0	8811.0	8548.0	8842.0
A	PER_PRSC	T	NR	Montenegro	8677.0	7126.0	5588.0	5684.0	5554.0	7745.0	7393.0	6953.0	7334.0	7837.0	8642.0	8658.0	10134.0	10039.0	9161.0	9227.0
A	PER_PRSC	T	NR	North Macedonia	26409.0	30404.0	30004.0	31284.0	31860.0	34436.0	37164.0			21460.0		12780.0	14314.0	12822.0	12902.0	12007.0
A	PER_PRSC	T	NR	Malta		1844.0		1577.0	1571.0	2903.0	2858.0	2697.0	1720.0	2311.0						
A	PER_PRSC	T	NR	Netherlands	252197.0	226509.0	208420.0	227953.0	222851.0	206328.0	208288.0	187950.0	186386.0	170789.0	166355.0	184416.0	168656.0	160641.0	179383.0	175654.0
A	PER_PRSC	T	NR	Norway	69958.0	66920.0	68185.0	66699.0	65654.0	66696.0	64977.0	64274.0	64500.0	57781.0	55414.0	53183.0	49948.0	46737.0	45053.0	43183.0
A	PER_PRSC	T	NR	Poland	555091.0	557119.0	549815.0	560949.0	533408.0	505927.0	361825.0	393819.0	302803.0	269512.0	269002.0	286620.0	260763.0	302338.0	241927.0	232739.0
A	PER_PRSC	T	NR	Portugal	141109.0	125260.0	124186.0	120604.0	120719.0	110682.0	80519.0	90069.0	85547.0	78158.0	69788.0	67461.0	51564.0	63669.0	67703.0	62131.0
A	PER_PRSC	T	NR	Romania	45073.0	49743.0	56949.0	60980.0	59739.0	65711.0	50342.0	58909.0	145851.0	132313.0	133354.0	133339.0	120231.0	125410.0	124858.0	123071.0
A	PER_PRSC	T	NR	Serbia	61740.0	63771.0	54908.0	54939.0	58955.0	58423.0	41011.0	43569.0	44963.0	105084.0	111546.0	104027.0	92072.0	90260.0	86788.0	85886.0
A	PER_PRSC	T	NR	Sweden	97464.0	100945.0	101438.0	98192.0	94198.0	87868.0	85238.0	83964.0	79026.0	82664.0	85145.0	86928.0	90784.0	87196.0	85990.0	88403.0
A	PER_PRSC	T	NR	Slovenia	15080.0	14511.0	14680.0	13867.0	13039.0	12815.0	12299.0	12093.0	11388.0	11065.0	8856.0	8886.0	8865.0	8119.0	7643.0	8006.0
A	PER_PRSC	T	NR	Slovakia	51029.0	53413.0	53557.0	52010.0	54100.0	53899.0	51733.0	43772.0	39139.0	39678.0	35748.0	34102.0	31866.0	29362.0	29913.0	29059.0
A	PER_PRSC	T	NR	Turkey		3154560.0	3287783.0	3317023.0	3474826.0	2556189.0	2590829.0	2614148.0	2387388.0	2649035.0	3077013.0	4409513.0	3860256.0	4567925.0	4866082.0	4808274.0
A	PER_PRSC	T	NR	England and Wales	1629113.0	1682888.0	1642548.0	1570312.0	1475470.0	1432318.0	1458921.0	1481472.0	1445304.0							
A	PER_PRSC	T	NR	Scotland	70136.0	66343.0	62999.0	62104.0	57010.0	55829.0	56714.0			95254.0						
A	PER_PRSC	T	NR	Northern Ireland			43725.0	38330.0	38422.0	48200.0	31480.0	39810.0	37637.0	28354.0	29308.0					
A	PER_PRSC	T	NR	Kosovo			29906.0	38323.0	36224.0	30869.0	27089.0	35844.0	39291.0	42469.0	38675.0	33124.0				
A	PER_PRSC	T	P_HTHAB	Albania	374.82	357.62		384.29				683.38	606.69	568.59	566.1	514.35	471.16	572.35	581.55	505.58
A	PER_PRSC	T	P_HTHAB	Austria	3656.26	3425.91	3338.84	3390.43	3407.5	3395.1	3569.13	3529.87	3564.06	3572.16	3408.01	3754.72	3435.93	3376.0	3743.84	4002.08
A	PER_PRSC	T	P_HTHAB	Bosnia and Herzegovina	545.03	501.38	520.55	584.1	590.66											
A	PER_PRSC	T	P_HTHAB	Belgium	5747.62	5908.02	5889.56	5796.88	5329.69	5213.35	5208.52	4834.26		4738.59	4796.43	5104.23	5879.54	5483.56	4841.59	4831.23
A	PER_PRSC	T	P_HTHAB	Bulgaria	693.66	708.21	743.89	774.32	675.34	648.54	594.52	539.57	537.74	522.22	472.59	457.04	443.95	459.25	476.9	470.86
A	PER_PRSC	T	P_HTHAB	Cyprus	13374.29	12821.58	14387.53	16522.04	14979.62	12050.66	14667.02	11338.62	9771.21	8301.34	6975.18	8127.65	6039.38	6551.73	7104.64	
A	PER_PRSC	T	P_HTHAB	Czechia	1067.44	1085.91	966.66	979.97	982.15	1004.91	983.67	868.0	803.93	729.95	723.12	726.03	633.82	613.45	650.67	650.57
A	PER_PRSC	T	P_HTHAB	Germany	1323.12	1288.75	1244.47	1250.85	1195.38	1162.13	1143.26	1121.56	1095.96							
A	PER_PRSC	T	P_HTHAB	Denmark	1068.59	1123.99	1106.59	1314.55	1720.88	1466.19	1386.6	1701.71	1569.39	1507.38	1718.5	1709.62	1677.54	1508.77	1635.5	1585.7
A	PER_PRSC	T	P_HTHAB	Estonia	1031.35	892.39	825.78	843.3	789.83	722.78	655.79	612.0	647.75	550.38	471.98	456.89	376.83	348.55	284.95	239.99
A	PER_PRSC	T	P_HTHAB	Greece														80.22	68.8	108.7
A	PER_PRSC	T	P_HTHAB	Finland	4564.64	3951.25	3924.86	3852.16	3615.3	3440.32	3242.33	3386.34	2903.41	1556.87	1565.92	1563.71	1513.62	1524.51	1461.62	1485.88
A	PER_PRSC	T	P_HTHAB	France				1060.39	1035.13	1020.82	1008.65	995.91	1015.04	1010.1	1042.67	1035.77	896.67	964.17	969.99	978.42
A	PER_PRSC	T	P_HTHAB	Croatia	1731.0			1637.58	1545.09	1372.01	1250.07	1406.45	1472.94	1438.44	1346.15	1321.88	1216.09	1210.8	1219.48	1213.74
A	PER_PRSC	T	P_HTHAB	Hungary	922.87	923.54	999.39	881.58	772.91	797.59	808.26	764.02	751.9	696.91		1110.06	1152.57	1234.62	1213.71	1303.27
A	PER_PRSC	T	P_HTHAB	Ireland		1994.84	1849.44	1681.97	1421.89											
A	PER_PRSC	T	P_HTHAB	Iceland	1022.0			614.54	817.02	881.45	764.27	727.74	701.59	675.63	694.22	779.85	725.83	586.78	534.75	429.13
A	PER_PRSC	T	P_HTHAB	Italy	961.5	2674.46	2638.17	2599.28	2638.68	2644.1	2712.06	2649.03	2549.41	2350.9	3077.84					
A	PER_PRSC	T	P_HTHAB	Liechtenstein	5908.47	8336.85	7979.05	2948.91	2977.38		2903.39	2697.64	2562.33	2874.9	2757.52		3313.8	3111.0	3543.81	2858.08
A	PER_PRSC	T	P_HTHAB	Lithuania	517.65	553.1	581.64	603.95	675.28	772.06	772.62	673.03	609.72	874.29	752.18	680.66	641.39	579.13	575.3	553.11
A	PER_PRSC	T	P_HTHAB	Luxembourg									2816.84	2399.32	1734.7	1782.39	1512.2	1541.76	1510.08	1561.72
A	PER_PRSC	T	P_HTHAB	Latvia	578.75	569.99	515.77	621.32	663.29	612.55	457.86	506.52	638.92	501.77	484.65	490.01	483.99	465.4	455.71	469.57
A	PER_PRSC	T	P_HTHAB	Montenegro	1409.65	1154.65	902.74	917.0	895.36	1247.4	1189.5	1117.67	1178.69	1259.18	1388.59	1391.55	1629.59	1617.27	1483.12	1496.2
A	PER_PRSC	T	P_HTHAB	North Macedonia	1291.28	1484.12	1461.67	1520.65	1546.76	1669.79	1799.04			1034.86		615.27	689.41	619.78	702.3	656.14
A	PER_PRSC	T	P_HTHAB	Malta		448.74		380.01	376.25	688.95	665.54	613.39	381.87	502.07						
A	PER_PRSC	T	P_HTHAB	Netherlands	1537.28	1373.97	1257.44	1368.61	1332.02	1229.64	1237.65	1112.08	1097.74	999.85	968.25	1067.09	968.87	919.24	1019.76	986.19
A	PER_PRSC	T	P_HTHAB	Norway	1476.79	1394.38	1403.5	1355.59	1316.8	1320.38	1272.07	1244.05	1237.83	1098.85	1046.41	998.14	930.55	866.89	830.43	786.72
A	PER_PRSC	T	P_HTHAB	Poland	1456.33	1460.88	1446.01	1473.75	1401.35	1329.2	951.72	1036.21	797.54	709.75	708.33	754.8	686.98	798.99	655.81	633.24
A	PER_PRSC	T	P_HTHAB	Portugal	1337.1	1185.84	1174.5	1140.71	1145.08	1055.39	772.19	868.15	827.23	758.11	678.14	656.45	496.98	612.54	649.67	590.79
A	PER_PRSC	T	P_HTHAB	Romania	218.42	243.36	265.35	284.77	297.27	328.23	252.37	296.46	738.09	673.56	682.69	686.8	622.03	653.12	655.68	645.89
A	PER_PRSC	T	P_HTHAB	Serbia	838.23	869.41	751.48	757.62	816.93	813.52	573.84	612.41	635.4	1492.61	1593.19	1493.83	1329.23	1313.53	1276.84	1293.23
A	PER_PRSC	T	P_HTHAB	Sweden	1061.36	1090.55	1085.98	1042.87	993.35	919.52	883.77	861.4	802.21	827.04	841.33	849.72	879.04	840.1	822.69	840.21
A	PER_PRSC	T	P_HTHAB	Slovenia	750.15	714.0	717.16	676.38	634.35	622.44	596.72	586.22	551.69	535.6	428.47	427.03	422.98	384.97	362.71	378.18
A	PER_PRSC	T	P_HTHAB	Slovakia	949.19	992.36	993.56	964.5	1001.05	996.13	955.2	807.4	721.29	730.0	656.76	625.68	583.85	537.79	550.41	535.28
A	PER_PRSC	T	P_HTHAB	Turkey		4410.92	4531.04	4499.31	4650.2	3379.98	3379.29	3364.59	3031.95	3318.97	3807.69	5377.2	4642.24	5463.09	5746.42	5638.25
A	PER_PRSC	T	P_HTHAB	England and Wales	2982.89	3057.62	2961.43	2807.52	2617.47	2523.53	2551.61	2569.91	2486.2							
A	PER_PRSC	T	P_HTHAB	Scotland	1352.42	1271.69	1200.77	1176.08	1074.39	1049.39	1062.57			1759.17						
A	PER_PRSC	T	P_HTHAB	Northern Ireland			2430.49	2118.22	2112.33	2638.7	1715.26	1587.89	1488.87	1518.99						
A	PER_PRSC	T	P_HTHAB	Kosovo			1354.37	2135.96					2217.82	2381.18	2150.4	1844.66				
A	PER_SUSP	F	NR	Austria	47480.0	47759.0	48422.0	51831.0	52295.0	54424.0	53102.0	50210.0	52767.0	53999.0	56642.0	61707.0	56094.0	55085.0	63020.0	73329.0
A	PER_SUSP	F	NR	Bosnia and Herzegovina					64.0	47.0	59.0	33.0	486.0		74.0	964.0	1359.0	1569.0	1461.0	1483.0
A	PER_SUSP	F	NR	Belgium	44220.0	46979.0	48043.0	49854.0	48727.0	48673.0	48473.0	44181.0		39505.0	39631.0	40409.0	69855.0	53130.0	39771.0	39593.0
A	PER_SUSP	F	NR	Bulgaria	6001.0	6173.0	7046.0	6487.0	6109.0	6030.0	7659.0	5451.0	5646.0	6936.0	6924.0	6442.0	6057.0	6040.0	5967.0	6310.0
A	PER_SUSP	F	NR	Switzerland		27726.0	28283.0	26913.0	27154.0	25803.0	25053.0	26080.0	26212.0	25809.0	26966.0	27114.0	26114.0	26438.0	27738.0	29536.0
A	PER_SUSP	F	NR	Cyprus		399.0		675.0	871.0	555.0	742.0	595.0	648.0	658.0	516.0	556.0	561.0	609.0	904.0	674.0
A	PER_SUSP	F	NR	Czechia	15237.0	15958.0	14804.0	15260.0	14443.0	16738.0	16962.0	15925.0	15422.0	14831.0	14428.0	14860.0	12032.0	11150.0	11787.0	12609.0
A	PER_SUSP	F	NR	Germany	520964.0	526879.0	520668.0	513089.0	510214.0	539061.0	552263.0	587648.0	593067.0	529617.0	510136.0	504544.0	488365.0	472409.0	528542.0	571226.0
A	PER_SUSP	F	NR	Denmark								3491.0	3453.0	3228.0	3091.0	3425.0	3549.0	3436.0	3810.0	3600.0
A	PER_SUSP	F	NR	Greece							24252.0	26615.0	18053.0	19200.0	20901.0	19527.0	18874.0	20571.0	25278.0	31007.0
A	PER_SUSP	F	NR	Spain	28363.0	33776.0	33168.0	42054.0	44966.0	49456.0	48196.0	64638.0	63471.0	64901.0	67427.0	69542.0	71484.0	79179.0	89861.0	100041.0
A	PER_SUSP	F	NR	Finland	87219.0	102259.0	108390.0	112344.0	100511.0	110481.0	108214.0	110176.0	4073.0	114759.0	131022.0	123202.0	80183.0	34717.0	33148.0	35182.0
A	PER_SUSP	F	NR	France	177216.0	182884.0	184052.0	189956.0	198930.0	196271.0	198051.0	196725.0	193952.0	203093.0	271887.0	272248.0	246583.0	266623.0	264011.0	286782.0
A	PER_SUSP	F	NR	Croatia	3575.0	3510.0	3285.0	3519.0	3041.0	2700.0	2442.0	2468.0	2545.0	2437.0	2334.0	2456.0	2477.0	2971.0	3110.0	3276.0
A	PER_SUSP	F	NR	Hungary	25619.0	24833.0	29155.0	27764.0	26085.0	24882.0	20299.0	17396.0	15409.0	14663.0	9619.0	27141.0	23269.0	25783.0	26814.0	29651.0
A	PER_SUSP	F	NR	Ireland												22806.0	19933.0	17440.0	19570.0	21610.0
A	PER_SUSP	F	NR	Iceland							1044.0	903.0	1010.0	1144.0	1237.0	1180.0	1172.0	1281.0	1188.0	1313.0
A	PER_SUSP	F	NR	Italy	153975.0	154136.0	156993.0	164691.0	176933.0	190386.0	189276.0	185018.0	154675.0	150809.0	158852.0	154610.0	143059.0	154898.0	150198.0	140662.0
A	PER_SUSP	F	NR	Liechtenstein	305.0	232.0	208.0	279.0	82.0		360.0	384.0	381.0			95.0	104.0			
A	PER_SUSP	F	NR	Lithuania	2247.0	2258.0	25.0	24.0	27.0	3449.0	3554.0	2807.0	2289.0	2969.0	2491.0	2562.0	2812.0	2652.0	2780.0	2677.0
A	PER_SUSP	F	NR	Luxembourg	4481.0	5204.0	4778.0	5881.0		6866.0	7371.0	6752.0	7182.0	5574.0	5727.0	6499.0	7274.0	6811.0	7229.0	
A	PER_SUSP	F	NR	Latvia			3342.0	3208.0	3274.0	2946.0	2829.0	2915.0	2150.0	2204.0	1900.0	1893.0	1723.0	1713.0	1706.0	1796.0
A	PER_SUSP	F	NR	Montenegro							275.0	299.0	255.0	318.0	371.0	381.0	542.0	575.0	395.0	434.0
A	PER_SUSP	F	NR	Malta	683.0	770.0	1038.0	1209.0	1184.0	1152.0	1243.0	1200.0	1258.0	1099.0	1247.0	1055.0	1018.0	1210.0	1247.0	1442.0
A	PER_SUSP	F	NR	Netherlands	70640.0	64475.0	60975.0	59630.0	58745.0	56495.0	39929.0	46555.0	33268.0	31790.0	30040.0	30110.0	26420.0	23360.0	26620.0	25430.0
A	PER_SUSP	F	NR	Norway	14604.0	13980.0	13868.0	13630.0	13322.0	13252.0	13284.0	13537.0	13361.0	12274.0	11780.0	11272.0	11609.0	11480.0	11054.0	11131.0
A	PER_SUSP	F	NR	Poland	50630.0	58040.0	51721.0	51611.0	49952.0	44452.0	40802.0	36009.0	36635.0	37556.0	37823.0	39941.0	36289.0	37503.0	38724.0	39159.0
A	PER_SUSP	F	NR	Romania	27268.0	28175.0	27997.0	23927.0												
A	PER_SUSP	F	NR	Serbia	5711.0	5381.0	4935.0	5035.0	5018.0	5455.0	5041.0	5388.0	5684.0	5955.0	6020.0	6130.0	5713.0	5869.0	5944.0	5977.0
A	PER_SUSP	F	NR	Sweden	38893.0	41511.0	41670.0	40267.0	38580.0	36019.0	36540.0	40007.0	35136.0	34748.0	36338.0	39649.0	44921.0	43710.0	42697.0	45051.0
A	PER_SUSP	F	NR	Slovenia	2713.0	3139.0	3554.0	3360.0	3469.0	3834.0	3718.0	3409.0	2795.0	3198.0	3334.0	3384.0	3121.0	2930.0	3368.0	3352.0
A	PER_SUSP	F	NR	Slovakia	7145.0	8013.0	7624.0	8247.0	7888.0	8022.0	7656.0	7042.0	6500.0	7074.0	6764.0	6464.0	5420.0	5102.0	5693.0	5666.0
A	PER_SUSP	F	NR	Turkey		165781.0	199210.0	214402.0	254417.0				22790.0	21173.0	24259.0	30470.0				
A	PER_SUSP	F	NR	Northern Ireland	14505.0															
A	PER_SUSP	F	NR	Kosovo										3379.0	3387.0	3514.0	2803.0			
A	PER_SUSP	F	P_HTHAB	Austria	1113.12	1116.37	1129.92	1206.41	1213.35	1257.42	1220.38	1145.16	1191.69	1210.62	1263.27	1370.74	1240.39	1214.47	1384.01	1587.22
A	PER_SUSP	F	P_HTHAB	Bosnia and Herzegovina					3.26											
A	PER_SUSP	F	P_HTHAB	Belgium	812.49	856.59	869.13	890.42	863.48	857.79	852.34	773.31		685.56	685.14	695.42	1195.9	907.54	675.92	665.8
A	PER_SUSP	F	P_HTHAB	Bulgaria	155.56	161.12	185.04	171.59	162.45	161.25	205.85	147.32	153.57	189.93	190.87	178.73	169.1	169.34	177.36	188.46
A	PER_SUSP	F	P_HTHAB	Switzerland		708.17	662.99	633.23	639.49	633.9	608.45	626.35	623.26	607.83	630.39	629.47	602.1	605.31	630.32	665.91
A	PER_SUSP	F	P_HTHAB	Cyprus		98.03		156.62	196.61	124.76	168.46	136.72	148.75	150.18	116.55	124.09	123.7	132.87	194.99	139.27
A	PER_SUSP	F	P_HTHAB	Czechia	288.67	300.58	277.96	285.79	270.1	312.76	317.04	297.03	287.32	275.76	267.67	274.9	221.91	209.43	221.02	228.47
A	PER_SUSP	F	P_HTHAB	Germany	1242.06	1259.93	1248.64	1248.47	1241.46	1310.22	1340.1	1420.74	1423.54	1266.28	1216.09	1199.79	1159.21	1121.35	1253.35	1353.65
A	PER_SUSP	F	P_HTHAB	Denmark								122.55	120.34	111.75	106.41	117.41	121.3	117.06	129.13	120.66
A	PER_SUSP	F	P_HTHAB	Greece							432.02	476.15	324.72	346.14	377.88	353.99	342.97	375.21	472.92	582.77
A	PER_SUSP	F	P_HTHAB	Spain	122.9	144.6	141.11	178.06	189.58	208.59	203.92	273.62	268.57	273.92	283.59	290.63	296.2	327.57	371.36	408.0
