freq	leg_case	leg_stat	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A	CIV_COM	CRT_RESL	NR	Estonia		28419.0	31784.0	31349.0	28389.0	29301.0	28094.0	31158.0	30048.0	30068.0	29134.0	31114.0	33286.0	33952.0	34460.0
A	CIV_COM	CRT_RESL	NR	Greece						257947.0	273408.0	234704.0	145221.0	192482.0	184131.0	177813.0	190323.0	179014.0	196620.0
A	CIV_COM	CRT_RESL	NR	Spain	1270563.0	1530782.0	1686322.0	1676501.0	1625378.0	1517458.0	1655266.0	1661327.0	1878998.0	1830518.0	1963271.0	2174972.0	1945175.0	2535490.0	2533121.0
A	CIV_COM	CRT_RESL	NR	Finland	273748.0	350541.0	360658.0	393511.0	468976.0	491727.0	423057.0	408848.0	422309.0	448391.0	502266.0	502266.0	467306.0	478797.0	429595.0
A	CIV_COM	CRT_RESL	NR	France				2411562.0	2392637.0	2446191.0	2362187.0	2420514.0	2630085.0	2609394.0	2279484.0	1624401.0	1198532.0	1806898.0	1650212.0
A	CIV_COM	CRT_RESL	NR	Croatia	141722.0	140443.0	604295.0	614039.0	626414.0	593738.0	522243.0	457119.0	486030.0	446991.0	411344.0	402942.0	393165.0	405285.0	434006.0
A	CIV_COM	CRT_RESL	NR	Hungary	194112.0	193462.0	207551.0	200826.0	178456.0	243473.0	254551.0	242154.0	258405.0	239728.0	222125.0	206303.0	189163.0	199771.0	206441.0
A	CIV_COM	CRT_RESL	NR	Iceland													5557.0	4372.0	3951.0
A	CIV_COM	CRT_RESL	NR	Italy	4402552.0	4569764.0	4556039.0	4322232.0	4331317.0	4101306.0	2135362.0	3945471.0	3794564.0	3548523.0	3613343.0	3545785.0	2733998.0	3228262.0	3240634.0
A	CIV_COM	CRT_RESL	NR	Liechtenstein		424.0	333.0	423.0	418.0	551.0	446.0	446.0	535.0	577.0	426.0	482.0	363.0	378.0	
A	CIV_COM	CRT_RESL	NR	Lithuania	180071.0	229221.0	205423.0	186472.0	181877.0	183062.0	196723.0	208852.0	206021.0	196439.0	175052.0	161617.0	151181.0	146109.0	148591.0
A	CIV_COM	CRT_RESL	NR	Luxembourg							5954.0	5904.0		4434.0	4857.0	12126.0	11746.0	11970.0	10684.0
A	CIV_COM	CRT_RESL	NR	Latvia	85921.0	135777.0	119895.0	88253.0	52278.0	47051.0	44842.0	42728.0	42160.0	34100.0	70801.0	72059.0	83807.0	105205.0	113862.0
A	CIV_COM	CRT_RESL	NR	Montenegro	16273.0	18457.0	18530.0	19538.0	18211.0	20074.0	23528.0	32832.0	31757.0	34584.0	31482.0	30386.0	25548.0	24678.0	24574.0
A	CIV_COM	CRT_RESL	NR	Malta										2305.0	3782.0	4591.0	3832.0	4575.0	7647.0
A	CIV_COM	CRT_RESL	NR	Netherlands			1160500.0	1120900.0	1072100.0	1049000.0	1084400.0	1107700.0							
A	CIV_COM	CRT_RESL	NR	Poland	6906175.0	7597863.0	8460270.0	9005743.0	9600997.0	9945787.0	9990289.0	10410421.0	9854829.0	11553606.0	10796915.0	12380461.0	11084680.0	10563790.0	10939018.0
A	CIV_COM	CRT_RESL	NR	Portugal	312007.0	358113.0	320115.0	337248.0	363520.0	339579.0	654447.0	370623.0	349325.0	342161.0	325407.0	340514.0	249757.0	266769.0	270366.0
A	CIV_COM	CRT_RESL	NR	Romania	692489.0	716240.0	800010.0	814692.0	749210.0	704406.0	1449285.0	1246999.0	1197194.0	1110679.0	1108454.0	1140469.0	999557.0	1064096.0	1112318.0
A	CIV_COM	CRT_RESL	NR	Serbia						1035519.0	846714.0	1013230.0	1760254.0	1188072.0	1102919.0	1069910.0	1012179.0	1245210.0	955811.0
A	CIV_COM	CRT_RESL	NR	Sweden	71785.0	76678.0	84650.0	84046.0	86517.0	100731.0	99911.0	95227.0	90113.0	91883.0	93848.0	98553.0	98200.0	96720.0	90947.0
A	CIV_COM	CRT_RESL	NR	Slovenia	535987.0	613702.0	581349.0	578290.0	650366.0	585405.0	576957.0	557835.0	520637.0	481230.0	451221.0	446114.0	385143.0	448192.0	425351.0
A	CIV_COM	CRT_RESL	NR	Slovakia	259090.0	262364.0	257097.0	245543.0	264789.0	258612.0	259958.0	336660.0	319005.0	304706.0	257498.0	249503.0	240116.0	229588.0	228101.0
A	CIV_COM	CRT_RESL	NR	Turkey		1719228.0	1799427.0	1858979.0	1707410.0	1868090.0	2057056.0	1868090.0	2057056.0	1984974.0	2050198.0	2124441.0	1843550.0	2555842.0	2688342.0
A	CIV_COM	CRT_RESL	NR	Scotland	114502.0	107998.0	90691.0	80602.0	72186.0	69012.0	69387.0	69355.0		65228.0					
A	CIV_COM	CRT_RESL	NR	Northern Ireland	42030.0	40836.0	43945.0	45232.0	45720.0	41539.0	41217.0	37961.0	36287.0	34251.0	33751.0				
A	CIV_COM	CRT_RESL	NR	Kosovo	743.0	851.0	848.0	704.0	958.0	431.0	435.0	356.0	621.0	689.0	697.0	715.0			
A	CIV_COM	CRT_RESL	P_HTHAB	Albania							1725.52	1421.62	1446.73	1608.85	1409.14	1419.35	784.34	1206.79	
A	CIV_COM	CRT_RESL	P_HTHAB	Austria						6679.61	6358.68	6028.05	5682.91	5496.4	5623.31	5522.92	4763.89	4611.85	4617.71
A	CIV_COM	CRT_RESL	P_HTHAB	Bosnia and Herzegovina	1357.16	2382.91	3014.01	2875.25	2801.21										
A	CIV_COM	CRT_RESL	P_HTHAB	Belgium			7153.64	7035.71	6833.93	6879.92	6724.93	6994.71							
A	CIV_COM	CRT_RESL	P_HTHAB	Bulgaria				5245.57	4932.02	4501.99	4151.43	4380.87	4332.52	5030.47	4806.66	4850.46	4106.48	4686.41	4316.04
A	CIV_COM	CRT_RESL	P_HTHAB	Switzerland	1232.12		2562.09		3879.11										
A	CIV_COM	CRT_RESL	P_HTHAB	Czechia				27678.58	26281.19	22979.79	22243.06	8681.08	8368.21	7995.15	7521.69	7498.6	7078.2	7205.98	7531.62
A	CIV_COM	CRT_RESL	P_HTHAB	Germany	2210.83	1977.77	2281.19	2366.17	2291.44	2244.72	2174.32	2188.62	2035.7	1866.04	1796.83	1800.91	1692.94	1614.67	1495.48
A	CIV_COM	CRT_RESL	P_HTHAB	Denmark	1151.1	1251.52	1252.49	1184.7	984.71	914.95	843.84	808.75	806.18	797.27	753.72	855.55	831.05	712.1	734.0
A	CIV_COM	CRT_RESL	P_HTHAB	Estonia		2127.58	2383.88	2357.67	2142.22	2219.48	2135.1	2369.66	2283.38	2285.44	2208.57	2348.55	2504.64	2552.65	2587.48
A	CIV_COM	CRT_RESL	P_HTHAB	Greece						2344.2	2502.18	2161.57	1346.67	1787.51	1714.26	1657.99	1775.64	1676.38	1879.77
A	CIV_COM	CRT_RESL	P_HTHAB	Spain	2782.12	3310.57	3627.54	3592.46	3471.68	3247.44	3558.78	3576.63	4046.07	3934.23	4207.75	4633.81	4109.59	5349.28	5340.43
A	CIV_COM	CRT_RESL	P_HTHAB	Finland	5164.58	6581.31	6739.47	7320.76	8682.7	9061.3	7760.71	7471.97	7696.11	8147.68	9110.36	9102.45	8457.58	8652.24	7742.9
A	CIV_COM	CRT_RESL	P_HTHAB	France				3711.31	3665.36	3728.93	3582.21	3640.52	3946.8	3905.7	3400.88	2418.07	1780.34	2670.69	2431.36
A	CIV_COM	CRT_RESL	P_HTHAB	Croatia	3286.71	3258.69	14044.07	14313.74	14649.59	13930.51	12297.3	10818.58	11597.91	10759.94	10019.36	9885.12	9688.25	10040.87	11236.97
A	CIV_COM	CRT_RESL	P_HTHAB	Hungary	1932.35	1928.65	2072.54	2011.13	1796.79	2457.14	2577.11	2457.03	2628.61	2446.81	2271.6	2111.0	1936.26	2052.98	2130.67
A	CIV_COM	CRT_RESL	P_HTHAB	Iceland													1526.09	1185.49	1050.11
A	CIV_COM	CRT_RESL	P_HTHAB	Italy	7506.11	7745.29	7697.29	7280.81	7292.49	6871.56	3513.11	6489.73	6254.89	5856.67	5974.05	5927.75	4584.05	5449.81	5489.8
A	CIV_COM	CRT_RESL	P_HTHAB	Liechtenstein		1191.38	927.73	1170.16	1145.99	1495.74	1201.22	1193.6	1422.04	1526.05	1117.7	1255.93	936.85	967.87	
A	CIV_COM	CRT_RESL	P_HTHAB	Lithuania	5605.14	7199.48	6538.02	6108.65	6055.22	6159.75	6683.37	7149.38	7132.31	6897.67	6232.05	5784.05	5410.74	5226.24	5295.48
A	CIV_COM	CRT_RESL	P_HTHAB	Luxembourg							1083.18	1048.75		750.68	806.8	1975.26	1876.03	1885.84	1655.42
A	CIV_COM	CRT_RESL	P_HTHAB	Latvia	3920.09	6277.74	5654.08	4253.97	2556.62	2324.86	2240.46	2151.36	2141.24	1748.61	3660.14	3753.14	4393.15	5556.93	6070.19
A	CIV_COM	CRT_RESL	P_HTHAB	Montenegro	2643.68	2990.65	2993.53	3152.05	2935.8	3233.09	3785.55	5277.62	5103.84	5556.67	5058.5	4883.78	4108.23	3975.58	3978.42
A	CIV_COM	CRT_RESL	P_HTHAB	Malta										500.76	795.04	930.18	744.71	886.46	1467.84
A	CIV_COM	CRT_RESL	P_HTHAB	Netherlands			7001.51	6729.79	6408.12	6251.65	6443.53	6554.16							
A	CIV_COM	CRT_RESL	P_HTHAB	Poland	18119.01	19923.14	22250.48	23660.27	25223.44	26130.12	26277.89	27391.8	25956.16	30425.87	28430.38	32603.49	29202.38	27916.99	29051.22
A	CIV_COM	CRT_RESL	P_HTHAB	Portugal	2956.47	3390.25	3027.53	3189.79	3448.17	3238.01	6276.28	3572.33	3377.95	3318.87	3162.05	3313.48	2425.79	2590.43	2611.72
A	CIV_COM	CRT_RESL	P_HTHAB	Romania	3355.82	3504.06	3727.53	3804.52	3728.16	3518.5	7265.57	6275.58	6058.58	5653.94	5675.46	5874.33	5171.32	5541.69	5841.25
A	CIV_COM	CRT_RESL	P_HTHAB	Serbia						14419.25	11847.52	14241.97	24875.09	16875.37	15752.74	15363.96	14612.71	18121.25	14062.03
A	CIV_COM	CRT_RESL	P_HTHAB	Sweden	781.72	828.38	906.25	892.63	912.35	1054.12	1035.9	976.95	914.76	919.28	927.33	963.36	950.85	931.86	870.11
A	CIV_COM	CRT_RESL	P_HTHAB	Slovenia	26662.45	30196.49	28400.38	28206.16	31640.34	28433.99	27992.88	27041.64	25222.36	23294.02	21831.02	21438.43	18376.36	21251.63	20185.79
A	CIV_COM	CRT_RESL	P_HTHAB	Slovakia	4819.33	4874.48	4769.53	4553.46	4899.58	4779.52	4799.86	6209.89	5878.92	5606.01	4730.71	4577.68	4399.44	4205.08	4197.11
A	CIV_COM	CRT_RESL	P_HTHAB	Turkey		2403.94	2479.87	2521.57	2284.95	2470.12	2683.07	2404.36	2612.43	2486.97	2537.04	2590.66	2217.0	3056.7	3174.7
A	CIV_COM	CRT_RESL	P_HTHAB	Scotland	2207.92	2070.15	1728.58	1526.38	1360.39	1297.19	1300.0	1294.78		1204.64					
A	CIV_COM	CRT_RESL	P_HTHAB	Northern Ireland	2374.09	2286.21	2442.72	2499.64	2513.56	2274.05	2243.34	2055.17	1954.02	1834.9	1799.14				
A	CIV_COM	CRT_RESL	P_HTHAB	Kosovo	34.51	39.02	38.4	39.24					35.05	38.63	38.75	39.82			
A	CRIM	CRT_BGHT	NR	Albania						11150.0	14234.0	27149.0	17219.0	15090.0	16883.0	17270.0	16922.0	14945.0	
A	CRIM	CRT_BGHT	NR	Austria	59812.0	62000.0	60726.0	57862.0	57668.0	56110.0	54588.0	54172.0	53104.0	52320.0	51160.0	52554.0	46419.0	43153.0	47499.0
A	CRIM	CRT_BGHT	NR	Bosnia and Herzegovina	23575.0	35904.0	48744.0	56092.0	62220.0	65371.0	62823.0	55474.0	54216.0	53108.0	51872.0	49983.0	43524.0	48992.0	48893.0
A	CRIM	CRT_BGHT	NR	Belgium			329910.0	330911.0	309227.0	303226.0	298935.0	286810.0		268434.0	258500.0	229645.0	191132.0	241447.0	223845.0
A	CRIM	CRT_BGHT	NR	Bulgaria				155030.0	148167.0	142261.0	135589.0	145555.0	157079.0	155039.0	150324.0	142755.0	128853.0	169591.0	147256.0
A	CRIM	CRT_BGHT	NR	Switzerland	79166.0		195818.0		57573.0				33794.0						
A	CRIM	CRT_BGHT	NR	Czechia				155144.0	152880.0	165561.0	151426.0	87674.0	81641.0	76475.0	74115.0	73115.0	65131.0	62238.0	65299.0
A	CRIM	CRT_BGHT	NR	Germany	826559.0	803465.0	776447.0	770532.0	727112.0	700679.0	679438.0	664867.0	670036.0	657774.0	659932.0	661044.0	625780.0	566305.0	560364.0
A	CRIM	CRT_BGHT	NR	Denmark	106720.0	116683.0	114124.0	117650.0	152157.0	126638.0	132917.0	148951.0	141728.0	135035.0	167564.0	160688.0	162899.0	139350.0	153429.0
A	CRIM	CRT_BGHT	NR	Estonia	11929.0	10341.0	9473.0	9848.0	9129.0	8418.0	7699.0	7540.0	7628.0	6724.0	5876.0	5666.0	5210.0	4764.0	3877.0
A	CRIM	CRT_BGHT	NR	Greece								164754.0	222036.0	184350.0	214663.0	196798.0	106457.0	102186.0	264496.0
A	CRIM	CRT_BGHT	NR	Spain	5760355.0	5815477.0	1308871.0	1306902.0	1306258.0	348921.0	332606.0	293569.0	302929.0	289859.0	287852.0	298940.0	248714.0	309737.0	326349.0
A	CRIM	CRT_BGHT	NR	Finland	65267.0	60831.0	61572.0	59732.0	60472.0	55428.0	54409.0	53219.0	51645.0	53395.0	58716.0	54359.0	56932.0	56753.0	51566.0
A	CRIM	CRT_BGHT	NR	France				1003668.0	1013050.0	1031658.0	1002289.0	1005756.0	4992686.0	4765672.0	4687990.0	4496208.0	4124168.0	4306541.0	4370413.0
A	CRIM	CRT_BGHT	NR	Croatia	33114.0	46627.0	44819.0	26547.0	21978.0	19312.0	17666.0	18257.0	17992.0	16830.0	17113.0	17596.0	17944.0	18640.0	17707.0
A	CRIM	CRT_BGHT	NR	Hungary	78491.0	75429.0	82260.0	79938.0	72569.0	141887.0	141977.0	141514.0	136403.0	127853.0	115730.0	113333.0	125130.0	130909.0	131595.0
A	CRIM	CRT_BGHT	NR	Iceland									1914.0	1753.0	1858.0		1972.0	1447.0	1474.0
A	CRIM	CRT_BGHT	NR	Italy		1612608.0	1653571.0	1593472.0	1577944.0	1577463.0	1518873.0	1499291.0	1484199.0	1348398.0	1331892.0	1291316.0	1071254.0	1158120.0	1138283.0
A	CRIM	CRT_BGHT	NR	Liechtenstein		28.0	26.0	31.0	15.0	27.0	46.0	22.0	27.0	24.0	26.0	32.0	31.0	35.0	
A	CRIM	CRT_BGHT	NR	Lithuania	16472.0	17534.0	18014.0	18128.0	20273.0	20698.0	21146.0	18358.0	16774.0	20178.0	19746.0	18111.0	17725.0	15516.0	15413.0
A	CRIM	CRT_BGHT	NR	Luxembourg								5335.0	4973.0	4134.0	4500.0				
A	CRIM	CRT_BGHT	NR	Latvia	12280.0	11700.0	9958.0	9592.0	9610.0	9132.0	9133.0	10476.0	10407.0	9394.0	9164.0	8741.0	8271.0	6345.0	4557.0
A	CRIM	CRT_BGHT	NR	Montenegro	8817.0	8691.0	6856.0	6002.0	6277.0	5091.0	4820.0	4093.0	3849.0	3765.0	3781.0	3619.0	4237.0	3907.0	3543.0
A	CRIM	CRT_BGHT	NR	Malta							1412.0	1179.0	1027.0	1718.0	1410.0	1070.0	1778.0	1519.0	1320.0
A	CRIM	CRT_BGHT	NR	Poland	2304825.0	2431620.0	2537159.0	2412893.0	2452570.0	2610007.0	2599496.0	2561991.0	2354780.0	2269110.0	2134568.0	2074734.0	1862695.0	2027328.0	2027558.0
A	CRIM	CRT_BGHT	NR	Portugal	114960.0	112222.0	107025.0	106853.0	104451.0	91210.0	132336.0	73652.0	71674.0	62839.0	61815.0	64242.0	51656.0	59272.0	62101.0
A	CRIM	CRT_BGHT	NR	Romania	171119.0	167770.0	171480.0	181995.0	194500.0	226626.0	247142.0	232750.0	349292.0	381927.0	383576.0	379893.0	341840.0	358589.0	366408.0
A	CRIM	CRT_BGHT	NR	Serbia						155601.0	131790.0	141013.0	143471.0	164191.0	225285.0	271718.0	321469.0	221741.0	197424.0
A	CRIM	CRT_BGHT	NR	Sweden	83037.0	87476.0	92415.0	90929.0	89823.0	85543.0	83699.0	82844.0	83863.0	90492.0	97472.0	104300.0	119941.0	122423.0	122018.0
A	CRIM	CRT_BGHT	NR	Slovenia	15910.0	15175.0	14388.0	13505.0	12690.0	12302.0	12785.0	11020.0	10374.0	9833.0	9466.0	9324.0	9222.0	8613.0	8420.0
A	CRIM	CRT_BGHT	NR	Slovakia	37307.0	40726.0	40990.0	39773.0	43940.0	43344.0	41468.0	37544.0	35255.0	72163.0	72209.0	70891.0	66868.0	63773.0	66374.0
A	CRIM	CRT_BGHT	NR	Turkey		1759568.0	1902667.0	1665706.0	1843820.0	1648082.0	1578447.0	1551056.0	1410834.0	1421877.0	1601160.0	1684483.0	1322502.0	1621787.0	1804267.0
A	CRIM	CRT_BGHT	NR	England and Wales					1169522.0	1537272.0	1607170.0	1591592.0	1635820.0						
A	CRIM	CRT_BGHT	NR	Scotland	117034.0	147034.0	153105.0	140121.0	129682.0	148741.0	153681.0	136262.0	134488.0	109881.0					
A	CRIM	CRT_BGHT	NR	Northern Ireland	56373.0	58568.0	59556.0	58229.0	55553.0	49929.0	45797.0	46269.0	42553.0	41747.0	42553.0				
A	CRIM	CRT_BGHT	NR	Kosovo	15723.0	13612.0	12381.0	19465.0	21681.0	21356.0	19790.0	22356.0	24859.0	26797.0	23640.0	21550.0			
A	CRIM	CRT_BGHT	P_HTHAB	Albania							491.51	940.78	598.8	524.58	588.19	603.33	594.6	528.14	
A	CRIM	CRT_BGHT	P_HTHAB	Austria	719.93	743.85	727.11	690.88	685.86	663.88	641.69	631.65	611.09	596.38	579.9	593.24	521.5	483.09	529.01
A	CRIM	CRT_BGHT	P_HTHAB	Bosnia and Herzegovina	613.32	934.03	1268.04	1459.52	1620.62										
A	CRIM	CRT_BGHT	P_HTHAB	Belgium			3043.48	3008.11	2787.12	2716.68	2673.64	2552.31		2364.7	2267.82	2004.67	1658.78	2089.59	1926.77
A	CRIM	CRT_BGHT	P_HTHAB	Bulgaria				2103.69	2022.14	1952.91	1871.31	2020.98	2195.75	2183.08	2132.25	2039.35	1853.6	2451.96	2153.2
A	CRIM	CRT_BGHT	P_HTHAB	Switzerland	1042.55		2515.06		723.76				405.83						
A	CRIM	CRT_BGHT	P_HTHAB	Czechia				1479.43	1455.25	1574.35	1440.45	831.96	773.57	722.91	698.54	686.54	609.05	581.57	620.91
A	CRIM	CRT_BGHT	P_HTHAB	Germany	1005.33	979.81	949.18	960.5	905.18	870.15	841.23	818.83	815.37	797.09	797.09	796.25	752.44	681.02	673.21
A	CRIM	CRT_BGHT	P_HTHAB	Denmark	1948.94	2117.1	2061.96	2115.77	2726.58	2260.33	2362.03	2631.78	2483.3	2348.94	2898.43	2767.58	2797.62	2386.11	2612.26
A	CRIM	CRT_BGHT	P_HTHAB	Estonia	891.26	774.18	710.5	740.64	688.87	637.64	585.11	573.44	579.66	511.08	445.44	427.68	392.03	358.18	291.11
A	CRIM	CRT_BGHT	P_HTHAB	Greece								1517.35	2058.99	1711.99	1998.51	1835.01	993.2	956.92	2528.7
A	CRIM	CRT_BGHT	P_HTHAB	Spain	12613.29	12576.92	2815.59	2800.47	2790.06	746.71	715.09	632.02	652.3	622.98	616.93	636.9	525.46	653.47	688.02
A	CRIM	CRT_BGHT	P_HTHAB	Finland	1231.34	1142.08	1150.57	1111.24	1119.59	1021.4	998.1	972.61	941.17	970.24	1065.02	985.14	1030.39	1025.57	929.41
A	CRIM	CRT_BGHT	P_HTHAB	France				1544.61	1551.93	1572.64	1519.95	1512.68	7492.21	7133.19	6994.26	6693.01	6126.2	6365.29	6439.21
A	CRIM	CRT_BGHT	P_HTHAB	Croatia	767.96	1081.88	1041.61	618.83	513.99	453.11	415.98	432.09	429.33	405.13	416.83	431.67	442.17	461.8	458.46
A	CRIM	CRT_BGHT	P_HTHAB	Hungary	781.36	751.96	821.42	800.52	730.66	1431.93	1437.4	1435.88	1387.55	1304.95	1183.53	1159.68	1280.82	1345.31	1358.19
A	CRIM	CRT_BGHT	P_HTHAB	Iceland									575.59	518.1	533.22		541.56	392.36	391.76
A	CRIM	CRT_BGHT	P_HTHAB	Italy		2733.21	2793.66	2684.21	2656.73	2642.97	2498.86	2466.12	2446.53	2225.47	2202.06	2158.79	1796.16	1955.09	1928.31
A	CRIM	CRT_BGHT	P_HTHAB	Liechtenstein		78.68	72.44	85.76	41.12	73.29	123.89	58.88	71.77	63.48	68.22	83.38	80.01	89.62	
A	CRIM	CRT_BGHT	P_HTHAB	Lithuania	512.73	550.72	573.33	593.86	674.95	696.46	718.4	628.43	580.7	708.52	702.98	648.17	634.37	555.0	549.29
A	CRIM	CRT_BGHT	P_HTHAB	Luxembourg								947.67	862.99	699.89	747.5				
A	CRIM	CRT_BGHT	P_HTHAB	Latvia	560.27	540.96	469.61	462.35	469.97	451.22	456.32	527.47	528.55	481.71	473.74	455.27	433.56	335.14	242.94
A	CRIM	CRT_BGHT	P_HTHAB	Montenegro	1432.39	1408.23	1107.59	968.3	1011.92	819.95	775.52	657.93	618.59	604.93	607.53	581.66	681.33	629.41	573.6
A	CRIM	CRT_BGHT	P_HTHAB	Malta							331.94	274.6	236.42	373.24	296.4	216.79	345.54	294.32	253.37
A	CRIM	CRT_BGHT	P_HTHAB	Poland	6046.93	6376.2	6672.72	6339.26	6443.31	6857.15	6837.57	6741.09	6202.14	5975.59	5620.73	5463.74	4907.23	5357.63	5384.67
A	CRIM	CRT_BGHT	P_HTHAB	Portugal	1089.32	1062.41	1012.2	1010.65	990.77	869.72	1269.13	709.91	693.08	609.52	600.67	625.13	501.71	575.55	599.89
A	CRIM	CRT_BGHT	P_HTHAB	Romania	829.25	820.78	798.99	849.9	967.85	1131.99	1238.97	1171.33	1767.64	1944.21	1963.97	1956.75	1768.55	1867.49	1924.16
A	CRIM	CRT_BGHT	P_HTHAB	Serbia						2166.69	1844.05	1982.08	2027.47	2332.17	3217.69	3901.88	4641.01	3226.94	2904.53
A	CRIM	CRT_BGHT	P_HTHAB	Sweden	904.25	945.04	989.38	965.73	947.21	895.19	867.81	849.91	851.31	905.36	963.14	1019.53	1161.36	1179.49	1167.38
A	CRIM	CRT_BGHT	P_HTHAB	Slovenia	791.44	746.67	702.89	658.72	617.37	597.53	620.3	534.21	502.57	475.97	457.98	448.07	440.01	408.4	399.59
A	CRIM	CRT_BGHT	P_HTHAB	Slovakia	693.95	756.65	760.42	737.57	813.05	801.06	765.66	692.52	649.71	1327.66	1326.61	1300.65	1225.17	1168.05	1221.3
A	CRIM	CRT_BGHT	P_HTHAB	Turkey		2460.35	2622.15	2259.41	2467.5	2179.21	2058.81	1996.32	1791.74	1781.47	1981.38	2054.15	1590.41	1939.6	2130.68
A	CRIM	CRT_BGHT	P_HTHAB	England and Wales					2074.72	2708.44	2810.9	2759.75	2813.23						
A	CRIM	CRT_BGHT	P_HTHAB	Scotland	2256.74	2818.41	2918.2	2653.51	2443.94	2795.82	2879.29	2543.86	2501.35	2029.3					
A	CRIM	CRT_BGHT	P_HTHAB	Northern Ireland	3184.26	3278.94	3310.47	3217.89	3054.15	2733.36	2492.62	2504.95	2291.43	2236.48	2268.34				
A	CRIM	CRT_BGHT	P_HTHAB	Kosovo	730.24	624.21	560.71	1084.9					1403.19	1502.47	1314.42	1200.11			
A	CRIM	CRT_PEN	NR	Albania						3683.0	3670.0	3933.0	3937.0	2704.0	3056.0	5739.0	7131.0	3154.0	
A	CRIM	CRT_PEN	NR	Austria						17279.0	15707.0	14689.0	14482.0	14309.0	13747.0	13752.0	14085.0	12614.0	13353.0
A	CRIM	CRT_PEN	NR	Bosnia and Herzegovina	22234.0	24025.0	24904.0	24565.0	23894.0	22733.0	21492.0	19536.0	18729.0	17671.0	16407.0	15554.0	15346.0	15801.0	16089.0
A	CRIM	CRT_PEN	NR	Belgium			12651.0	12304.0	11530.0	10952.0	44714.0	10550.0							
A	CRIM	CRT_PEN	NR	Bulgaria				29158.0	30786.0	29038.0	28323.0	27105.0	21415.0	18561.0	21468.0	21184.0	23280.0	23393.0	21007.0
A	CRIM	CRT_PEN	NR	Switzerland	11941.0	47565.0	35966.0	20782.0	21406.0				8859.0						
A	CRIM	CRT_PEN	NR	Czechia				21108.0	21008.0	18645.0	18799.0	15689.0	14669.0	13951.0	13383.0	13052.0	12884.0	10870.0	10151.0
A	CRIM	CRT_PEN	NR	Germany	261746.0	246618.0	232980.0	230645.0	222204.0	222489.0	222804.0	216884.0	224508.0	227745.0	238028.0	237886.0	248678.0	232799.0	234909.0
A	CRIM	CRT_PEN	NR	Denmark	35086.0	40782.0	32888.0	23365.0	16051.0	14928.0	17022.0	16389.0	14983.0	15851.0	18687.0	19239.0	26978.0	31329.0	32254.0
A	CRIM	CRT_PEN	NR	Estonia			3572.0	2261.0	1742.0										
A	CRIM	CRT_PEN	NR	Greece													38880.0	70305.0	113307.0
A	CRIM	CRT_PEN	NR	Spain	1049519.0	1067630.0	511436.0	508471.0	560384.0	332394.0	317034.0	285023.0	274965.0	259484.0	251687.0	253335.0	276038.0	284198.0	296839.0
A	CRIM	CRT_PEN	NR	Finland	16253.0	15503.0	17487.0	17317.0	18832.0	18583.0	17965.0	17255.0	16538.0	18764.0	21383.0	20381.0	26325.0	27256.0	26198.0
A	CRIM	CRT_PEN	NR	Croatia	35305.0	34081.0	30640.0	22029.0	18297.0	19437.0	21950.0	23230.0	24204.0	24992.0	26338.0	27040.0	29337.0	31164.0	30902.0
A	CRIM	CRT_PEN	NR	Hungary	52603.0	52701.0	55379.0	50645.0	45694.0	47917.0	43469.0	40167.0	37062.0	33891.0	25851.0	20753.0	23407.0	23266.0	23027.0
A	CRIM	CRT_PEN	NR	Iceland									449.0	427.0	578.0		722.0	481.0	619.0
A	CRIM	CRT_PEN	NR	Italy		1353376.0	1409547.0	1431853.0	1497220.0	1524940.0	1517328.0	1510668.0	1355234.0	1317777.0	1300851.0	1290530.0	1331167.0	1276797.0	1162164.0
A	CRIM	CRT_PEN	NR	Liechtenstein		12.0	13.0	13.0	10.0	13.0	27.0	17.0	12.0	15.0	16.0	23.0	18.0	23.0	
A	CRIM	CRT_PEN	NR	Lithuania	4036.0	4738.0	5083.0	5139.0	4747.0	4708.0	4180.0	3575.0	3234.0	3554.0	3294.0	3230.0	4176.0	4065.0	3933.0
A	CRIM	CRT_PEN	NR	Latvia	4799.0	5160.0	5159.0	5251.0	5334.0	5246.0	5055.0	2861.0	3453.0	4793.0	4116.0	3750.0	4162.0	3391.0	3179.0
A	CRIM	CRT_PEN	NR	Montenegro	6774.0	4033.0	3306.0	2744.0	2932.0	2876.0	2546.0	2099.0	1697.0	1590.0	1725.0	1564.0	2140.0	2428.0	2656.0
A	CRIM	CRT_PEN	NR	Malta							2917.0	3795.0	3627.0	3542.0	3310.0	3428.0	3684.0	2454.0	2281.0
A	CRIM	CRT_PEN	NR	Poland	370756.0	272816.0	408741.0	386527.0	358795.0	430311.0	419599.0	421510.0	376237.0	368249.0	368936.0	374052.0	410425.0	400266.0	383289.0
A	CRIM	CRT_PEN	NR	Portugal	102911.0	92607.0	85971.0	83154.0	78472.0	69948.0	62953.0	55619.0	49942.0	41341.0	39162.0	37774.0	41084.0	41016.0	40817.0
A	CRIM	CRT_PEN	NR	Romania	33668.0	38378.0	38942.0	34811.0	21530.0	49778.0	77382.0	62160.0	96271.0	100282.0	102916.0	106157.0	105661.0	103879.0	112002.0
A	CRIM	CRT_PEN	NR	Serbia						73359.0	59139.0	47172.0	40328.0	39408.0	44866.0	44275.0	46193.0	45385.0	44412.0
