freq	leg_stat	citizen	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	PER_PRSC	TOTAL	P_HTHAB	Bulgaria	693.66	708.21	743.89	774.32	675.34	648.54	594.52	539.57	537.74	522.22	472.59	457.04	443.95	459.25	476.9	470.86
A	PER_PRSC	TOTAL	P_HTHAB	Switzerland							1337.62	1316.59	1293.05	1218.34						
A	PER_PRSC	TOTAL	P_HTHAB	Cyprus	13374.29	12821.58	14387.53	16522.04	14979.62	12050.66	14667.02	11338.62	9771.21	8301.34	6975.18	8127.65	6039.38	6551.73	7104.64	
A	PER_PRSC	TOTAL	P_HTHAB	Czechia	1067.44	1085.91	966.66	979.97	982.15	1004.91	983.67	868.0	803.93	729.95	723.12	726.03	633.82	613.45	650.67	650.57
A	PER_PRSC	TOTAL	P_HTHAB	Germany	1323.12	1288.75	1244.47	1250.85	1195.38	1162.13	927.08	910.73	897.92	867.7						
A	PER_PRSC	TOTAL	P_HTHAB	Denmark	1068.59	1123.99	1106.59	1314.55	1720.88	1466.19	1386.6	1700.42	1569.39	1507.38	1718.5	1709.62	1677.54	1508.77	1635.5	1585.7
A	PER_PRSC	TOTAL	P_HTHAB	Estonia	1031.35	892.39	825.78	843.3	789.83	722.78	655.79	612.0	647.75	550.38	471.98	456.89	376.83	348.55	284.95	239.99
A	PER_PRSC	TOTAL	P_HTHAB	Greece														80.22	68.8	108.7
A	PER_PRSC	TOTAL	P_HTHAB	Spain							502.83	509.89	612.52	642.58						
A	PER_PRSC	TOTAL	P_HTHAB	Finland	4564.64	3951.25	3924.86	3852.16	3615.3	3440.32	3242.33	3386.34	2903.41	1556.87	1565.92	1563.71	1513.62	1524.51	1461.62	1485.88
A	PER_PRSC	TOTAL	P_HTHAB	France				1060.39	1035.13	1020.82	1008.65	1002.21	1015.04	1010.1	1042.67	1035.77	896.67	964.17	969.99	978.42
A	PER_PRSC	TOTAL	P_HTHAB	Croatia	1731.0			1637.58	1545.09	1372.01	1250.07	1406.45	1472.94	1438.44	1346.15	1321.88	1216.09	1210.8	1219.48	1213.74
A	PER_PRSC	TOTAL	P_HTHAB	Hungary	922.87	923.54	999.39	881.58	772.91	797.59	808.26	764.1	751.9	696.91		1110.06	1152.57	1234.62	1213.71	1303.27
A	PER_PRSC	TOTAL	P_HTHAB	Ireland		1994.84	1849.44	1681.97	1421.89											
A	PER_PRSC	TOTAL	P_HTHAB	Iceland	1022.0			614.54	817.02	881.45	764.27	727.74	701.59	675.63	694.22	779.85	725.83	586.78	534.75	429.13
A	PER_PRSC	TOTAL	P_HTHAB	Italy	961.5	2674.46	2638.17	2599.28	2638.68	2644.1	2712.06	2648.43	2549.41	2350.9	3077.84					
A	PER_PRSC	TOTAL	P_HTHAB	Liechtenstein	5908.47	8336.85	7979.05	2948.91	2977.38		2903.39	2697.64	2562.33	2874.9	2757.52		3313.8	3111.0	3543.81	2858.08
A	PER_PRSC	TOTAL	P_HTHAB	Lithuania	517.65	553.1	581.64	603.95	675.28	772.06	772.62	673.03	609.72	874.29	752.18	680.66	641.39	579.13	575.3	553.11
A	PER_PRSC	TOTAL	P_HTHAB	Luxembourg									2816.84	2399.32	1734.7	1782.39	1512.2	1541.76	1510.08	1561.72
A	PER_PRSC	TOTAL	P_HTHAB	Latvia	578.75	569.99	515.77	621.32	663.29	612.55	457.86	506.52	539.02	501.77	484.65	490.01	483.99	465.4	455.71	469.57
A	PER_PRSC	TOTAL	P_HTHAB	Montenegro	1409.65	1154.65	902.74	917.0	895.36	1247.4	1189.5	1117.67	1178.69	1259.18	1388.59	1391.55	1629.59	1617.27	1483.12	1496.2
A	PER_PRSC	TOTAL	P_HTHAB	North Macedonia	1291.28	1484.12	1461.67	1520.65	1546.76	1669.79	1799.04			1034.86		615.27	689.41	619.78	702.3	656.14
A	PER_PRSC	TOTAL	P_HTHAB	Malta		448.74		380.01	376.25	688.95	665.54	613.39	381.87	502.07						
A	PER_PRSC	TOTAL	P_HTHAB	Netherlands	1537.28	1373.97	1257.44	1368.61	1332.02	1229.64	1237.65	1112.08	1097.74	999.85	968.25	1067.09	968.87	919.24	1019.76	986.19
A	PER_PRSC	TOTAL	P_HTHAB	Norway	1476.79	1394.38	1403.5	1355.59	1316.8	1320.38	1272.07	1244.05	1237.83	1098.85	1046.41	998.14	930.55	866.89	830.43	786.72
A	PER_PRSC	TOTAL	P_HTHAB	Poland	1456.33	1460.88	1446.01	1473.75	1401.35	1329.2	951.72	851.48	1025.13	709.75	708.33	754.8	686.98	798.99	655.81	633.24
A	PER_PRSC	TOTAL	P_HTHAB	Portugal	1337.1	1185.84	1174.5	1140.71	1145.08	1055.39	772.19	872.08	833.64	758.11	678.14	656.45	496.98	612.54	649.67	590.79
A	PER_PRSC	TOTAL	P_HTHAB	Romania	218.42	243.36	265.35	284.77	297.27	328.23	252.37	296.46	738.09	673.56	682.69	686.8	622.03	653.12	655.68	645.89
A	PER_PRSC	TOTAL	P_HTHAB	Serbia	838.23	869.41	751.48	757.62	816.93	813.52	573.84	1739.12	1599.56	1492.61	1593.19	1493.83	1329.23	1313.53	1276.84	1293.23
A	PER_PRSC	TOTAL	P_HTHAB	Sweden	1061.36	1090.55	1085.98	1042.87	993.35	919.52	883.77	862.46	815.4	827.04	841.33	849.72	879.04	840.1	822.69	840.21
A	PER_PRSC	TOTAL	P_HTHAB	Slovenia	750.15	714.0	717.16	676.38	634.35	622.44	596.72	586.22	551.69	535.6	428.47	427.03	422.98	384.97	362.71	378.18
A	PER_PRSC	TOTAL	P_HTHAB	Slovakia	949.19	992.36	993.56	964.5	1001.05	996.13	955.2	840.22	749.67	730.0	656.76	625.68	583.85	537.79	550.41	535.28
A	PER_PRSC	TOTAL	P_HTHAB	Turkey		4410.92	4531.04	4499.31	4650.2	3379.98	3379.29	3364.59	3031.95	3318.97	3807.69	5377.2	4642.24	5463.09	5746.42	5638.25
A	PER_PRSC	TOTAL	P_HTHAB	England and Wales	2982.89	3057.62	2961.43	2807.52	2617.47	2523.53	2551.61	2568.81	2485.59							
A	PER_PRSC	TOTAL	P_HTHAB	Scotland	1352.42	1271.69	1200.77	1176.08	1074.39	1049.39	1062.57			1759.17						
A	PER_PRSC	TOTAL	P_HTHAB	Northern Ireland			2430.49	2118.22	2112.33	2638.7	1715.26	1587.89	1488.87	1518.99	1562.3					
A	PER_PRSC	TOTAL	P_HTHAB	Kosovo			1354.37	2135.96					1047.3	2381.18	2150.4	1844.66				
A	PER_SUSP	FOR	NR	Albania								325.0	486.0	528.0	615.0	616.0	606.0	653.0	589.0	737.0
A	PER_SUSP	FOR	NR	Austria	65316.0	69791.0	69188.0	76764.0	80874.0	85376.0	89594.0	92804.0	105551.0	105812.0	115258.0	122067.0	109161.0	104070.0	128594.0	150481.0
A	PER_SUSP	FOR	NR	Bosnia and Herzegovina			3641.0			0.0		82.0	65.0		20.0	499.0	391.0	342.0	277.0	288.0
A	PER_SUSP	FOR	NR	Belgium	63397.0	66596.0	65993.0	70722.0	71801.0	72392.0	72651.0	59350.0	65392.0	68898.0	71527.0	73596.0	110359.0	85358.0	73400.0	75629.0
A	PER_SUSP	FOR	NR	Bulgaria	1384.0	1297.0	1741.0	1505.0	1943.0	2850.0	52536.0	3196.0	2273.0	1737.0	1514.0	1350.0	1407.0	2027.0	2394.0	2473.0
A	PER_SUSP	FOR	NR	Switzerland		65722.0	62759.0	63410.0	68838.0	70670.0	65844.0	67272.0	68615.0	66574.0	68278.0	68018.0	62204.0	62913.0	69581.0	77611.0
A	PER_SUSP	FOR	NR	Czechia	8572.0	8362.0	7377.0	7473.0	7513.0	7470.0	7382.0	7260.0	7552.0	7708.0	7817.0	8122.0	6367.0	6434.0	7897.0	9345.0
A	PER_SUSP	FOR	NR	Germany	454069.0	464480.0	457022.0	470968.0	490559.0	538449.0	617392.0	911864.0	953744.0	752310.0	708380.0	699261.0	663199.0	639127.0	783876.0	923269.0
A	PER_SUSP	FOR	NR	Denmark								13394.0	13106.0	12491.0	12378.0	12090.0	10521.0	10686.0	12290.0	11659.0
A	PER_SUSP	FOR	NR	Greece	64376.0	60531.0	53306.0	56633.0	37122.0	30722.0	34118.0	39667.0	33444.0	38786.0	46975.0	44230.0	35548.0	33526.0	38727.0	50239.0
A	PER_SUSP	FOR	NR	Spain	110840.0	122528.0	116277.0	130090.0	123993.0	116188.0	103781.0	104416.0	102888.0	104810.0	113340.0	123010.0	130620.0	144730.0	171761.0	196562.0
A	PER_SUSP	FOR	NR	Finland						19615.0	19482.0	19382.0	20095.0	20769.0	22817.0	21846.0	19482.0	15350.0	15503.0	17321.0
A	PER_SUSP	FOR	NR	France	241145.0	234235.0	226675.0	241305.0	227991.0	189635.0	178172.0	180875.0	177365.0	184522.0	299246.0	310574.0	291703.0	337350.0	360607.0	360027.0
A	PER_SUSP	FOR	NR	Croatia	3025.0	2862.0	2647.0	2719.0	2322.0	1000.0	969.0	1061.0	1199.0	1202.0	1772.0	1569.0	1570.0	2248.0	2107.0	3419.0
A	PER_SUSP	FOR	NR	Hungary	5305.0	5401.0	5739.0	6418.0	6149.0	5170.0	5267.0	5296.0	6842.0	4079.0	3080.0	4500.0	8146.0	5292.0	6922.0	8020.0
A	PER_SUSP	FOR	NR	Iceland							857.0	1027.0	1187.0	1590.0	1980.0	2200.0	1735.0	1745.0	1946.0	2397.0
A	PER_SUSP	FOR	NR	Italy	301960.0	276021.0	274364.0	283164.0	290903.0	306746.0	304870.0	302111.0	261242.0	262200.0	278353.0	264543.0	240663.0	264864.0	279010.0	268780.0
A	PER_SUSP	FOR	NR	Liechtenstein	893.0	996.0	907.0	942.0	397.0		1095.0	1109.0	1070.0			325.0	334.0	340.0	370.0	
A	PER_SUSP	FOR	NR	Lithuania	249.0	281.0	289.0	275.0	421.0	560.0	600.0	536.0	516.0	570.0	578.0	626.0	570.0	843.0	1241.0	1177.0
A	PER_SUSP	FOR	NR	Luxembourg	10879.0	13492.0	11607.0	14146.0	15615.0	16291.0	18074.0	17468.0	17296.0	15218.0	16400.0	18005.0	19656.0	20067.0	22650.0	
A	PER_SUSP	FOR	NR	Latvia	617.0	637.0	642.0	18.0	12.0	674.0	783.0	947.0	919.0	633.0	671.0	623.0	560.0	697.0	707.0	1008.0
A	PER_SUSP	FOR	NR	Montenegro	922.0	872.0	766.0	672.0	611.0	631.0	603.0	533.0	474.0	546.0	631.0	600.0	725.0	690.0	559.0	655.0
A	PER_SUSP	FOR	NR	Malta	400.0	430.0	509.0	632.0	731.0	775.0	903.0	919.0	1034.0	1160.0	1267.0	1120.0	1299.0	1362.0	1413.0	1700.0
A	PER_SUSP	FOR	NR	Netherlands							48478.0	45933.0	43003.0	38407.0						
A	PER_SUSP	FOR	NR	Norway	13505.0	14376.0	15231.0	15841.0	16864.0	18554.0	18848.0	18061.0	18030.0	17043.0	15942.0	15779.0	15331.0	13780.0	13334.0	13312.0
A	PER_SUSP	FOR	NR	Poland	2141.0	2034.0	2319.0	2242.0	2152.0											
A	PER_SUSP	FOR	NR	Romania	1000.0	860.0	707.0	671.0	615.0	526.0	439.0	625.0	611.0	510.0	509.0	556.0	333.0	372.0	523.0	827.0
A	PER_SUSP	FOR	NR	Serbia	1667.0	1619.0	1908.0	1687.0	1403.0	1269.0	1464.0	1452.0	1614.0	1867.0	2013.0	2062.0	1931.0	2530.0	2819.0	2521.0
A	PER_SUSP	FOR	NR	Slovenia	2391.0	2514.0	2861.0	2767.0	2832.0	3012.0	2967.0	2464.0	2421.0	2584.0	2842.0	3304.0	2921.0	2995.0	3004.0	3588.0
A	PER_SUSP	FOR	NR	Slovakia			1079.0	1152.0	1258.0	1132.0	1164.0	2184.0	1277.0	1427.0	1542.0	1525.0	1108.0	1217.0	1566.0	1685.0
A	PER_SUSP	FOR	NR	Turkey		7542.0	7917.0	10458.0	10277.0											
A	PER_SUSP	FOR	P_HTHAB	Albania								11.26	16.9	18.36	21.43	21.52	21.29	23.08	21.08	26.69
A	PER_SUSP	FOR	P_HTHAB	Austria	786.18	837.32	828.44	916.57	961.86	1010.14	1053.19	1082.1	1213.16	1206.13	1306.44	1377.92	1226.38	1165.05	1432.18	1652.77
A	PER_SUSP	FOR	P_HTHAB	Bosnia and Herzegovina			94.72													
A	PER_SUSP	FOR	P_HTHAB	Belgium	594.34	619.32	608.8	642.89	647.16	648.58	649.78	528.15	578.12	606.94	627.51	642.45	957.77	738.73	631.8	644.05
A	PER_SUSP	FOR	P_HTHAB	Bulgaria	18.41	17.37	23.46	20.42	26.52	39.12	725.07	44.38	31.77	24.46	21.48	19.29	20.24	29.31	36.93	38.35
A	PER_SUSP	FOR	P_HTHAB	Switzerland		853.33	806.07	805.7	865.38	879.08	808.93	816.64	823.99	790.71	804.77	796.04	722.8	725.62	796.23	880.4
A	PER_SUSP	FOR	P_HTHAB	Czechia	82.87	80.21	70.51	71.26	71.52	71.03	70.22	68.89	71.56	72.86	73.68	76.26	59.54	61.31	75.09	86.31
A	PER_SUSP	FOR	P_HTHAB	Germany	552.28	566.42	558.69	587.08	610.7	668.68	764.41	1123.02	1160.62	911.65	855.61	842.29	797.43	768.6	941.74	1110.79
A	PER_SUSP	FOR	P_HTHAB	Denmark								236.66	229.64	217.28	214.11	208.23	180.69	182.98	209.25	196.52
A	PER_SUSP	FOR	P_HTHAB	Greece	575.7	545.58	479.4	509.13	334.84	279.2	312.24	365.32	310.13	360.19	437.34	412.42	331.65	313.95	370.25	482.42
A	PER_SUSP	FOR	P_HTHAB	Spain	242.7	264.99	250.13	278.76	264.84	248.65	223.13	224.79	221.55	225.26	242.91	262.07	275.96	305.35	361.7	408.78
A	PER_SUSP	FOR	P_HTHAB	Finland						361.46	357.38	354.22	366.21	377.39	413.87	395.91	352.6	277.39	279.42	311.31
A	PER_SUSP	FOR	P_HTHAB	France	376.75	364.0	350.57	371.36	349.27	289.08	270.19	272.16	266.16	276.19	446.46	462.32	432.32	498.09	529.59	527.3
A	PER_SUSP	FOR	P_HTHAB	Croatia	70.15	66.41	61.52	63.38	54.3	23.46	22.82	25.11	28.61	28.93	43.16	38.49	38.69	55.69	54.55	88.78
A	PER_SUSP	FOR	P_HTHAB	Hungary	52.81	53.84	57.31	64.27	61.91	52.18	53.32	53.74	69.6	41.63	31.5	46.05	84.07	54.83	72.03	83.54
A	PER_SUSP	FOR	P_HTHAB	Iceland							263.15	312.06	356.96	469.93	568.23	616.26	476.47	473.17	517.21	618.17
A	PER_SUSP	FOR	P_HTHAB	Italy	514.83	467.83	463.53	476.99	489.78	513.94	501.57	496.93	430.63	432.75	460.21	442.26	403.52	447.13	472.66	455.58
A	PER_SUSP	FOR	P_HTHAB	Liechtenstein	2525.74	2798.62	2526.88	2605.88	1088.42		2949.18	2967.94	2844.08			846.84	862.0	870.57	941.28	
A	PER_SUSP	FOR	P_HTHAB	Lithuania	7.75	8.83	9.2	9.01	14.02	18.84	20.38	18.35	17.86	20.01	20.58	22.4	20.28	29.99	44.23	41.19
A	PER_SUSP	FOR	P_HTHAB	Luxembourg	2248.66	2733.94	2311.85	2763.75	2975.12	3033.49	3288.09	3102.9	3001.48	2576.41	2724.23	2932.92	3139.39	3161.5	3509.47	
A	PER_SUSP	FOR	P_HTHAB	Latvia	28.15	29.45	30.28	0.87	0.59	33.3	39.12	47.68	46.67	32.46	34.69	32.45	29.36	36.82	37.69	53.53
A	PER_SUSP	FOR	P_HTHAB	Montenegro	149.79	141.29	123.75	108.41	98.5	101.63	97.02	85.68	76.18	87.73	101.39	96.43	116.58	111.16	90.5	106.21
A	PER_SUSP	FOR	P_HTHAB	Malta	98.08	104.64	122.94	152.29	175.07	183.93	210.28	209.01	229.57	252.01	266.34	226.92	252.3	263.89	271.64	313.62
A	PER_SUSP	FOR	P_HTHAB	Netherlands							288.06	271.78	253.27	224.85						
A	PER_SUSP	FOR	P_HTHAB	Norway	285.09	299.55	313.51	321.95	338.24	367.31	368.99	349.58	346.02	324.12	301.04	296.14	285.62	255.59	245.78	242.52
A	PER_SUSP	FOR	P_HTHAB	Poland	5.62	5.33	6.1	5.89	5.65											
A	PER_SUSP	FOR	P_HTHAB	Romania	4.85	4.21	3.29	3.13	3.06	2.63	2.2	3.15	3.09	2.6	2.61	2.86	1.72	1.94	2.75	4.34
A	PER_SUSP	FOR	P_HTHAB	Serbia	22.63	22.07	26.11	23.26	19.44	17.67	20.48	20.41	22.81	26.52	28.75	29.61	27.88	36.82	41.47	37.96
A	PER_SUSP	FOR	P_HTHAB	Slovenia	118.94	123.7	139.77	134.96	137.78	146.3	143.95	119.45	117.29	125.08	137.5	158.78	139.37	142.01	142.56	169.49
A	PER_SUSP	FOR	P_HTHAB	Slovakia			20.02	21.36	23.28	20.92	21.49	40.29	23.53	26.25	28.33	27.98	20.3	22.29	28.81	31.04
A	PER_SUSP	FOR	P_HTHAB	Turkey		10.55	10.91	14.19	13.75											
A	PER_SUSP	NAT	NR	Albania								36787.0	34188.0	35523.0	39034.0	42429.0	40350.0	38675.0	37609.0	38752.0
A	PER_SUSP	NAT	NR	Austria	175238.0	176587.0	170766.0	182264.0	179049.0	174774.0	166221.0	157776.0	164609.0	164818.0	173156.0	182355.0	167183.0	162891.0	173909.0	179488.0
A	PER_SUSP	NAT	NR	Bosnia and Herzegovina			13338.0			519.0		275.0	292.0		562.0	11830.0	17856.0	18741.0	17899.0	18297.0
A	PER_SUSP	NAT	NR	Belgium	158135.0	162587.0	160099.0	160718.0	150961.0	147650.0	148574.0	110078.0	122484.0	124616.0	125730.0	128903.0	201931.0	151166.0	120991.0	116081.0
A	PER_SUSP	NAT	NR	Bulgaria	54120.0	54103.0	57465.0	49772.0	44128.0	41741.0	3337.0	50207.0	50781.0	48785.0	46935.0	44869.0	42947.0	42324.0	42852.0	43996.0
A	PER_SUSP	NAT	NR	Switzerland		67185.0	59108.0	56224.0	56559.0	56954.0	53030.0	54197.0	53042.0	53367.0	54075.0	54181.0	54311.0	52131.0	50419.0	49022.0
A	PER_SUSP	NAT	NR	Czechia	113481.0	114873.0	105100.0	107502.0	105513.0	110126.0	107010.0	94337.0	85541.0	79235.0	76799.0	77606.0	68635.0	62938.0	67259.0	69618.0
A	PER_SUSP	NAT	NR	Germany	1700236.0	1688580.0	1603821.0	1556275.0	1528110.0	1555711.0	1532112.0	1457172.0	1407062.0	1380566.0	1342886.0	1319950.0	1306418.0	1252876.0	1309906.0	1323498.0
A	PER_SUSP	NAT	NR	Denmark								21766.0	21720.0	21117.0	21664.0	23990.0	25203.0	24869.0	24825.0	22688.0
A	PER_SUSP	NAT	NR	Greece	151865.0	136163.0	118100.0	74290.0	83404.0	68049.0	66151.0	70658.0	78090.0	76657.0	77282.0	78075.0	77591.0	84039.0	106043.0	112953.0
A	PER_SUSP	NAT	NR	Spain	195269.0	211517.0	206607.0	247690.0	245610.0	251988.0	246143.0	273278.0	262184.0	267950.0	275809.0	283128.0	283190.0	306924.0	334801.0	358424.0
A	PER_SUSP	NAT	NR	Finland						405266.0	379471.0	379095.0	381857.0	393722.0	422277.0	395504.0	273648.0	135802.0	130039.0	133085.0
A	PER_SUSP	NAT	NR	France	931248.0	940602.0	919640.0	931242.0	924168.0	916387.0	933710.0	973606.0	951647.0	958877.0	1412283.0	1410257.0	1303236.0	1434097.0	1442241.0	1534947.0
A	PER_SUSP	NAT	NR	Croatia	28715.0	29569.0	28605.0	28210.0	25131.0	21350.0	19050.0	18722.0	17749.0	16671.0	15627.0	17106.0	17396.0	18408.0	18797.0	19681.0
A	PER_SUSP	NAT	NR	Hungary	151045.0	138459.0	158121.0	150318.0	141410.0	139936.0	114279.0	99848.0	90309.0	87348.0	54863.0	131339.0	130473.0	141112.0	136902.0	145043.0
A	PER_SUSP	NAT	NR	Iceland							4788.0	4352.0	4141.0	4251.0	4338.0	4227.0	3972.0	4129.0	3875.0	3913.0
A	PER_SUSP	NAT	NR	Italy	587833.0	593109.0	593478.0	617706.0	642992.0	671336.0	675975.0	659838.0	632447.0	616432.0	590951.0	590114.0	560709.0	565938.0	539609.0	527864.0
A	PER_SUSP	NAT	NR	Liechtenstein	499.0	544.0	142.0	437.0	187.0		606.0	598.0	577.0			164.0	192.0	156.0	174.0	
A	PER_SUSP	NAT	NR	Lithuania	22867.0	23716.0	24096.0	23965.0	28615.0	30162.0	30052.0	26289.0	20578.0	27168.0	23497.0	22818.0	24313.0	21223.0	21114.0	20680.0
A	PER_SUSP	NAT	NR	Luxembourg	6942.0	7983.0	8593.0	9370.0	9806.0	10584.0	11376.0	10968.0	10481.0	8693.0	9357.0	11031.0	11934.0	12286.0	12010.0	
A	PER_SUSP	NAT	NR	Latvia	25829.0	26542.0	24972.0	24511.0	24576.0	21459.0	21178.0	22288.0	14078.0	13692.0	12713.0	12697.0	12144.0	11634.0	11526.0	11514.0
A	PER_SUSP	NAT	NR	Montenegro	5852.0	5765.0	5067.0	4395.0	3751.0	4159.0	3682.0	3319.0	3132.0	3045.0	3794.0	3268.0	5916.0	4929.0	3556.0	3688.0
A	PER_SUSP	NAT	NR	Malta	3144.0	3239.0	3993.0	4443.0	4440.0	4565.0	4386.0	4518.0	4350.0	4312.0	4524.0	4131.0	4042.0	4648.0	4508.0	4910.0
A	PER_SUSP	NAT	NR	Netherlands							168627.0	156482.0	145691.0	130269.0						
A	PER_SUSP	NAT	NR	Norway	72301.0	68369.0	68309.0	65863.0	64005.0	63691.0	62281.0	62210.0	61908.0	56735.0	54525.0	53536.0	54526.0	51145.0	48188.0	47412.0
A	PER_SUSP	NAT	NR	Poland	514485.0	519665.0	513835.0	519700.0	498387.0											
A	PER_SUSP	NAT	NR	Romania	229419.0	234751.0	242328.0	212204.0	237819.0	239110.0	208583.0	183901.0	193179.0	189010.0	195300.0	198594.0	170175.0	194630.0	203950.0	207394.0
A	PER_SUSP	NAT	NR	Serbia	55299.0	53964.0	53356.0	50601.0	48735.0	46508.0	47142.0	47941.0	47636.0	48691.0	48309.0	48627.0	45002.0	44073.0	43010.0	42506.0
A	PER_SUSP	NAT	NR	Slovenia	15114.0	16871.0	17438.0	16563.0	15831.0	15440.0	15392.0	13572.0	13282.0	12877.0	12839.0	12882.0	12706.0	11273.0	12364.0	12368.0
A	PER_SUSP	NAT	NR	Slovakia							49885.0	44245.0	42149.0	41188.0	39884.0	38814.0	35216.0	32945.0	33324.0	32525.0
A	PER_SUSP	NAT	NR	Turkey		1262447.0	1394451.0	1490772.0	1668260.0											
A	PER_SUSP	NAT	P_HTHAB	Albania								1274.76	1188.9	1234.9	1359.92	1482.27	1417.8	1366.73	1346.26	1403.15
A	PER_SUSP	NAT	P_HTHAB	Austria	2109.27	2118.62	2044.7	2176.24	2129.48	2067.88	1953.96	1839.68	1891.96	1878.72	1962.72	2058.47	1878.24	1823.54	1936.86	1971.36
A	PER_SUSP	NAT	P_HTHAB	Bosnia and Herzegovina			346.98													
A	PER_SUSP	NAT	P_HTHAB	Belgium	1482.49	1512.0	1476.94	1460.99	1360.64	1322.83	1328.83	979.58	1082.86	1097.77	1103.03	1125.25	1752.5	1308.26	1041.44	988.53
A	PER_SUSP	NAT	P_HTHAB	Bulgaria	719.87	724.55	774.28	675.38	602.25	573.01	46.06	697.11	709.85	686.93	665.74	640.98	617.81	611.92	661.04	682.35
A	PER_SUSP	NAT	P_HTHAB	Switzerland		872.32	759.18	714.4	711.02	708.47	651.5	657.92	636.98	633.85	637.37	634.1	631.08	601.26	576.96	556.1
A	PER_SUSP	NAT	P_HTHAB	Czechia	1097.13	1101.82	1004.58	1025.12	1004.36	1047.21	1017.94	895.18	810.52	749.0	723.83	728.71	641.81	599.7	639.54	642.97
A	PER_SUSP	NAT	P_HTHAB	Germany	2067.96	2059.18	1960.61	1939.96	1902.34	1931.99	1896.94	1794.6	1712.26	1672.97	1621.99	1589.93	1570.84	1506.67	1573.7	1592.3
A	PER_SUSP	NAT	P_HTHAB	Denmark								384.58	380.57	367.33	374.73	413.19	432.84	425.84	422.67	382.43
A	PER_SUSP	NAT	P_HTHAB	Greece	1358.09	1227.27	1062.12	667.87	752.31	618.42	605.4	650.74	724.15	711.88	719.49	728.0	723.89	786.98	1013.82	1084.63
A	PER_SUSP	NAT	P_HTHAB	Spain	427.58	457.44	444.44	530.76	524.6	539.27	529.2	588.33	564.56	575.89	591.12	603.21	598.3	647.54	705.04	745.39
A	PER_SUSP	NAT	P_HTHAB	Finland						7468.04	6961.15	6928.22	6958.91	7154.29	7659.48	7167.63	4952.64	2454.05	2343.79	2391.91
A	PER_SUSP	NAT	P_HTHAB	France	1454.91	1461.69	1422.3	1433.15	1415.76	1396.92	1415.95	1464.99	1428.08	1435.23	2107.06	2099.3	1931.47	2117.42	2118.09	2248.11
A	PER_SUSP	NAT	P_HTHAB	Croatia	665.94	686.09	664.79	657.6	587.72	500.92	448.57	443.09	423.54	401.3	380.64	419.65	428.67	456.06	486.68	511.08
A	PER_SUSP	NAT	P_HTHAB	Hungary	1503.62	1380.31	1578.95	1505.33	1423.79	1412.24	1156.98	1013.11	918.66	891.53	561.06	1343.93	1346.56	1462.08	1424.52	1510.9
A	PER_SUSP	NAT	P_HTHAB	Iceland							1470.2	1322.39	1245.3	1256.4	1244.94	1184.06	1090.81	1119.6	1029.91	1009.13
A	PER_SUSP	NAT	P_HTHAB	Italy	1002.22	1005.26	1002.66	1040.53	1082.58	1124.79	1112.12	1085.34	1042.51	1017.39	977.04	986.54	940.13	955.39	914.12	894.73
A	PER_SUSP	NAT	P_HTHAB	Liechtenstein	1411.36	1528.56	395.61	1208.89	512.68		1632.15	1600.39	1533.68			427.33	495.52	399.44	442.66	
A	PER_SUSP	NAT	P_HTHAB	Lithuania	711.79	744.88	766.91	785.07	952.68	1014.9	1020.97	899.92	712.4	953.96	836.52	816.62	865.24	755.06	752.46	723.77
A	PER_SUSP	NAT	P_HTHAB	Luxembourg	1434.89	1617.63	1711.53	1830.65	1868.33	1970.81	2069.57	1948.28	1818.83	1471.73	1554.31	1796.89	1906.06	1935.63	1860.87	
A	PER_SUSP	NAT	P_HTHAB	Latvia	1178.43	1227.19	1177.64	1181.48	1201.87	1060.32	1058.12	1122.2	715.0	702.11	657.21	661.31	636.59	614.51	614.47	611.47
A	PER_SUSP	NAT	P_HTHAB	Montenegro	950.71	934.12	818.58	709.04	604.7	669.84	592.42	533.52	503.36	489.25	609.62	525.25	951.32	794.05	575.7	598.03
A	PER_SUSP	NAT	P_HTHAB	Malta	770.91	788.22	964.43	1070.63	1063.36	1083.39	1021.37	1027.54	965.78	936.79	951.02	836.98	785.08	900.56	866.63	905.82
A	PER_SUSP	NAT	P_HTHAB	Netherlands							1001.99	925.89	858.06	762.63						
A	PER_SUSP	NAT	P_HTHAB	Norway	1526.25	1424.58	1406.06	1338.6	1283.73	1260.89	1219.29	1204.1	1188.09	1078.96	1029.62	1004.76	1015.84	948.65	888.21	863.77
A	PER_SUSP	NAT	P_HTHAB	Poland	1349.8	1362.67	1351.38	1365.38	1309.35											
A	PER_SUSP	NAT	P_HTHAB	Romania	1111.77	1148.47	1129.09	990.97	1183.41	1194.35	1045.67	925.49	977.61	962.18	999.82	1022.92	880.42	1013.61	1071.03	1088.42
A	PER_SUSP	NAT	P_HTHAB	Serbia	750.78	735.71	730.24	697.8	675.31	647.61	659.63	673.86	673.17	691.61	689.99	698.29	649.69	641.38	632.77	640.04
A	PER_SUSP	NAT	P_HTHAB	Slovenia	751.84	830.12	851.89	807.88	770.18	749.94	746.79	657.92	643.45	623.31	621.18	619.06	606.24	534.52	586.76	584.23
A	PER_SUSP	NAT	P_HTHAB	Slovakia							921.08	816.13	776.76	757.78	732.74	712.13	645.23	603.41	613.17	599.12
