freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS0301	P_HTHAB	CH		38.79 	32.00 	35.78 	32.44 	33.54 	33.75 	32.90 	32.93 	44.60 	33.51 	32.00 	33.80 	35.18 	36.01 	33.90 
A	ICCS0301	P_HTHAB	CY	12.49 	9.79 	9.64 	5.60 	3.83 	2.77 	2.21 	2.48 	2.83 	2.34 	3.36 	1.94 	3.38 	7.03 	6.30 	11.70 
A	ICCS0301	P_HTHAB	CZ	16.24 	16.59 	12.78 	13.88 	13.42 	13.47 	13.62 	13.49 	13.20 	13.37 	13.65 	14.65 	13.59 	14.89 	17.32 	17.22 
A	ICCS0301	P_HTHAB	DE	69.07 	59.86 	44.70 	45.32 	45.16 	43.88 	43.28 	42.20 	45.23 	42.19 	49.02 	49.05 	49.39 	50.26 	59.70 	63.35 
A	ICCS0301	P_HTHAB	DK	33.09 	30.32 	36.32 	33.56 	34.12 	32.90 	42.08 	46.13 	66.46 	83.41 	95.83 	84.31 	92.22 	108.61 	107.19 	114.05 
A	ICCS0301	P_HTHAB	EE	20.02 	19.02 	13.35 	13.54 	18.71 	18.18 	15.12 	21.60 	20.59 	19.69 	22.44 	26.80 	23.33 	29.55 	27.26 	31.19 
A	ICCS0301	P_HTHAB	EL	6.10 	8.33 	4.59 	3.91 	4.38 	4.25 	4.26 	5.10 	4.57 	4.21 	3.94 	2.83 	5.07 	9.05 	10.52 	10.05 
A	ICCS0301	P_HTHAB	ES	23.84 	21.03 	21.41 	21.20 	19.24 	19.10 	20.36 	16.14 	18.79 	20.34 	24.89 	27.76 	23.48 	31.47 	35.40 	39.76 
A	ICCS0301	P_HTHAB	FI	51.15 	39.41 	44.55 	58.77 	59.87 	55.06 	51.82 	50.66 	58.10 	55.49 	64.16 	72.65 	73.52 	90.64 	92.07 	109.69 
A	ICCS0301	P_HTHAB	FR	37.54 	36.14 	35.51 	36.74 	41.03 	42.34 	46.95 	50.06 	53.22 	59.41 	71.63 	82.20 	83.55 	109.62 	122.71 	131.26 
A	ICCS0301	P_HTHAB	HR	17.74 	15.41 	9.23 	8.81 	8.02 	13.51 	14.22 	14.32 	17.11 	11.92 	14.35 	21.05 	14.69 	22.07 	18.59 	21.71 
A	ICCS0301	P_HTHAB	HU	4.62 	6.54 	6.76 	6.30 	6.99 	60.29 	7.83 	17.11 	6.10 	6.00 	5.53 	3.94 	5.16 	4.86 	6.06 	5.59 
A	ICCS0301	P_HTHAB	IE	26.91 	31.98 	46.88 	39.53 	40.04 	38.73 	40.19 	49.30 	53.85 	52.90 	58.09 	58.28 	52.37 	59.03 	61.87 	55.81 
A	ICCS0301	P_HTHAB	IS						227.12 	128.66 	134.31 	149.76 	140.68 	158.13 	184.32 	142.80 	175.17 	165.32 	129.98 
A	ICCS0301	P_HTHAB	IT						7.52 	7.82 	7.42 	7.44 	8.44 	8.90 	9.03 	8.25 	9.73 	11.54 	11.43 
A	ICCS0301	P_HTHAB	LI						16.29 	21.55 	24.09 	23.92 	21.16 	23.61 	15.63 	28.39 	15.36 	35.62 	50.41 
A	ICCS0301	P_HTHAB	LT	11.45 	11.37 	16.36 	17.33 	14.68 	8.58 	10.77 	9.00 	7.20 	7.94 	7.80 	6.80 	4.51 	5.26 	5.02 	6.33 
A	ICCS0301	P_HTHAB	LU		72.95 	64.93 	69.16 	75.83 	66.48 	65.31 	58.26 	45.64 	39.45 	37.71 	48.22 	46.16 	54.83 	60.74 	46.16 
A	ICCS0301	P_HTHAB	LV						22.33 	27.63 	23.46 	11.17 	13.44 	15.25 	15.78 	16.20 	17.69 	21.27 	29.26 
A	ICCS0301	P_HTHAB	ME	6.50 	7.62 	7.11 	3.87 	3.87 	4.03 	4.99 	4.18 	3.54 	3.70 	3.70 	5.95 	4.34 	5.80 	6.48 	6.49 
A	ICCS0301	P_HTHAB	MK						7.32 	6.54 	5.80 	5.50 	4.92 		4.19 	5.44 	4.50 	4.84 	7.10 
A	ICCS0301	P_HTHAB	MT	19.62 	19.95 	21.98 	16.63 	19.64 	22.31 	18.10 	24.22 	19.54 	16.95 	19.55 	24.11 	17.30 	26.74 	27.06 	28.96 
A	ICCS0301	P_HTHAB	NL	63.97 	62.14 	33.00 	31.16 	29.08 	26.34 	25.49 	24.61 	27.89 	28.13 	30.00 	24.88 	23.09 	26.72 	33.51 	27.90 
A	ICCS0301	P_HTHAB	NO	68.83 	67.48 	68.29 	73.41 	71.72 	69.80 	73.34 	84.37 	106.70 	107.16 	109.45 	95.06 	94.27 	107.12 	95.46 	95.86 
A	ICCS0301	P_HTHAB	PL						8.03 	7.71 	7.25 	8.31 	8.48 	8.76 	9.38 	7.74 	8.49 	8.96 	9.56 
A	ICCS0301	P_HTHAB	PT	21.33 	24.20 	20.86 	20.64 	20.24 	20.37 	22.35 	23.57 	23.91 	24.62 	23.93 	26.28 	23.64 	26.40 	29.21 	30.60 
A	ICCS0301	P_HTHAB	RO	7.59 	7.85 	6.92 	6.19 	7.67 	8.67 	7.60 	8.76 	9.05 	7.78 	8.97 	9.85 	9.90 	12.21 	14.15 	16.88 
A	ICCS0301	P_HTHAB	RS	5.43 	5.62 	6.20 	6.30 	5.47 	3.65 	4.03 	3.53 	4.00 	4.45 	6.58 	8.03 	7.02 	9.63 	7.12 	8.09 
A	ICCS0301	P_HTHAB	SE	153.09 	162.03 	166.34 	170.94 	170.56 	155.83 	175.33 	156.32 	179.48 	188.83 	190.43 	195.11 	204.73 	217.72 	200.34 	192.08 
A	ICCS0301	P_HTHAB	SI	15.52 	18.45 	19.68 	15.75 	14.06 	14.18 	10.86 	8.33 	11.14 	10.79 	9.04 	11.58 	10.26 	11.29 	13.72 	16.25 
A	ICCS0301	P_HTHAB	SK						11.92 	12.61 	11.90 	12.09 	12.97 	12.25 	12.81 	11.34 	10.82 	11.04 	10.83 
A	ICCS0301	P_HTHAB	UKC-L	64.65 	67.78 	70.52 	68.47 	69.06 	82.57 	137.79 	184.81 	210.19 	258.05 	274.81 					
A	ICCS0301	P_HTHAB	UKM	86.98 	92.97 	99.72 	118.02 	126.91 	152.52 	160.26 	173.76 	186.92 	214.75 	233.68 					
A	ICCS0301	P_HTHAB	UKN	100.37 	99.04 	103.83 	101.68 	102.20 	117.87 	140.53 	157.62 	171.35 	179.79 	193.02 					
A	ICCS0301	P_HTHAB	XK	7.48 	6.28 	5.53 	6.97 					5.59 	24.73 	20.18 	8.52 				
A	ICCS03011	NR	AL	39 	34 	24 	22 	24 	39 	41 	71 	44 	43 	42 	77 	65 	65 	57 	50 
A	ICCS03011	NR	AT	693 	779 	1221 	1314 	1256 	1295 	1164 	1130 	1231 	1492 	1666 	1676 	1684 	1841 	2055 	2328 
A	ICCS03011	NR	BA	35 	29 	46 	35 	41 	35 	27 	36 	27 	25 	34 	26 	18 	20 	24 	36 
A	ICCS03011	NR	BE	3231 	3152 	3308 	3397 	3405 	3345 	3188 	3231 	3443 	3727 	3867 	4221 	4001 	4611 	4676 	4409 
A	ICCS03011	NR	BG	262 	246 	211 	157 	187 	164 	148 	119 	127 	142 	113 	131 	109 	80 	96 	75 
A	ICCS03011	NR	CH	612 	666 	543 	552 	569 	571 	556 	532 	588 	619 	626 	679 	713 	757 	867 	839 
A	ICCS03011	NR	CY	34 	27 	36 	45 	31 	23 	17 	21 	22 	19 	28 	16 	28 	55 	57 	41 
A	ICCS03011	NR	CZ	529 	480 	586 	675 	669 	589 	669 	598 	649 	598 	651 	683 	639 	1491 	1713 	1748 
A	ICCS03011	NR	DE	7292 	7314 	7724 	7539 	8031 	7408 	7345 	7022 	7919 	8310 	9036 	9576 	10122 	10410 	12558 	13108 
A	ICCS03011	NR	DK	975 	878 	954 	853 	869 	839 	837 	1051 	1679 	1803 	2217 	2051 	2175 	2658 	2831 	2375 
A	ICCS03011	NR	EE	160 	124 	81 	91 	143 	135 	147 	161 	152 	150 	212 	203 	152 	186 	152 	191 
A	ICCS03011	NR	EL	232 	213 	215 	172 	167 	149 	134 	122 	155 	156 	157 	182 	172 	259 	333 	293 
A	ICCS03011	NR	ES	2437 	2051 	1578 	1513 	1280 	1298 	1239 	1229 	1249 	1387 	1700 	1873 	1596 	2143 	2865 	4890 
A	ICCS03011	NR	FI	915 	660 	818 	1039 	1009 	975 	1009 	1043 	1160 	1245 	1393 	1511 	1518 	1973 	1823 	2379 
A	ICCS03011	NR	FR	10277 	9842 	10108 	10406 	10885 	11171 	12157 	12819 	14340 	16270 	19155 	22872 	25550 	33918 	38118 	41652 
A	ICCS03011	NR	HR	188 	129 	141 	122 	126 	274 	335 	258 	318 	246 	297 	472 	302 	451 	357 	422 
A	ICCS03011	NR	HU	214 	228 	246 	196 	192 	248 	318 	380 	598 	588 	541 	381 	504 	473 	587 	537 
A	ICCS03011	NR	IE	331 	364 	468 	446 	457 	391 	480 	666 	696 	839 	1030 	1065 	1046 	1110 	1101 	1004 
A	ICCS03011	NR	IS	68 	78 	98 	128 	122 	180 	129 	178 	185 	213 	263 	215 	158 	211 	256 	176 
A	ICCS03011	NR	LI	3 	0 	0 	2 	4 	3 	5 	2 	2 	5 	5 	1 	3 	2 	4 	5 
A	ICCS03011	NR	LT	164 	149 	208 	191 	178 	133 	158 	155 	110 	124 	116 	94 	72 	68 	67 	92 
A	ICCS03011	NR	LU	57 	56 	66 	70 	76 	89 	73 	68 	106 	84 	76 	116 	104 	110 	131 	146 
A	ICCS03011	NR	LV	100 	69 	78 	50 	64 	73 	75 	60 	142 	161 	176 	171 	202 	172 	242 	283 
A	ICCS03011	NR	ME	17 	9 	5 	3 	3 	4 	5 	5 	2 	10 	8 	4 	9 	8 	16 	15 
A	ICCS03011	NR	MK	41 	37 	28 	41 	43 	38 	45 	41 	36 	35 		35 	38 	25 	18 	33 
A	ICCS03011	NR	MT	19 	12 	11 	18 	13 	15 	11 	23 	27 	19 	18 	31 	17 	32 	39 	63 
A	ICCS03011	NR	NL	1945 	1920 	1640 	1565 	1445 	1245 	1120 	1265 	1535 	1760 	1940 	2055 	2065 	2405 	2905 	2415 
A	ICCS03011	NR	NO	1452 	1481 	1446 	1621 	1646 	1594 	1630 	1904 	2235 	2308 	2564 	2197 	2234 	2471 	2254 	2325 
A	ICCS03011	NR	PL	1611 	1530 	1567 	1498 	1432 	786 	793 	657 	791 	718 	756 	710 	568 	582 	590 	499 
A	ICCS03011	NR	PT	314 	377 	424 	374 	375 	345 	374 	375 	335 	408 	421 	431 	315 	397 	519 	494 
A	ICCS03011	NR	RO	1016 	1007 	897 	780 	895 	978 	875 	1016 	940 	1385 	1463 	1561 	1595 	1950 	2244 	2660 
A	ICCS03011	NR	RS	123 	111 	72 	79 	85 	140 	133 	114 	105 	111 	123 	116 	93 	115 	108 	87 
A	ICCS03011	NR	SE	4901 	5453 	5479 	6059 	5949 	5634 	6294 	5544 	6311 	6969 	7575 	8271 	8884 	9314 	9029 	8908 
A	ICCS03011	NR	SI	230 	285 	314 	274 	227 	225 	161 	128 	165 	158 	138 	182 	146 	174 	218 	258 
A	ICCS03011	NR	SK	152 	142 	117 	150 	88 	91 	86 	87 	82 	96 	99 	97 	92 	92 	107 	100 
A	ICCS03011	NR	UKC-L	13096 	15074 	15892 	16038 	16374 	20751 	29389 	35901 	41616 	54045 	58657 					
A	ICCS03011	NR	UKM	821 	884 	997 	1183 	1372 	1690 	1797 	1692 	1755 	2136 	2293 					
A	ICCS03011	NR	UKN	368 	422 	498 	548 	503 	543 	687 	753 	829 	952 	1090 					
A	ICCS03011	NR	XK	50 	44 	33 	24 	33 	32 	29 	31 	28 	29 	32 	50 	60 	100 		
A	ICCS03011	P_HTHAB	AL	1.23 	1.07 		0.78 			1.41 	2.46 	1.53 	1.49 	1.46 	2.69 	2.28 	2.30 	2.04 	1.81 
A	ICCS03011	P_HTHAB	AT	8.34 	9.35 	14.62 	15.69 	14.94 	15.32 	13.68 	13.18 	14.17 	17.01 	18.88 	18.92 	18.92 	20.61 	22.89 	25.57 
A	ICCS03011	P_HTHAB	BA	0.91 	0.75 	1.20 	0.91 	1.07 											
A	ICCS03011	P_HTHAB	BE	30.29 	29.31 	30.52 	30.88 	30.69 	29.97 	28.51 	28.75 	30.44 	32.83 	33.93 	36.85 	34.72 	39.91 	40.25 	37.55 
A	ICCS03011	P_HTHAB	BG	3.48 	3.29 	2.84 	2.13 	2.55 	2.25 	2.04 	1.65 	1.78 	2.00 	1.60 	1.87 	1.57 	1.16 	1.40 	1.16 
A	ICCS03011	P_HTHAB	CH	8.06 	8.65 	6.97 	7.01 	7.15 	7.10 	6.83 	6.46 	7.06 	7.35 	7.38 	7.95 	8.28 	8.73 	9.92 	9.52 
A	ICCS03011	P_HTHAB	CY	4.38 	3.39 	4.39 	5.36 	3.60 	2.66 	1.98 	2.48 	2.59 	2.22 	3.24 	1.83 	3.15 	6.14 	6.30 	4.32 
A	ICCS03011	P_HTHAB	CZ	5.11 	4.60 	5.60 	6.44 	6.37 	5.60 	6.36 	5.67 	6.15 	5.65 	6.14 	6.41 	5.98 	14.21 	16.29 	16.14 
A	ICCS03011	P_HTHAB	DE	8.87 	8.92 	9.44 	9.40 	10.00 	9.20 	9.09 	8.65 	9.64 	10.07 	10.91 	11.53 	12.17 	12.52 	15.09 	15.77 
A	ICCS03011	P_HTHAB	DK	17.81 	15.93 	17.24 	15.34 	15.57 	14.98 	14.87 	18.57 	29.42 	31.36 	38.35 	35.33 	37.35 	45.51 	48.20 	40.03 
A	ICCS03011	P_HTHAB	EE	11.95 	9.28 	6.08 	6.84 	10.79 	10.23 	11.17 	12.24 	11.55 	11.40 	16.07 	15.32 	11.44 	13.98 	11.41 	13.98 
A	ICCS03011	P_HTHAB	EL	2.07 	1.92 	1.93 	1.55 	1.51 	1.35 	1.23 	1.12 	1.44 	1.45 	1.46 	1.70 	1.60 	2.43 	3.18 	2.81 
A	ICCS03011	P_HTHAB	ES	5.34 	4.44 	3.39 	3.24 	2.73 	2.78 	2.66 	2.65 	2.69 	2.98 	3.64 	3.99 	3.37 	4.52 	6.04 	10.17 
A	ICCS03011	P_HTHAB	FI	17.26 	12.39 	15.29 	19.33 	18.68 	17.97 	18.51 	19.06 	21.14 	22.62 	25.27 	27.38 	27.47 	35.65 	32.86 	42.76 
A	ICCS03011	P_HTHAB	FR	16.06 	15.29 	15.63 	16.01 	16.68 	17.03 	18.44 	19.28 	22.52 	24.35 	28.58 	34.05 	37.95 	50.13 	55.98 	61.00 
A	ICCS03011	P_HTHAB	HR	4.36 	2.99 	3.28 	2.84 	2.95 	6.43 	7.89 	6.11 	7.59 	5.92 	7.23 	11.58 	7.44 	11.17 	9.24 	10.96 
A	ICCS03011	P_HTHAB	HU	2.13 	2.27 	2.46 	1.96 	1.93 	2.50 	3.22 	3.86 	6.08 	6.00 	5.53 	3.90 	5.16 	4.86 	6.06 	5.59 
A	ICCS03011	P_HTHAB	IE	7.42 	8.05 	10.28 	9.75 	9.97 	8.52 	10.35 	14.24 	14.73 	17.54 	21.32 	21.72 	20.87 	21.91 	21.36 	19.05 
A	ICCS03011	P_HTHAB	IS	21.56 	24.42 	30.85 	40.19 	38.18 	55.93 	39.61 	54.09 	55.63 	62.95 	75.48 	60.23 	43.39 	57.21 	68.04 	45.39 
A	ICCS03011	P_HTHAB	LI	8.49 	0.00 	0.00 	5.53 	10.97 	8.14 	13.47 	5.35 	5.32 	13.22 	13.12 	2.61 	7.74 	5.12 	10.18 	12.60 
A	ICCS03011	P_HTHAB	LT	5.10 	4.68 	6.62 	6.26 	5.93 	4.48 	5.37 	5.31 	3.81 	4.35 	4.13 	3.36 	2.58 	2.43 	2.39 	3.22 
A	ICCS03011	P_HTHAB	LU	11.78 	11.35 	13.15 	13.68 	14.48 	16.57 	13.28 	12.08 	18.39 	14.22 	12.62 	18.90 	16.61 	17.33 	20.30 	22.09 
A	ICCS03011	P_HTHAB	LV	4.56 	3.19 	3.68 	2.41 	3.13 	3.61 	3.75 	3.02 	7.21 	8.26 	9.10 	8.91 	10.59 	9.09 	12.90 	15.03 
A	ICCS03011	P_HTHAB	ME	2.76 	1.46 	0.81 	0.48 	0.48 	0.64 	0.80 	0.80 	0.32 	1.61 	1.29 	0.64 	1.45 	1.29 	2.59 	2.43 
A	ICCS03011	P_HTHAB	MK	2.00 	1.81 	1.36 	1.99 	2.09 	1.84 	2.18 	1.98 	1.74 	1.69 		1.69 	1.83 	1.21 	0.98 	1.80 
A	ICCS03011	P_HTHAB	MT	4.66 	2.92 	2.66 	4.34 	3.11 	3.56 	2.59 	5.36 	5.99 	4.13 	3.78 	6.28 	3.30 	6.20 	7.49 	11.62 
A	ICCS03011	P_HTHAB	NL	11.86 	11.65 	9.89 	9.40 	8.64 	7.42 	7.25 	7.48 	9.04 	10.30 	11.29 	11.89 	11.86 	13.76 	16.51 	13.56 
A	ICCS03011	P_HTHAB	NO	30.65 	30.85 	29.76 	32.94 	33.01 	31.56 	31.91 	36.85 	42.89 	43.89 	48.42 	41.23 	41.62 	45.83 	41.55 	42.36 
A	ICCS03011	P_HTHAB	PL	4.23 	4.01 	4.12 	3.94 	3.76 	2.07 	2.09 	1.73 	2.08 	1.89 	1.99 	1.87 	1.50 	1.54 	1.57 	1.36 
A	ICCS03011	P_HTHAB	PT	2.98 	3.57 	4.01 	3.54 	3.56 	3.29 	3.59 	3.61 	3.24 	3.96 	4.09 	4.19 	3.06 	3.86 	5.01 	4.70 
A	ICCS03011	P_HTHAB	RO	4.92 	4.93 	4.18 	3.64 	4.45 	4.89 	4.39 	5.11 	4.76 	7.05 	7.49 	8.04 	8.25 	10.16 	11.78 	13.96 
A	ICCS03011	P_HTHAB	RS	1.67 	1.51 	0.99 	1.09 	1.18 	1.95 	1.86 	1.60 	1.48 	1.58 	1.76 	1.67 	1.34 	1.67 	1.59 	1.31 
A	ICCS03011	P_HTHAB	SE	53.37 	58.91 	58.66 	64.35 	62.73 	58.96 	65.26 	56.88 	64.06 	69.72 	74.85 	80.85 	86.02 	89.74 	86.38 	84.66 
A	ICCS03011	P_HTHAB	SI	11.44 	14.02 	15.34 	13.36 	11.04 	10.93 	7.81 	6.20 	7.99 	7.65 	6.68 	8.75 	6.97 	8.25 	10.35 	12.19 
A	ICCS03011	P_HTHAB	SK	2.83 	2.64 	2.17 	2.78 	1.63 	1.68 	1.59 	1.60 	1.51 	1.77 	1.82 	1.78 	1.69 	1.69 	1.97 	1.84 
A	ICCS03011	P_HTHAB	UKC-L	23.98 	27.39 	28.65 	28.67 	29.05 	36.56 	51.40 	62.28 	71.59 	92.29 	99.48 					
A	ICCS03011	P_HTHAB	UKM	15.83 	16.94 	19.00 	22.40 	25.86 	31.77 	33.67 	31.59 	32.64 	39.45 	42.17 					
A	ICCS03011	P_HTHAB	UKN	20.79 	23.63 	27.68 	30.28 	27.65 	29.73 	37.39 	40.79 	44.60 	51.00 	58.10 					
A	ICCS03011	P_HTHAB	XK	2.32 	2.02 	1.49 	1.34 					1.58 	1.63 	1.78 	2.78 	3.37 			
A	ICCS03012	NR	AL	18 	29 	36 	22 	23 	50 	56 	78 	76 	70 	67 	77 	54 	47 	83 	69 
A	ICCS03012	NR	AT	3492 	3057 	2275 	2643 	2784 	2153 	2119 	2009 	2821 	2417 	2424 	2360 	2135 	2209 	2568 	2805 
A	ICCS03012	NR	BA							107 	24 	29 		187 	138 	146 	171 	124 	72 
A	ICCS03012	NR	BE	7548 	7457 	7615 	7903 	7331 	3813 	3709 	3657 	4389 	4907 	4870 	5417 	5530 	6259 	6900 	7211 
A	ICCS03012	NR	BG	487 	480 	485 	492 	499 	468 	462 	484 			462 	474 	459 	467 	471 	549 
A	ICCS03012	NR	CH		2322 	1949 	2264 	2012 	2125 	2191 	2178 	2154 	3136 	665 	626 	683 	720 	752 	676 
A	ICCS03012	NR	CY	63 	51 	43 	2 	2 	1 	2 	0 	2 	1 	1 	1 	2 	8 	0 	29 
A	ICCS03012	NR	CZ	1151 	1250 	751 	781 	741 	827 	760 	821 	729 	803 	785 	865 	791 	82 	90 	95 
A	ICCS03012	NR	DE	49492 	41770 	28842 	28815 	28246 	27922 	27614 	27243 	29247 	26505 	31549 	31148 	30957 	31380 	37132 	39548 
A	ICCS03012	NR	DK	837 	793 	1056 	1013 	1035 	1004 	1531 	1560 	2114 	2992 	3323 	2844 	3195 	3685 	3465 	4391 
A	ICCS03012	NR	EE	108 	130 	97 	89 	105 	105 	52 	123 	119 	109 	84 	152 	158 	134 	144 	235 
A	ICCS03012	NR	EL	450 	711 	187 	180 	203 	187 	191 	259 	263 	224 	182 	70 	363 	658 	708 	684 
A	ICCS03012	NR	ES	8451 	7672 	8376 	8379 	7728 	7625 	8229 	6267 	7477 	8077 	9912 	11158 	9516 	12775 	13924 	14229 
A	ICCS03012	NR	FI	1796 	1439 	1566 	2120 	2225 	2013 	1816 	1729 	2028 	1809 	2144 	2498 	2544 	3043 	3285 	3724 
A	ICCS03012	NR	FR	13754 	13411 	12855 	13465 	15898 	16607 	18802 	20464 	21124 	23420 	28581 	32351 	30826 	40319 	45235 	47967 
A	ICCS03012	NR	HR	577 	535 	256 	256 	217 	302 	269 	347 	358 	230 	244 	351 	265 	393 	333 	359 
A	ICCS03012	NR	HU	250 	428 	431 	433 	502 	431 	227 	241 								
A	ICCS03012	NR	IE	869 	1082 	1665 	1361 	1378 	1387 	1384 	1404 	1533 	1692 	1776 	1793 	1579 	1881 	2088 	1938 
A	ICCS03012	NR	IS						56 	41 	45 	45 	69 	40 	71 	48 	57 	82 	70 
A	ICCS03012	NR	IT	4893 	4963 	4813 	4617 	4689 	4488 	4257 	4000 								
A	ICCS03012	NR	LI						39 	14 	16 	7 							
A	ICCS03012	NR	LT	204 	213 	306 	338 	263 	122 	159 	108 	98 	102 	103 	96 	54 	79 	74 	89 
A	ICCS03012	NR	LU		304 	260 	284 	322 	316 	362 	288 								
A	ICCS03012	NR	LV						304 	369 	243 	83 	112 	133 	136 	115 	173 	169 	280 
A	ICCS03012	NR	ME	23 	38 	39 	21 	21 	19 	26 	21 	16 	7 	13 	28 	14 	24 	20 	25 
A	ICCS03012	NR	MK						113 										
A	ICCS03012	NR	MT	61 	70 	80 	51 	69 	79 	66 	81 	61 	59 	75 	88 	72 	106 	102 	94 
A	ICCS03012	NR	NL	8550 	8325 	2480 	2175 	2070 	1950 	1815 	1710 	2215 	2200 	2375 	2245 	1955 	2265 	2990 	2550 
A	ICCS03012	NR	NO	1507 	1445 	1566 	1663 	1585 	1631 	1807 	2118 	2925 	2897 	2734 	2491 	2389 	2799 	2511 	2490 
A	ICCS03012	NR	PL						434 	384 	421 	513 	456 	417 	576 	360 	353 	358 	400 
A	ICCS03012	NR	PT	1937 	2179 	1782 	1808 	1759 	1791 	1957 	2070 	2138 	2130 	2042 	2270 	2119 	2322 	2505 	2724 
A	ICCS03012	NR	RO	550 	598 	589 	545 	646 	745 	641 	80 	99 	143 	288 	351 	319 	395 	450 	557 
A	ICCS03012	NR	RS	277 	301 	381 	378 	310 	121 	155 	134 	178 	202 	338 	443 	393 	546 	376 	450 
A	ICCS03012	NR	SE	9157 	9545 	10058 	10036 	10225 	8874 	10213 	9319 	10966 	11505 	11291 	11142 	11567 	12636 	11305 	10734 
A	ICCS03012	NR	SI	82 	90 	89 	49 	62 	67 	63 	44 	65 	65 	49 	59 	69 	64 	71 	86 
A	ICCS03012	NR	SK						68 	54 	75 	59 	87 	76 	78 	59 	72 	88 	71 
A	ICCS03012	NR	TR									5528 	6325 	7521 	8481 	7733 	9026 	9651 	8508 
A	ICCS03012	NR	UKC-L	22214 	22233 	23222 	22260 	22556 	26115 	34916 	41404 	46154 	55805 	59058 					
A	ICCS03012	NR	UKM	3690 	3966 	4235 	5049 	5362 	3523 	3831 	4080 	4404 	4945 	5256 					
A	ICCS03012	NR	UKN	1409 	1347 	1370 	1292 	1356 	987 	1155 	1302 	1365 	1415 	1463 					
A	ICCS03012	NR	XK	111 	93 	89 	101 	109 	48 	54 	55 	56 	50 	46 	61 	56 	73 		
A	ICCS03012	P_HTHAB	AL	0.57 	0.91 		0.78 			1.93 	2.70 	2.64 	2.43 	2.33 	2.69 	1.90 	1.66 	2.97 	2.50 
A	ICCS03012	P_HTHAB	AT	42.03 	36.68 	27.24 	31.56 	33.11 	25.47 	24.91 	23.43 	32.46 	27.55 	27.48 	26.64 	23.99 	24.73 	28.60 	30.81 
A	ICCS03012	P_HTHAB	BE	70.76 	69.35 	70.25 	71.84 	66.08 	34.16 	33.17 	32.54 	38.80 	43.23 	42.72 	47.29 	47.99 	54.17 	59.39 	61.41 
A	ICCS03012	P_HTHAB	BG	6.48 	6.43 	6.53 	6.68 	6.81 	6.42 	6.38 	6.72 			6.55 	6.77 	6.60 	6.75 	6.89 	8.51 
A	ICCS03012	P_HTHAB	CH		30.14 	25.03 	28.76 	25.29 	26.43 	26.92 	26.44 	25.87 	37.25 	7.84 	7.33 	7.94 	8.30 	8.61 	7.67 
A	ICCS03012	P_HTHAB	CY	8.12 	6.40 	5.25 	0.24 	0.23 	0.12 	0.23 	0.00 	0.24 	0.12 	0.12 	0.11 	0.23 	0.89 	0.00 	3.06 
A	ICCS03012	P_HTHAB	CZ	11.13 	11.99 	7.18 	7.45 	7.05 	7.86 	7.23 	7.79 	6.91 	7.59 	7.40 	8.12 	7.40 	0.78 	0.86 	0.88 
A	ICCS03012	P_HTHAB	DE	60.20 	50.94 	35.26 	35.92 	35.16 	34.68 	34.19 	33.55 	35.59 	32.12 	38.11 	37.52 	37.22 	37.74 	44.61 	47.58 
A	ICCS03012	P_HTHAB	DK	15.29 	14.39 	19.08 	18.22 	18.55 	17.92 	27.21 	27.56 	37.04 	52.05 	57.48 	48.98 	54.87 	63.10 	58.99 	74.01 
A	ICCS03012	P_HTHAB	EE	8.07 	9.73 	7.28 	6.69 	7.92 	7.95 	3.95 	9.35 	9.04 	8.28 	6.37 	11.47 	11.89 	10.07 	10.81 	17.20 
A	ICCS03012	P_HTHAB	EL	4.02 	6.41 	1.68 	1.61 	1.83 	1.70 	1.75 	2.39 	2.44 	2.08 	1.69 	0.65 	3.39 	6.16 	6.77 	6.57 
A	ICCS03012	P_HTHAB	ES	18.50 	16.59 	18.02 	17.95 	16.51 	16.32 	17.69 	13.49 	16.10 	17.36 	21.24 	23.77 	20.10 	26.95 	29.36 	29.59 
A	ICCS03012	P_HTHAB	FI	33.88 	27.02 	29.26 	39.44 	41.19 	37.09 	33.31 	31.60 	36.96 	32.87 	38.89 	45.27 	46.04 	54.99 	59.21 	66.93 
A	ICCS03012	P_HTHAB	FR	21.49 	20.84 	19.88 	20.72 	24.35 	25.32 	28.51 	30.78 	31.70 	35.05 	42.89 	48.16 	45.69 	59.53 	66.43 	70.25 
A	ICCS03012	P_HTHAB	HR	13.38 	12.41 	5.95 	5.97 	5.07 	7.09 	6.33 	8.21 	8.54 	5.54 	5.94 	8.61 	6.53 	9.74 	8.62 	9.32 
A	ICCS03012	P_HTHAB	HU	2.49 	4.27 	4.30 	4.34 	5.05 	4.35 	2.30 	2.45 								
A	ICCS03012	P_HTHAB	IE	19.49 	23.93 	36.59 	29.77 	30.06 	30.21 	29.84 	30.02 	32.44 	35.37 	36.77 	36.56 	31.50 	37.12 	40.51 	36.76 
A	ICCS03012	P_HTHAB	IS						17.40 	12.59 	13.67 	13.53 	20.39 	11.48 	19.89 	13.18 	15.46 	21.79 	18.05 
A	ICCS03012	P_HTHAB	IT	8.34 	8.41 	8.13 	7.78 	7.89 	7.52 	7.00 	6.58 								
A	ICCS03012	P_HTHAB	LI						105.87 	37.71 	42.82 	18.61 							
