freq	iccs	leg_stat	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS03011	PER_SUSP	F	NR	CZ	0 	1 	2 	1 	5 	2 	2 	2 	3 	7 	6 	3 	7 	61 	81 	83 
A	ICCS03011	PER_SUSP	F	NR	DE	54 	65 	74 	66 	75 	74 	76 	73 	83 	82 	98 	105 	112 	148 	163 	190 
A	ICCS03011	PER_SUSP	F	NR	DK								8 	6 	5 	12 	8 	8 	6 	11 	8 
A	ICCS03011	PER_SUSP	F	NR	EL									3 	2 	5 	3 	0 	11 	6 	3 
A	ICCS03011	PER_SUSP	F	NR	ES		24 	18 	10 	13 	25 	10 	13 	5 	14 	14 	10 	13 	24 	70 	174 
A	ICCS03011	PER_SUSP	F	NR	FI	8 	3 	2 	3 	19 	4 	4 	3 	7 	8 	3 	12 	10 	29 	16 	25 
A	ICCS03011	PER_SUSP	F	NR	FR	114 	125 	111 	120 	128 	165 	159 	143 	157 	179 	212 	264 	329 	419 	524 	644 
A	ICCS03011	PER_SUSP	F	NR	HR	1 	1 	5 	1 	0 	0 	0 	2 	4 	1 	3 	0 	1 	7 	0 	6 
A	ICCS03011	PER_SUSP	F	NR	HU	2 	0 	10 	3 	1 	2 	3 	7 	11 	13 	1 	5 	13 	11 	7 	33 
A	ICCS03011	PER_SUSP	F	NR	IE										18 	2 	4 	2 	3 	0 	2 
A	ICCS03011	PER_SUSP	F	NR	IS									4 	2 	6 	6 	2 	2 	6 	3 
A	ICCS03011	PER_SUSP	F	NR	LI		0 	0 	0 	0 	0 	0 	0 	0 							
A	ICCS03011	PER_SUSP	F	NR	LT		2 	1 	3 	2 	0 	0 	0 	2 	0 	1 	0 	0 	0 	0 	0 
A	ICCS03011	PER_SUSP	F	NR	LU		2 	5 	2 			3 	4 	4 	2 	2 	2 	6 	9 	10 	
A	ICCS03011	PER_SUSP	F	NR	LV		2 	2 	1 	3 	0 	1 	0 	5 	1 	2 	1 	2 	1 	1 	1 
A	ICCS03011	PER_SUSP	F	NR	ME	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A	ICCS03011	PER_SUSP	F	NR	MK					1 		1 									
A	ICCS03011	PER_SUSP	F	NR	MT														1 		2 
A	ICCS03011	PER_SUSP	F	NR	NL	25 	25 	15 	10 	25 	9 	9 	11 	9 	10 	7 	11 	2 	5 	15 	5 
A	ICCS03011	PER_SUSP	F	NR	NO	9 	2 	6 	3 	8 	7 	8 	8 	10 	14 	11 	7 	11 	11 	15 	8 
A	ICCS03011	PER_SUSP	F	NR	PL		15 	11 	13 	13 	0 	1 	0 	1 	2 	1 	2 	0 	3 	3 	1 
A	ICCS03011	PER_SUSP	F	NR	PT	7 	5 	5 	7 	3 	9 	3 	7 	2 	3 	6 	4 	3 	6 	4 	6 
A	ICCS03011	PER_SUSP	F	NR	RS		3 	0 	0 	0 	0 	1 	0 	1 	0 	1 	0 	1 	0 	3 	
A	ICCS03011	PER_SUSP	F	NR	SE	27 	33 	26 	38 	40 	45 	35 	39 	50 	46 	58 	76 	91 	99 	90 	114 
A	ICCS03011	PER_SUSP	F	NR	SI	4 	5 	9 	9 	0 	13 	2 	0 	3 	8 	0 	10 	7 	5 	5 	3 
A	ICCS03011	PER_SUSP	F	NR	SK						0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 
A	ICCS03011	PER_SUSP	F	NR	XK									0 	1 	2 	1 	1 	6 		
A	ICCS03011	PER_SUSP	F	P_HTHAB	AL	0.63 	0.06 		0.00 			0.00 	0.00 	0.07 	0.00 	0.07 	0.00 	0.00 	0.14 	0.00 	0.00 
A	ICCS03011	PER_SUSP	F	P_HTHAB	AT	0.14 	0.16 	0.86 	0.35 	0.70 	0.49 	0.55 	0.59 	0.34 	0.94 	1.61 	1.07 	0.53 	0.75 	0.83 	1.65 
A	ICCS03011	PER_SUSP	F	P_HTHAB	BE	0.53 	0.58 	0.52 	0.27 	0.58 	0.48 	0.39 	0.16 	0.09 	0.17 	0.12 	0.24 	0.27 	0.24 	0.17 	0.20 
A	ICCS03011	PER_SUSP	F	P_HTHAB	BG	0.03 	0.00 	0.05 	0.00 	0.11 	0.00 	0.03 	0.03 	0.03 	0.00 	0.08 	0.03 	0.03 	0.11 	0.00 	0.00 
A	ICCS03011	PER_SUSP	F	P_HTHAB	CH		0.05 	0.03 	0.03 	0.00 	0.05 	0.02 	0.02 		0.05 	0.02 	0.05 	0.07 	0.02 	0.00 	0.05 
A	ICCS03011	PER_SUSP	F	P_HTHAB	CY									0.00 	0.00 	0.00 	0.00 	0.00 	0.44 	0.22 	0.21 
A	ICCS03011	PER_SUSP	F	P_HTHAB	CZ	0.00 	0.02 	0.04 	0.02 	0.09 	0.04 	0.04 	0.04 	0.06 	0.13 	0.11 	0.06 	0.13 	1.15 	1.52 	1.50 
A	ICCS03011	PER_SUSP	F	P_HTHAB	DE	0.13 	0.16 	0.18 	0.16 	0.18 	0.18 	0.18 	0.18 	0.20 	0.20 	0.23 	0.25 	0.27 	0.35 	0.39 	0.45 
A	ICCS03011	PER_SUSP	F	P_HTHAB	DK								0.28 	0.21 	0.17 	0.41 	0.27 	0.27 	0.20 	0.37 	0.27 
A	ICCS03011	PER_SUSP	F	P_HTHAB	EL									0.05 	0.04 	0.09 	0.05 	0.00 	0.20 	0.11 	0.06 
A	ICCS03011	PER_SUSP	F	P_HTHAB	ES		0.10 	0.08 	0.04 	0.05 	0.11 	0.04 	0.06 	0.02 	0.06 	0.06 	0.04 	0.05 	0.10 	0.29 	0.71 
A	ICCS03011	PER_SUSP	F	P_HTHAB	EU_V								0.20 	0.21 	0.24 	0.28 	0.31 	0.34 	0.48 	0.56 	0.74 
A	ICCS03011	PER_SUSP	F	P_HTHAB	FI	0.30 	0.11 	0.07 	0.11 	0.69 	0.14 	0.14 	0.11 	0.25 	0.29 	0.11 	0.43 	0.36 	1.04 	0.57 	0.89 
A	ICCS03011	PER_SUSP	F	P_HTHAB	FR	0.35 	0.38 	0.33 	0.36 	0.38 	0.49 	0.47 	0.42 	0.46 	0.52 	0.61 	0.76 	0.95 	1.20 	1.50 	1.83 
A	ICCS03011	PER_SUSP	F	P_HTHAB	HR	0.04 	0.04 	0.22 	0.05 	0.00 	0.00 	0.00 	0.09 	0.18 	0.05 	0.14 	0.00 	0.05 	0.34 	0.00 	0.30 
A	ICCS03011	PER_SUSP	F	P_HTHAB	HU	0.04 	0.00 	0.19 	0.06 	0.02 	0.04 	0.06 	0.14 	0.21 	0.25 	0.02 	0.10 	0.26 	0.22 	0.14 	0.66 
A	ICCS03011	PER_SUSP	F	P_HTHAB	IE										0.74 	0.08 	0.16 	0.08 	0.12 	0.00 	0.07 
A	ICCS03011	PER_SUSP	F	P_HTHAB	IS									2.42 	1.20 	3.51 	3.45 	1.13 	1.11 	3.28 	1.60 
A	ICCS03011	PER_SUSP	F	P_HTHAB	LI		0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 							
A	ICCS03011	PER_SUSP	F	P_HTHAB	LT		0.12 	0.06 	0.18 	0.12 	0.00 	0.00 	0.00 	0.13 	0.00 	0.07 	0.00 	0.00 	0.00 	0.00 	0.00 
A	ICCS03011	PER_SUSP	F	P_HTHAB	LU		0.80 	1.98 	0.78 			1.09 	1.42 	1.39 	0.68 	0.67 	0.66 	1.93 	2.85 	3.12 	
A	ICCS03011	PER_SUSP	F	P_HTHAB	LV		0.17 	0.17 	0.09 	0.27 	0.00 	0.09 	0.00 	0.47 	0.09 	0.19 	0.10 	0.19 	0.10 	0.10 	0.10 
A	ICCS03011	PER_SUSP	F	P_HTHAB	ME	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A	ICCS03011	PER_SUSP	F	P_HTHAB	MK					0.10 		0.10 									
A	ICCS03011	PER_SUSP	F	P_HTHAB	MT														0.40 		0.78 
A	ICCS03011	PER_SUSP	F	P_HTHAB	NL	0.30 	0.30 	0.18 	0.12 	0.30 	0.11 	0.11 	0.13 	0.11 	0.12 	0.08 	0.13 	0.02 	0.06 	0.17 	0.06 
A	ICCS03011	PER_SUSP	F	P_HTHAB	NO	0.19 	0.04 	0.12 	0.06 	0.16 	0.28 	0.31 	0.31 	0.39 	0.54 	0.42 	0.26 	0.41 	0.41 	0.56 	0.29 
A	ICCS03011	PER_SUSP	F	P_HTHAB	PL		0.08 	0.06 	0.07 	0.07 	0.00 	0.01 	0.00 	0.01 	0.01 	0.01 	0.01 	0.00 	0.02 	0.02 	0.01 
A	ICCS03011	PER_SUSP	F	P_HTHAB	PT	0.13 	0.09 	0.09 	0.13 	0.05 	0.16 	0.05 	0.13 	0.04 	0.06 	0.11 	0.07 	0.06 	0.11 	0.07 	0.11 
A	ICCS03011	PER_SUSP	F	P_HTHAB	RS		0.08 	0.00 	0.00 	0.00 	0.00 	0.03 	0.00 	0.03 	0.00 	0.03 	0.00 	0.03 	0.00 	0.09 	
A	ICCS03011	PER_SUSP	F	P_HTHAB	SE	0.29 	0.35 	0.28 	0.40 	0.42 	0.94 	0.72 	0.80 	1.02 	0.92 	1.15 	1.49 	1.77 	1.92 	1.73 	2.18 
A	ICCS03011	PER_SUSP	F	P_HTHAB	SI	0.39 	0.48 	0.87 	0.87 	0.00 	1.25 	0.19 	0.00 	0.28 	0.76 	0.00 	0.96 	0.67 	0.48 	0.48 	0.28 
A	ICCS03011	PER_SUSP	F	P_HTHAB	SK						0.00 	0.00 	0.00 	0.00 	0.04 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A	ICCS03011	PER_SUSP	F	P_HTHAB	XK									0.00 		0.22 	0.11 	0.11 			
A	ICCS03011	PER_SUSP	M	NR	AL	72 	96 	51 	24 	25 	41 	44 	61 	46 	41 	46 	87 	78 	67 	63 	56 
A	ICCS03011	PER_SUSP	M	NR	AT	588 	647 	1048 	1084 	1088 	1098 	1084 	1003 	1125 	1374 	1582 	1570 	1563 	1693 	1871 	2088 
A	ICCS03011	PER_SUSP	M	NR	BA			31 	11 	15 	19 	10 	11 	9 			27 	21 	21 	23 	36 
A	ICCS03011	PER_SUSP	M	NR	BE	1306 	1326 	1283 	1280 	1234 	1043 	941 	444 	422 	504 	492 	544 	474 	556 	452 	426 
A	ICCS03011	PER_SUSP	M	NR	BG	227 	180 	140 	94 	108 	91 	100 	52 	77 	58 	68 	73 	73 	71 	40 	52 
A	ICCS03011	PER_SUSP	M	NR	CH		466 	453 	453 	461 	435 	462 	420 		516 	526 	563 	626 	630 	734 	759 
A	ICCS03011	PER_SUSP	M	NR	CY									22 	16 	26 	23 	22 	50 	55 	48 
A	ICCS03011	PER_SUSP	M	NR	CZ	345 	314 	375 	404 	399 	364 	388 	385 	460 	439 	433 	448 	411 	923 	936 	1045 
A	ICCS03011	PER_SUSP	M	NR	DE	6310 	6208 	6601 	6418 	6701 	6203 	6086 	5823 	6393 	6916 	7707 	8142 	8716 	8963 	10438 	10830 
A	ICCS03011	PER_SUSP	M	NR	DK								258 	345 	411 	438 	453 	469 	519 	545 	493 
A	ICCS03011	PER_SUSP	M	NR	EL									232 	244 	219 	187 	162 	305 	332 	297 
A	ICCS03011	PER_SUSP	M	NR	ES		1358 	1219 	1048 	853 	836 	937 	876 	688 	1045 	1214 	1235 	1044 	1274 	1751 	2986 
A	ICCS03011	PER_SUSP	M	NR	FI	633 	509 	572 	641 	752 	796 	713 	808 	819 	930 	787 	1056 	1261 	1270 	1422 	1463 
A	ICCS03011	PER_SUSP	M	NR	FR	6819 	6792 	6717 	7149 	7319 	7620 	8134 	8610 	11612 	10502 	13506 	15024 	16487 	22111 	24754 	27598 
A	ICCS03011	PER_SUSP	M	NR	HR	145 	98 	116 	98 	103 	174 	174 	136 	137 	136 	125 	150 	133 	163 	176 	200 
A	ICCS03011	PER_SUSP	M	NR	HU	282 	234 	293 	262 	250 	249 	255 	361 	393 	338 	190 	309 	441 	424 	537 	479 
A	ICCS03011	PER_SUSP	M	NR	IE										218 	96 	146 	248 	229 	218 	220 
A	ICCS03011	PER_SUSP	M	NR	IS									167 	180 	224 	179 	154 	185 	209 	151 
A	ICCS03011	PER_SUSP	M	NR	LI		0 	0 	2 	5 	2 	4 	1 	2 							
A	ICCS03011	PER_SUSP	M	NR	LT	106 	148 	151 	167 	108 	88 	108 	90 	81 	103 	73 	68 	44 	55 	45 	53 
A	ICCS03011	PER_SUSP	M	NR	LU		47 	53 	58 			48 	54 	83 	89 	70 	89 	100 	83 	98 	
A	ICCS03011	PER_SUSP	M	NR	LV		99 	198 	35 	46 	86 	96 	78 	116 	149 	143 	123 	137 	123 	199 	188 
A	ICCS03011	PER_SUSP	M	NR	ME	19 	8 	11 	3 	3 	3 	4 	5 	2 	8 	7 	4 	10 	8 	16 	15 
A	ICCS03011	PER_SUSP	M	NR	MK	49 	40 	31 	39 	35 	36 	47 									
A	ICCS03011	PER_SUSP	M	NR	MT														19 		44 
A	ICCS03011	PER_SUSP	M	NR	NL	1300 	1225 	1000 	910 	775 	695 	636 	612 	565 	602 	598 	690 	627 	725 	760 	620 
A	ICCS03011	PER_SUSP	M	NR	NO	363 	375 	403 	352 	384 	403 	394 	388 	432 	509 	492 	504 	527 	577 	466 	434 
A	ICCS03011	PER_SUSP	M	NR	PL		935 	830 	880 	842 	402 	419 	343 	369 	397 	443 	408 	332 	361 	349 	332 
A	ICCS03011	PER_SUSP	M	NR	PT	245 	244 	194 	140 	147 	159 	144 	142 	145 	154 	159 	151 	116 	146 	189 	176 
A	ICCS03011	PER_SUSP	M	NR	RS	126 	120 	84 	83 	91 	89 	59 	62 	52 	126 	127 	134 	96 	135 	107 	94 
A	ICCS03011	PER_SUSP	M	NR	SE	2257 	2599 	2858 	2730 	2725 	2625 	2773 	2803 	2882 	3243 	3565 	4240 	4581 	4559 	4263 	4436 
A	ICCS03011	PER_SUSP	M	NR	SI	220 	274 	305 	259 	222 	197 	151 	127 	150 	146 	129 	171 	150 	170 	219 	255 
A	ICCS03011	PER_SUSP	M	NR	SK						46 	63 	53 	50 	55 	60 	61 	53 	66 	53 	57 
A	ICCS03011	PER_SUSP	M	NR	XK									26 	29 	32 	47 	72 	133 		
A	ICCS03011	PER_SUSP	M	P_HTHAB	AL	4.53 	6.06 		1.69 			3.01 	4.17 	3.15 	2.82 	3.20 	6.09 	5.49 	4.75 	4.54 	4.10 
A	ICCS03011	PER_SUSP	M	P_HTHAB	AT	14.55 	15.95 	25.77 	26.58 	26.55 	26.63 	26.09 	23.91 	26.38 	31.86 	36.46 	36.03 	35.69 	38.50 	42.28 	46.56 
A	ICCS03011	PER_SUSP	M	P_HTHAB	BA			1.65 	0.59 	0.80 											
A	ICCS03011	PER_SUSP	M	P_HTHAB	BE	25.00 	25.17 	24.15 	23.70 	22.63 	19.01 	17.13 	8.04 	7.58 	9.02 	8.76 	9.64 	8.34 	9.75 	7.88 	7.35 
A	ICCS03011	PER_SUSP	M	P_HTHAB	BG	6.20 	4.95 	3.87 	2.62 	3.03 	2.57 	2.84 	1.48 	2.21 	1.68 	1.99 	2.15 	2.17 	2.12 	1.28 	1.68 
A	ICCS03011	PER_SUSP	M	P_HTHAB	CH		12.31 	11.83 	11.68 	11.75 	10.96 	11.49 	10.31 		12.36 	12.50 	13.29 	14.66 	14.64 	16.92 	17.33 
A	ICCS03011	PER_SUSP	M	P_HTHAB	CY									5.33 	3.84 	6.17 	5.38 	5.06 	11.42 	12.47 	10.32 
A	ICCS03011	PER_SUSP	M	P_HTHAB	CZ	6.81 	6.14 	7.30 	7.85 	7.74 	7.05 	7.52 	7.44 	8.87 	8.44 	8.30 	8.54 	7.80 	17.85 	18.06 	19.69 
A	ICCS03011	PER_SUSP	M	P_HTHAB	DE	15.67 	15.45 	16.46 	16.40 	17.08 	15.75 	15.39 	14.62 	15.78 	16.99 	18.87 	19.87 	21.24 	21.85 	25.42 	26.47 
A	ICCS03011	PER_SUSP	M	P_HTHAB	DK								9.18 	12.16 	14.37 	15.23 	15.68 	16.19 	17.87 	18.65 	16.72 
A	ICCS03011	PER_SUSP	M	P_HTHAB	EL									4.44 	4.67 	4.20 	3.59 	3.11 	5.87 	6.49 	5.83 
A	ICCS03011	PER_SUSP	M	P_HTHAB	ES		5.94 	5.30 	4.55 	3.69 	3.63 	4.10 	3.84 	3.02 	4.58 	5.31 	5.37 	4.50 	5.48 	7.54 	12.67 
A	ICCS03011	PER_SUSP	M	P_HTHAB	EU_V								13.70 	15.54 	15.81 	18.04 	19.80 	21.01 	24.95 	27.63 	30.17 
A	ICCS03011	PER_SUSP	M	P_HTHAB	FI	24.38 	19.49 	21.79 	24.29 	28.35 	29.85 	26.60 	30.02 	30.32 	34.29 	28.94 	38.78 	46.22 	46.46 	51.84 	53.13 
A	ICCS03011	PER_SUSP	M	P_HTHAB	FR	22.01 	21.81 	21.46 	22.72 	23.16 	23.98 	25.47 	26.74 	36.01 	32.50 	41.67 	46.26 	50.68 	67.58 	75.05 	83.41 
A	ICCS03011	PER_SUSP	M	P_HTHAB	HR	6.98 	4.72 	5.59 	4.74 	4.99 	8.46 	8.49 	6.67 	6.77 	6.78 	6.31 	7.60 	6.75 	8.30 	9.45 	10.74 
A	ICCS03011	PER_SUSP	M	P_HTHAB	HU	5.91 	4.91 	6.16 	5.52 	5.29 	5.28 	5.42 	7.69 	8.38 	7.23 	4.07 	6.61 	9.42 	9.09 	11.56 	10.36 
A	ICCS03011	PER_SUSP	M	P_HTHAB	IE										9.21 	4.01 	6.01 	10.09 	9.24 	8.55 	8.45 
A	ICCS03011	PER_SUSP	M	P_HTHAB	IS									99.84 	105.24 	126.13 	97.90 	82.38 	97.86 	108.24 	75.52 
A	ICCS03011	PER_SUSP	M	P_HTHAB	LI		0.00 	0.00 	11.18 	27.71 	10.96 	21.74 	5.39 	10.72 							
A	ICCS03011	PER_SUSP	M	P_HTHAB	LT	7.13 	10.05 	10.41 	11.87 	7.81 	6.43 	7.96 	6.69 	6.09 	7.85 	5.63 	5.25 	3.37 	4.19 	3.44 	3.97 
A	ICCS03011	PER_SUSP	M	P_HTHAB	LU		19.20 	21.25 	22.78 			17.45 	19.15 	28.70 	30.00 	23.13 	28.83 	31.75 	25.98 	30.15 	
A	ICCS03011	PER_SUSP	M	P_HTHAB	LV		9.97 	20.39 	3.69 	4.92 	9.28 	10.47 	8.56 	12.83 	16.64 	16.07 	13.90 	15.55 	14.05 	22.90 	21.55 
A	ICCS03011	PER_SUSP	M	P_HTHAB	ME	6.27 	2.63 	3.60 	0.98 	0.98 	0.98 	1.30 	1.63 	0.65 	2.60 	2.27 	1.30 	3.25 	2.61 	5.24 	4.92 
A	ICCS03011	PER_SUSP	M	P_HTHAB	MK	4.78 	3.90 	3.01 	3.78 	3.39 	3.48 	4.54 									
A	ICCS03011	PER_SUSP	M	P_HTHAB	MT														7.12 		15.45 
A	ICCS03011	PER_SUSP	M	P_HTHAB	NL	16.03 	15.02 	12.19 	11.04 	9.36 	8.37 	7.63 	7.31 	6.71 	7.10 	7.01 	8.04 	7.25 	8.35 	8.69 	7.01 
A	ICCS03011	PER_SUSP	M	P_HTHAB	NO	7.66 	7.81 	8.30 	7.15 	7.70 	15.89 	15.35 	14.93 	16.47 	19.21 	18.44 	18.77 	19.47 	21.22 	17.02 	15.69 
A	ICCS03011	PER_SUSP	M	P_HTHAB	PL		5.08 	4.51 	4.77 	4.57 	2.18 	2.28 	1.86 	2.01 	2.16 	2.41 	2.22 	1.81 	1.97 	1.92 	1.87 
A	ICCS03011	PER_SUSP	M	P_HTHAB	PT	4.83 	4.82 	3.83 	2.77 	2.92 	3.18 	2.90 	2.88 	2.96 	3.15 	3.27 	3.11 	2.39 	3.00 	3.84 	3.51 
A	ICCS03011	PER_SUSP	M	P_HTHAB	RS	3.52 	3.36 	2.36 	2.35 	2.59 	2.55 	1.70 	1.79 	1.51 	3.67 	3.72 	3.95 	2.84 	4.03 	3.23 	2.91 
A	ICCS03011	PER_SUSP	M	P_HTHAB	SE	24.58 	28.08 	30.60 	28.99 	28.74 	55.08 	57.60 	57.53 	58.45 	64.69 	70.14 	82.45 	88.17 	87.29 	81.03 	83.72 
A	ICCS03011	PER_SUSP	M	P_HTHAB	SI	22.30 	27.29 	30.07 	25.52 	21.83 	19.33 	14.79 	12.42 	14.65 	14.24 	12.56 	16.46 	14.27 	16.04 	20.71 	23.98 
A	ICCS03011	PER_SUSP	M	P_HTHAB	SK						1.75 	2.39 	2.01 	1.89 	2.07 	2.26 	2.29 	1.99 	2.48 	1.99 	2.15 
A	ICCS03011	PER_SUSP	M	P_HTHAB	XK									2.94 		3.60 	5.31 	8.23 			
A	ICCS03011	PER_SUSP	T	NR	AL	82 	97 	51 	24 	25 	41 	44 	61 	47 	41 	47 	87 	78 	69 	63 	56 
A	ICCS03011	PER_SUSP	T	NR	AT	594 	654 	1085 	1099 	1118 	1119 	1108 	1029 	1140 	1416 	1654 	1618 	1587 	1727 	1909 	2164 
A	ICCS03011	PER_SUSP	T	NR	BA	18 		44 	36 	38 	41 	34 	41 	26 	25 	34 	27 	21 	21 	23 	36 
A	ICCS03011	PER_SUSP	T	NR	BE	1447 	1463 	1435 	1417 	1380 	1217 	1082 	457 	428 	516 	502 	558 	493 	572 	464 	440 
A	ICCS03011	PER_SUSP	T	NR	BG	228 	180 	142 	94 	112 	91 	101 	53 	78 	58 	71 	74 	74 	75 	40 	52 
A	ICCS03011	PER_SUSP	T	NR	CH	429 	468 	454 	454 	461 	437 	463 	421 		519 	528 	565 	629 	631 	734 	761 
A	ICCS03011	PER_SUSP	T	NR	CY	42 								22 	16 	26 	23 	22 	52 	56 	49 
A	ICCS03011	PER_SUSP	T	NR	CZ	345 	315 	377 	405 	404 	366 	390 	387 	463 	446 	439 	451 	418 	984 	1017 	1128 
A	ICCS03011	PER_SUSP	T	NR	DE	6364 	6273 	6675 	6484 	6776 	6277 	6162 	5896 	6476 	6998 	7805 	8247 	8828 	9111 	10601 	11020 
A	ICCS03011	PER_SUSP	T	NR	DK								266 	351 	416 	450 	461 	477 	525 	556 	501 
A	ICCS03011	PER_SUSP	T	NR	EE	60 															
A	ICCS03011	PER_SUSP	T	NR	EL	348 	372 	430 	339 	341 	322 	273 	225 	235 	246 	254 	231 	162 	316 	338 	300 
A	ICCS03011	PER_SUSP	T	NR	ES	1043 	1382 	1237 	1058 	866 	861 	947 	889 	693 	1059 	1228 	1245 	1057 	1298 	1821 	3160 
A	ICCS03011	PER_SUSP	T	NR	FI	641 	512 	574 	644 	771 	800 	717 	811 	826 	938 	790 	1068 	1271 	1299 	1438 	1488 
A	ICCS03011	PER_SUSP	T	NR	FR	6933 	6917 	6828 	7269 	7447 	7785 	8293 	8753 	11769 	10681 	13718 	15288 	16816 	22530 	25278 	28242 
A	ICCS03011	PER_SUSP	T	NR	HR	146 	99 	121 	99 	103 	174 	174 	138 	141 	137 	128 	150 	134 	170 	176 	206 
A	ICCS03011	PER_SUSP	T	NR	HU	284 	234 	303 	265 	251 	251 	258 	368 	404 	351 	191 	314 	454 	435 	544 	512 
A	ICCS03011	PER_SUSP	T	NR	IE	24 									236 	98 	150 	250 	232 	218 	222 
A	ICCS03011	PER_SUSP	T	NR	IS									171 	182 	230 	185 	156 	187 	215 	154 
A	ICCS03011	PER_SUSP	T	NR	LI	3 	0 	0 	2 	5 	2 	4 	1 	2 			1 	5 			
A	ICCS03011	PER_SUSP	T	NR	LT	106 	150 	152 	170 	110 	88 	108 	90 	83 	103 	74 	68 	44 	55 	45 	53 
A	ICCS03011	PER_SUSP	T	NR	LU	45 	49 	58 	60 			51 	58 	87 	91 	72 	91 	106 	92 	108 	
A	ICCS03011	PER_SUSP	T	NR	LV	219 	101 	200 	36 	49 	86 	97 	78 	121 	150 	145 	124 	139 	124 	200 	189 
A	ICCS03011	PER_SUSP	T	NR	ME	19 	8 	11 	3 	3 	3 	4 	5 	2 	8 	7 	4 	10 	8 	16 	15 
A	ICCS03011	PER_SUSP	T	NR	MK	49 	40 	31 	39 	36 	36 	48 									
A	ICCS03011	PER_SUSP	T	NR	MT														20 		46 
A	ICCS03011	PER_SUSP	T	NR	NL	1360 	1285 	1015 	925 	800 	705 	646 	624 	574 	613 	607 	702 	630 	735 	780 	630 
A	ICCS03011	PER_SUSP	T	NR	NO	372 	377 	409 	355 	392 	410 	402 	396 	442 	523 	503 	511 	538 	588 	481 	442 
A	ICCS03011	PER_SUSP	T	NR	PL	1021 	950 	841 	893 	855 	402 	420 	343 	370 	399 	444 	410 	332 	364 	352 	333 
A	ICCS03011	PER_SUSP	T	NR	PT	252 	249 	199 	147 	150 	168 	147 	149 	147 	157 	165 	155 	119 	152 	193 	182 
A	ICCS03011	PER_SUSP	T	NR	RO	1027 	1004 			862 	930 	778 	801 	751 	1154 	1261 	1285 	1333 	1682 	2250 	2170 
A	ICCS03011	PER_SUSP	T	NR	RS	126 	123 	84 	83 	91 	89 	60 	62 	53 	126 	128 	134 	97 	135 	110 	94 
A	ICCS03011	PER_SUSP	T	NR	SE	2296 	2637 	2897 	2773 	2774 	2675 	2808 	2842 	2933 	3298 	3628 	4322 	4677 	4660 	4357 	4554 
A	ICCS03011	PER_SUSP	T	NR	SI	224 	279 	314 	268 	222 	210 	153 	127 	153 	154 	129 	181 	157 	175 	224 	258 
A	ICCS03011	PER_SUSP	T	NR	SK	94 	102 	86 	83 	51 	46 	63 	53 	50 	56 	60 	61 	53 	66 	53 	57 
A	ICCS03011	PER_SUSP	T	NR	XK									26 	30 	34 	48 	73 	139 		
A	ICCS03011	PER_SUSP	T	P_HTHAB	AL	2.59 	3.05 		0.85 			1.52 	2.11 	1.63 	1.43 	1.64 	3.04 	2.74 	2.44 	2.26 	2.03 
A	ICCS03011	PER_SUSP	T	P_HTHAB	AT	7.15 	7.85 	12.99 	13.12 	13.30 	13.24 	13.02 	12.00 	13.12 	16.14 	18.75 	18.26 	17.83 	19.33 	21.26 	23.77 
A	ICCS03011	PER_SUSP	T	P_HTHAB	BA	0.47 		1.14 	0.94 	0.99 											
A	ICCS03011	PER_SUSP	T	P_HTHAB	BE	13.57 	13.61 	13.24 	12.88 	12.44 	10.90 	9.68 	4.07 	3.78 	4.55 	4.40 	4.87 	4.28 	4.95 	3.99 	3.75 
A	ICCS03011	PER_SUSP	T	P_HTHAB	BG	3.03 	2.41 	1.91 	1.28 	1.53 	1.25 	1.39 	0.74 	1.09 	0.82 	1.01 	1.06 	1.06 	1.08 	0.62 	0.81 
A	ICCS03011	PER_SUSP	T	P_HTHAB	CH	5.65 	6.08 	5.83 	5.77 	5.80 	5.44 	5.69 	5.11 		6.16 	6.22 	6.61 	7.31 	7.28 	8.40 	8.63 
A	ICCS03011	PER_SUSP	T	P_HTHAB	CY	5.41 								2.59 	1.87 	3.01 	2.63 	2.48 	5.80 	6.19 	5.16 
A	ICCS03011	PER_SUSP	T	P_HTHAB	CZ	3.34 	3.02 	3.60 	3.86 	3.85 	3.48 	3.71 	3.67 	4.39 	4.22 	4.14 	4.23 	3.91 	9.38 	9.67 	10.42 
A	ICCS03011	PER_SUSP	T	P_HTHAB	DE	7.74 	7.65 	8.16 	8.08 	8.44 	7.80 	7.63 	7.26 	7.88 	8.48 	9.43 	9.93 	10.61 	10.96 	12.74 	13.26 
A	ICCS03011	PER_SUSP	T	P_HTHAB	DK								4.70 	6.15 	7.24 	7.78 	7.94 	8.19 	8.99 	9.47 	8.44 
A	ICCS03011	PER_SUSP	T	P_HTHAB	EE	4.48 															
