freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	group
A	ICCS07041	P_HTHAB	HU									0.52	0.89	2.46	1.92	3.08	3.61	5.5		ICCS07
A	ICCS07041	P_HTHAB	IE												5.18	12.57	16.64	10.77		ICCS07
A	ICCS07041	P_HTHAB	IS											29.85	68.63	79.09	69.96	41.46		ICCS07
A	ICCS07041	P_HTHAB	IT									2.98	3.2	3.24	3.71	3.52	2.85	2.64		ICCS07
A	ICCS07041	P_HTHAB	LI									180.75	129.6	128.56	182.4	149.69	161.31	178.08		ICCS07
A	ICCS07041	P_HTHAB	LT									1.11	0.74	1.96	1.86	2.97	1.5	1.35		ICCS07
A	ICCS07041	P_HTHAB	LV									6.09	6.31	10.13	17.45	21.75	22.29	24.68		ICCS07
A	ICCS07041	P_HTHAB	ME											29.56	5.79	6.43	1.61	0.32		ICCS07
A	ICCS07041	P_HTHAB	MT									17.1	12.6	6.94	7.29	20.79	34.88	24.95		ICCS07
A	ICCS07041	P_HTHAB	NL									3.59	4.1	5.24	7.99	11.17	14.19	8.73		ICCS07
A	ICCS07041	P_HTHAB	NO									2.19	2.21	1.78	2.63	2.92	3.41	3.47		ICCS07
A	ICCS07041	P_HTHAB	PL									0.89	0.98	1.26	3.4	1.71	2.24	2.8		ICCS07
A	ICCS07041	P_HTHAB	PT									0.17	0.24	0.3	0.35	0.46	0.5	0.47		ICCS07
A	ICCS07041	P_HTHAB	RO									4.83	3.24	2.24	3.31	1.24	1.35	1.7		ICCS07
A	ICCS07041	P_HTHAB	RS									0.17	0.53	1.96	2.51	1.65	3.29	2.68		ICCS07
A	ICCS07041	P_HTHAB	SE									20.01	31.39	67.06	66.21	90.08	101.49	143.11		ICCS07
A	ICCS07041	P_HTHAB	SI									2.47			2.84	3.29	2.8	4.41		ICCS07
A	ICCS07041	P_HTHAB	SK									2.14	2.15	2.04	1.14	1.41	1.52	2.32		ICCS07
A	ICCS07041	P_HTHAB	TR									1.26								ICCS07
A	ICCS07041	P_HTHAB	XK									0.23	0.28	0.17	0.33	0.22				ICCS07
