freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	group
A	ICCS0501	NR	UKM	25496.0	23774.0	25017.0	24222.0	21515.0	22272.0	20607.0	17637.0	16299.0	15130.0	13777.0						ICCS05
A	ICCS0501	NR	UKN	12040.0	12699.0	11852.0	11242.0	9521.0	9125.0	8889.0	9166.0	7394.0	6820.0	6388.0						ICCS05
A	ICCS0501	NR	XK	6155.0	5893.0	7019.0	7604.0	6989.0	7655.0	7379.0	5681.0	5954.0	5172.0	5202.0	4157.0	3839.0	3584.0			ICCS05
A	ICCS0501	P_HTHAB	AL	4.54	5.31		9.36			10.18	7.98	5.23					26.36	21.73	21.44	ICCS05
A	ICCS0501	P_HTHAB	AT	1255.37	1288.63	1059.77	1006.27	1013.76	1049.51	1004.91	922.92	926.38	789.47	664.65	613.22	544.17	452.1	552.32	646.88	ICCS05
A	ICCS0501	P_HTHAB	BA	100.06	328.23	90.37	380.39	340.69												ICCS05
A	ICCS0501	P_HTHAB	BE	875.26	903.19	843.13	887.4	923.41	895.33	862.36	816.58	698.01	662.02	624.43	576.53	413.58	397.93	448.13	420.55	ICCS05
A	ICCS0501	P_HTHAB	BG	265.76	317.15	323.44	275.08	229.02	235.61	211.53	167.1	142.04	124.57	108.71	88.94	76.88	59.77	63.46	51.75	ICCS05
A	ICCS0501	P_HTHAB	CH	750.87	834.44	799.44	828.09	926.67	854.95	782.66	638.15	558.88	491.13	458.16	426.23	381.35	359.69	408.89	469.96	ICCS05
A	ICCS0501	P_HTHAB	CY	333.23	314.21	394.56	407.5	348.02	312.63	275.76	233.65	202.87	171.97	144.64	135.86	98.2	96.43	124.68	114.95	ICCS05
A	ICCS0501	P_HTHAB	CZ	516.09	526.08	561.63	569.02	528.81	593.22	469.01	327.15	267.39	228.07	199.35	208.09	193.2	292.98	320.92	286.18	ICCS05
A	ICCS0501	P_HTHAB	DE	474.8	471.51	485.73	525.1	535.57	543.34	552.29	571.36	526.59	442.53	394.25	374.89	358.75	292.43	313.09	357.84	ICCS05
A	ICCS0501	P_HTHAB	DK	1708.94	1940.9	1746.84	1649.67	1450.22	1409.25	1237.5	1119.19	1053.68	955.37	949.08	831.15	661.08	521.11	537.83	529.43	ICCS05
A	ICCS0501	P_HTHAB	EL	334.56	359.02	471.35	536.02	518.44	446.74	399.45	421.76	414.35	181.95	164.1	181.8	129.61	125.14	135.99	128.98	ICCS05
A	ICCS0501	P_HTHAB	ES	381.61	350.84	399.36	345.41	396.65	397.85	370.8	342.87	336.79	307.07	301.17	280.43	282.48	269.15	313.52	314.72	ICCS05
A	ICCS0501	P_HTHAB	FI	464.75	482.19	467.7	480.92	450.04	176.77	190.98	183.69	157.25	141.86	142.46	135.94	140.99	114.66	104.72	102.91	ICCS05
A	ICCS0501	P_HTHAB	FR	480.8	497.93	506.24	531.71	558.33	587.67	574.98	570.41	549.95	547.42	506.27	497.96	415.09	398.23	436.44	454.44	ICCS05
A	ICCS0501	P_HTHAB	HR	405.17	396.31	428.83	448.43	449.46	433.66	360.32	354.25	295.97	308.63	265.64	265.73	220.2	188.14	185.28	188.14	ICCS05
A	ICCS0501	P_HTHAB	HU	428.08	375.82	441.87	453.38	471.78	380.35	302.54	290.14									ICCS05
A	ICCS0501	P_HTHAB	IE	566.69	608.27	573.58	616.73	620.57	572.65	596.81	549.68	382.58	392.21	344.09	334.71	217.13	169.43	183.6	181.43	ICCS05
A	ICCS0501	P_HTHAB	IS	865.72	1103.43	902.31	596.64	429.95	339.28	350.97	386.81	312.15	313.29	369.06	325.22	290.83	284.17	288.64	248.35	ICCS05
A	ICCS0501	P_HTHAB	LI	302.64	547.92	284.17	271.1	383.82	339.32	597.92	449.61	374.78	335.89	367.32	278.81	152.27	284.21	351.07	468.79	ICCS05
A	ICCS0501	P_HTHAB	LT						109.86	113.54	102.66	91.98	90.94	70.6	58.73	43.81	29.4	28.94	25.41	ICCS05
A	ICCS0501	P_HTHAB	LU	576.48	597.97	480.61	699.24	602.64	632.91	794.64	374.98	328.33	342.66	609.13	575.18	476.6	489.34	633.72	601.23	ICCS05
A	ICCS0501	P_HTHAB	LV	128.52	132.97	72.39		47.78	47.19	30.58	25.23	323.27	268.24	252.12	219.27	199.35	146.79	147.25	126.18	ICCS05
A	ICCS0501	P_HTHAB	ME	265.29	271.08	223.1	199.08	222.95	190.21	153.01	150.94	136.13	145.09	109.42	100.29	70.59	74.11	74.8	71.83	ICCS05
A	ICCS0501	P_HTHAB	MK	568.51	561.35	652.74	703.11	727.5	732.63	634.53										ICCS05
A	ICCS0501	P_HTHAB	MT	327.1	282.53	291.77	314.71	307.75	280.47	289.92	236.76	239.33	275.26	254.57	257.31	201.34	169.15	171.99	154.78	ICCS05
A	ICCS0501	P_HTHAB	NL	1753.36	1721.39	744.22	747.31	723.57	717.96	614.2	571.51	498.29	437.29	367.26	341.1	286.34	212.87	212.81	197.32	ICCS05
A	ICCS0501	P_HTHAB	NO	464.71	493.33	438.39	365.49	348.81	311.6	291.51										ICCS05
A	ICCS0501	P_HTHAB	PL	325.5	355.0	368.42	356.28	336.18	311.42	281.17	249.12	210.52	178.32	182.08	188.01	196.27	194.17	186.58	175.5	ICCS05
A	ICCS0501	P_HTHAB	PT	509.33	466.88	479.03	492.65	415.87	366.06	331.94	283.24	253.28	221.86	221.86	208.55	185.83	159.31	163.65	152.08	ICCS05
A	ICCS0501	P_HTHAB	RO	49.84	56.62	66.15	76.17	97.16	97.77	256.26	148.77	138.32	138.35	155.96	150.11	133.17	135.49	133.64	144.25	ICCS05
A	ICCS0501	P_HTHAB	RS	190.62	193.61	207.71	240.36	243.96	441.33	374.83	316.27	278.14	239.25	206.43	171.04	137.14	142.98	139.63	133.27	ICCS05
A	ICCS0501	P_HTHAB	SE	1026.67	1035.22	992.67	1001.7	928.69	894.24	865.92	923.93	904.02	900.25	769.88	737.52	785.66	703.48	663.27	663.73	ICCS05
A	ICCS0501	P_HTHAB	SI	761.59	763.15	656.09	668.04	686.26	746.54	659.99	496.93	518.7	423.64	406.26	400.64	395.11	225.13	265.9	291.6	ICCS05
A	ICCS0501	P_HTHAB	SK	281.97	286.01	274.25	238.93	219.36	206.38	174.06	126.57	115.37	105.24	83.19	67.79	68.25	59.47	64.79	67.55	ICCS05
A	ICCS0501	P_HTHAB	TR		118.92	129.94	136.52	159.97					208.76	152.54	130.19	121.1	126.06	144.3	106.88	ICCS05
A	ICCS0501	P_HTHAB	UKC-L	1064.87	982.29	942.37	895.81	815.67	780.87	718.55	695.62	708.87	747.32	717.21						ICCS05
A	ICCS0501	P_HTHAB	UKM	491.63	455.71	476.83	458.7	405.46	418.64	386.08	329.26	303.15	279.42	253.4						ICCS05
A	ICCS0501	P_HTHAB	UKN	680.09	710.96	658.8	621.26	523.44	499.55	483.81	496.24	397.84	365.36	340.52						ICCS05
A	ICCS0501	P_HTHAB	XK	285.86	270.24	317.87	423.81					336.08	289.99	289.24	231.5	215.42				ICCS05
A	ICCS05012	NR	AL	697.0	757.0	957.0	979.0	1238.0	1277.0	1657.0	1387.0	1216.0	1145.0	1218.0	1157.0	894.0	744.0	601.0	589.0	ICCS05
A	ICCS05012	NR	AT	17180.0	19718.0	14646.0	15616.0	15479.0	16548.0	17110.0	15516.0	12975.0	11750.0	9751.0	8798.0	6372.0	4567.0	6032.0	7584.0	ICCS05
A	ICCS05012	NR	BA		3673.0				146.0		1181.0					549.0	401.0	330.0	448.0	ICCS05
A	ICCS05012	NR	BE	64061.0	69456.0	63598.0	70037.0	75640.0	75481.0	72675.0	65716.0	55367.0	52331.0	51337.0	47866.0	33951.0	33810.0	39290.0	36620.0	ICCS05
A	ICCS05012	NR	BG	6745.0	7963.0	8338.0	6558.0	6456.0	6396.0	5345.0	4433.0			6595.0	5587.0	4736.0	3945.0	4350.0	3565.0	ICCS05
A	ICCS05012	NR	CH		26101.0	25074.0	28485.0	35801.0	39672.0	36697.0	30664.0	26047.0	24081.0	23426.0	21351.0	18405.0	18234.0	20788.0	24763.0	ICCS05
A	ICCS05012	NR	CY				1961.0	2010.0	1785.0	1625.0	1362.0	1088.0	923.0							ICCS05
A	ICCS05012	NR	CZ	4634.0	4790.0	5374.0	5257.0	5479.0	15958.0	12832.0	9448.0	8026.0	7233.0	6029.0	6525.0	5512.0	5221.0	5893.0	5022.0	ICCS05
A	ICCS05012	NR	DE	108284.0	113800.0	121347.0	132595.0	144117.0	149500.0	152123.0	167136.0	151265.0	116540.0	97504.0	87145.0	75023.0	54236.0	65908.0	77819.0	ICCS05
A	ICCS05012	NR	DK	58790.0	66881.0	62450.0	63390.0	57927.0	56526.0	50646.0	45726.0	44379.0	40391.0	39821.0	34946.0	27139.0	23025.0	22932.0	22953.0	ICCS05
A	ICCS05012	NR	EE	3321.0	3027.0	3196.0	2792.0	2718.0	2132.0	2072.0	1662.0	1328.0	965.0	755.0	600.0	582.0	491.0	528.0	441.0	ICCS05
A	ICCS05012	NR	EL	17953.0	18849.0	24603.0	27569.0	28193.0	25549.0	22881.0	24022.0	23420.0	9894.0	8527.0	9215.0	6425.0	5915.0	6376.0	6315.0	ICCS05
A	ICCS05012	NR	ES	93920.0	97852.0	110231.0	100780.0	126425.0	127444.0	121779.0	115302.0	113299.0	105095.0	107166.0	98326.0	72380.0	75501.0	86515.0	84721.0	ICCS05
A	ICCS05012	NR	FI	5978.0	6497.0	6453.0	6672.0	6281.0	5748.0	6365.0	5970.0	5299.0	4771.0	4926.0	4536.0	4724.0	3898.0	3591.0	3651.0	ICCS05
A	ICCS05012	NR	FR	166250.0	179408.0	189947.0	220049.0	238088.0	250432.0	235619.0	231785.0	241199.0				175212.0	176417.0	195804.0	201664.0	ICCS05
A	ICCS05012	NR	HR	2714.0	2777.0	4108.0	4616.0	5664.0	5996.0	4944.0	4909.0	4409.0	4534.0	4514.0	3856.0	3237.0	2567.0	2237.0	2310.0	ICCS05
A	ICCS05012	NR	HU	19239.0	17625.0	21979.0	22534.0	23739.0	21606.0	24126.0	20291.0									ICCS05
A	ICCS05012	NR	IS		968.0	941.0	613.0	453.0	382.0	389.0	402.0	309.0	383.0	508.0		388.0	490.0	370.0	384.0	ICCS05
A	ICCS05012	NR	IT	150761.0	150843.0	169163.0	204891.0	237355.0	251422.0	255886.0	234726.0	214053.0	195824.0	191374.0	165329.0	109503.0	124715.0	133802.0	147660.0	ICCS05
A	ICCS05012	NR	LI	105.0	193.0		90.0	51.0	92.0	116.0	102.0	77.0								ICCS05
A	ICCS05012	NR	LT	6076.0	5799.0	4905.0	4081.0	3526.0	3265.0	3342.0	2999.0	2657.0	2590.0	1983.0	1641.0	1224.0	822.0	812.0	726.0	ICCS05
A	ICCS05012	NR	LU	1492.0	1639.0	1352.0	2154.0	1862.0	2228.0	3315.0	2696.0	2123.0				1076.0	1147.0			ICCS05
A	ICCS05012	NR	LV	1717.0	1809.0	800.0		731.0	703.0	432.0	255.0	1733.0	1429.0	1283.0	1028.0	833.0	522.0	475.0	421.0	ICCS05
A	ICCS05012	NR	MK	1346.0	1612.0	1610.0	2160.0	1987.0	2639.0	2881.0										ICCS05
A	ICCS05012	NR	MT	674.0	667.0	703.0	734.0	809.0	636.0	756.0	589.0	638.0	707.0	737.0	727.0	519.0	463.0	390.0	381.0	ICCS05
A	ICCS05012	NR	NL	91245.0	94580.0	78830.0	82890.0	85810.0	85475.0	71235.0	66325.0	56725.0	49330.0	42140.0	39315.0	31735.0	24105.0	23760.0	22010.0	ICCS05
A	ICCS05012	NR	NO	8125.0	9035.0	7284.0	5790.0	5987.0	5458.0	5035.0										ICCS05
A	ICCS05012	NR	PL	20892.0	22194.0	24123.0	25544.0	26825.0	22881.0	12563.0	11415.0		21120.0	19390.0	18821.0	18265.0	17902.0		16666.0	ICCS05
A	ICCS05012	NR	PT	29663.0	26045.0	26653.0	28307.0	25151.0	22206.0	19312.0	16186.0	14369.0	12300.0	12161.0	10961.0	9168.0	8420.0	9276.0	8237.0	ICCS05
A	ICCS05012	NR	RO	10285.0	11574.0	14197.0	16311.0	15292.0	15085.0	25592.0	15115.0	14835.0	14477.0	16584.0	16583.0	15258.0	15042.0	14871.0	15523.0	ICCS05
A	ICCS05012	NR	RS	6009.0	6121.0	5946.0	6925.0	6738.0	6796.0	6107.0	5511.0	7897.0	6516.0	5929.0	4944.0	3729.0	3718.0	3465.0	3266.0	ICCS05
A	ICCS05012	NR	SE	37870.0	39700.0	40562.0	42847.0	39552.0	40654.0	37978.0	42493.0	42221.0	43401.0	36929.0	34558.0	39244.0	36096.0	34419.0	35427.0	ICCS05
A	ICCS05012	NR	SI	2036.0	2231.0	2563.0	2486.0	2717.0	3815.0	3670.0	3117.0	3184.0	2905.0	2615.0	2520.0	2673.0	1373.0	1577.0	1675.0	ICCS05
A	ICCS05012	NR	SK	2118.0	2330.0	3495.0	3024.0	3163.0	3226.0	2708.0	1924.0	1764.0	1645.0	1324.0	992.0	951.0	761.0	933.0	982.0	ICCS05
A	ICCS05012	NR	TR		44244.0	46493.0	47532.0	54179.0					105220.0	77021.0	65956.0	63340.0	66268.0	74179.0	56383.0	ICCS05
A	ICCS05012	NR	UKC-L	284431.0	268606.0	258165.0	245312.0	227276.0	211988.0	196554.0	194375.0	206144.0	249527.0	236519.0						ICCS05
A	ICCS05012	NR	UKM	17223.0	16727.0	17657.0	17375.0	15656.0	16334.0	15166.0	13051.0	12036.0	10893.0	9573.0						ICCS05
A	ICCS05012	NR	UKN	7041.0	7524.0	7116.0	6957.0	5868.0	5804.0	5713.0	6101.0	4963.0								ICCS05
A	ICCS05012	NR	XK	2376.0	2305.0	2977.0	3329.0	3256.0	6566.0	5348.0	4207.0	4467.0								ICCS05
A	ICCS05012	P_HTHAB	AL	21.99	23.77		34.57			57.21	47.95	42.13	39.8	42.43	40.42	31.41	26.29	21.51	21.33	ICCS05
A	ICCS05012	P_HTHAB	AT	206.79	236.57	175.37	186.46	184.1	195.79	201.13	180.92	149.31	133.94	110.53	99.31	71.59	51.13	67.18	83.3	ICCS05
A	ICCS05012	P_HTHAB	BA		95.55															ICCS05
A	ICCS05012	P_HTHAB	BE	600.56	645.92	586.7	636.66	681.76	676.25	650.0	584.8	489.49	461.0	450.38	417.84	294.65	292.61	338.19	311.85	ICCS05
A	ICCS05012	P_HTHAB	BG	89.72	106.64	112.35	88.99	88.11	87.8	73.77	61.55			93.55	79.81	68.13	57.04	63.61	55.29	ICCS05
A	ICCS05012	P_HTHAB	CH		338.89	322.05	361.94	450.06	493.49	450.84	372.24	312.8	286.01	276.12	249.88	213.86	210.3	237.88	280.91	ICCS05
A	ICCS05012	P_HTHAB	CY				233.52	233.18	206.15	189.39	160.8	128.25	107.98							ICCS05
A	ICCS05012	P_HTHAB	CZ	44.8	45.94	51.36	50.13	52.15	151.75	122.07	89.65	76.05	68.37	56.82	61.27	51.54	48.79	56.03	46.38	ICCS05
A	ICCS05012	P_HTHAB	DE	131.7	138.78	148.34	165.28	179.41	185.66	188.35	205.84	184.08	141.22	117.77	104.97	90.21	65.22	79.18	93.62	ICCS05
A	ICCS05012	P_HTHAB	DK	1073.63	1213.49	1128.33	1139.98	1038.02	1008.92	900.02	807.92	777.59	702.6	688.8	601.89	466.08	394.26	390.44	386.89	ICCS05
A	ICCS05012	P_HTHAB	EE	248.12	226.62	239.71	209.98	205.1	161.49	157.47	126.4	100.92	73.35	57.23	45.29	43.79	36.92	39.65	32.29	ICCS05
A	ICCS05012	P_HTHAB	EL	160.55	169.89	221.26	247.85	254.3	232.19	209.4	221.24	217.18	91.88	79.39	85.92	59.94	55.39	60.96	60.64	ICCS05
A	ICCS05012	P_HTHAB	ES	205.65	211.62	237.12	215.95	270.03	272.74	261.82	248.23	243.97	225.87	229.68	209.48	152.92	159.29	182.39	176.19	ICCS05
A	ICCS05012	P_HTHAB	FI	112.78	121.98	120.58	124.12	116.29	105.92	116.76	109.11	96.57	86.69	89.35	82.2	85.5	70.44	64.72	65.62	ICCS05
A	ICCS05012	P_HTHAB	FR	259.74	278.8	293.77	338.65	364.73	381.75	357.31	348.61	361.29				259.67	260.48	287.56	295.36	ICCS05
A	ICCS05012	P_HTHAB	HR	62.94	64.43	95.47	107.6	132.46	140.68	116.42	116.18	105.21	109.14	109.95	94.6	79.77	63.6	57.92	59.99	ICCS05
A	ICCS05012	P_HTHAB	HU	191.52	175.71	219.48	225.66	239.02	218.05	244.26	205.88									ICCS05
A	ICCS05012	P_HTHAB	IS		303.1	296.26	192.49	141.75	118.69	119.45	122.15	92.92	113.2	145.79		106.55	132.87	98.34	99.03	ICCS05
A	ICCS05012	P_HTHAB	IT	257.04	255.66	285.8	345.14	399.63	421.25	420.99	386.09	352.84	323.2	316.4	276.39	183.6	210.54	226.67	250.28	ICCS05
A	ICCS05012	P_HTHAB	LI	296.98	542.3		248.97	139.82	249.74	312.42	272.98	204.67								ICCS05
A	ICCS05012	P_HTHAB	LT	189.13	182.14	156.11	133.69	117.39	109.86	113.54	102.66	91.98	90.94	70.6	58.73	43.81	29.4	28.94	25.41	ICCS05
A	ICCS05012	P_HTHAB	LU	308.39	332.12	269.29	420.83	354.77	414.87	603.08	478.9	368.42				171.86	180.71			ICCS05
A	ICCS05012	P_HTHAB	LV	78.34	83.64	37.73		35.75	34.74	21.58	12.84	88.02	73.28	66.33	53.54	43.67	27.57	25.32	22.36	ICCS05
A	ICCS05012	P_HTHAB	MK	65.81	78.69	78.43	104.99	96.47	127.96	139.46										ICCS05
A	ICCS05012	P_HTHAB	MT	165.26	162.32	169.8	176.87	193.75	150.53	176.05	133.96	141.65	153.6	154.93	147.3	100.86	89.71	74.86	70.29	ICCS05
A	ICCS05012	P_HTHAB	NL	556.19	573.71	475.6	497.66	512.9	509.4	423.28	392.44	334.09	288.79	245.27	227.49	182.31	137.94	135.07	123.57	ICCS05
A	ICCS05012	P_HTHAB	NO	171.52	188.26	149.93	117.68	120.08	108.05	98.57										ICCS05
A	ICCS05012	P_HTHAB	PL	54.81	58.2	63.44	67.11	70.47	60.11	33.04	30.04		55.62	51.06	49.56	48.12	47.31		45.35	ICCS05
A	ICCS05012	P_HTHAB	PT	281.08	246.57	252.07	267.74	238.57	211.74	185.21	156.01	138.95	119.31	118.17	106.66	89.05	81.76	89.61	78.32	ICCS05
A	ICCS05012	P_HTHAB	RO	49.84	56.62	66.15	76.17	76.09	75.35	128.3	76.07	75.07	73.7	84.91	85.42	78.94	78.34	78.09	81.47	ICCS05
A	ICCS05012	P_HTHAB	RS	81.58	83.45	81.38	95.5	93.37	94.63	85.45	77.46	111.6	92.55	84.68	71.0	53.84	54.11	50.98	49.18	ICCS05
A	ICCS05012	P_HTHAB	SE	412.4	428.89	434.25	455.07	417.09	425.43	393.76	435.94	428.6	434.22	364.9	337.8	379.99	347.77	329.3	336.71	ICCS05
A	ICCS05012	P_HTHAB	SI	101.28	109.77	125.21	121.26	132.18	185.3	178.06	151.1	154.25	140.62	126.52	121.1	127.54	65.1	74.84	79.12	ICCS05
A	ICCS05012	P_HTHAB	SK	39.4	43.29	64.84	56.08	58.53	59.62	50.0	35.49	32.51	30.26	24.32	18.2	17.42	13.94	17.17	18.09	ICCS05
A	ICCS05012	P_HTHAB	TR		61.86	64.07	64.47	72.51					131.83	95.31	80.43	76.17	79.25	87.6	66.12	ICCS05
A	ICCS05012	P_HTHAB	UKC-L	520.79	488.03	465.46	438.59	403.19	373.49	343.76	337.18	354.61	426.08	401.15						ICCS05
A	ICCS05012	P_HTHAB	UKM	332.11	320.63	336.54	329.04	295.05	307.02	284.14	243.65	223.86	201.17	176.07						ICCS05
A	ICCS05012	P_HTHAB	UKN	397.72	421.23	395.55	384.46	322.61	317.74	310.95	330.3	267.04								ICCS05
A	ICCS05012	P_HTHAB	XK	110.35	105.7	134.82	185.54					252.14								ICCS05
A	ICCS0502	NR	AL	3596.0	3577.0	3978.0	4621.0	5344.0	5255.0	7961.0	7012.0	5641.0	5096.0	5414.0	4833.0	3162.0	3342.0	2458.0	2334.0	ICCS05
A	ICCS0502	NR	AT	174008.0	170683.0	150728.0	144326.0	146520.0	154002.0	148263.0	140254.0	143531.0	131717.0	118802.0	115423.0	84734.0	73213.0	97139.0	110359.0	ICCS05
A	ICCS0502	NR	BA	8180.0	6740.0	11362.0	6737.0	6675.0	6477.0	5931.0	4874.0	4491.0	4143.0	3561.0	3718.0	3669.0	3161.0	3087.0	2900.0	ICCS05
A	ICCS0502	NR	BE	245682.0	249627.0	228355.0	242399.0	237921.0	224109.0	208443.0	246853.0	232504.0	223563.0	222049.0	227402.0	157190.0	167303.0	199703.0	205003.0	ICCS05
A	ICCS0502	NR	BG	42553.0	44278.0	50479.0	47323.0	44462.0	45256.0	41246.0	38315.0	32727.0	40947.0	36922.0	33172.0	27036.0	24435.0	28250.0	26153.0	ICCS05
