freq	iccs	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS03011	M	NR	UKN	: 	48 	44 	40 	44 	94 	92 	76 	55 	54 	46 	: 	: 	: 	: 	: 
A	ICCS03011	M	NR	XK	: 	: 	: 	: 	: 	4 	23 	31 	: 	21 	37 	29 	37 	: 	: 	: 
A	ICCS03011	M	P_HTHAB	AL	6.74 	6.00 	: 	5.13 	: 	: 	5.41 	5.27 	6.71 	6.19 	7.51 	5.18 	4.58 	4.54 	5.91 	5.71 
A	ICCS03011	M	P_HTHAB	AT	6.06 	6.38 	9.20 	9.76 	9.81 	10.28 	10.20 	9.51 	11.28 	11.57 	11.13 	11.43 	10.60 	11.10 	11.66 	11.88 
A	ICCS03011	M	P_HTHAB	BE	14.97 	14.56 	13.85 	14.37 	15.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	M	P_HTHAB	BG	13.03 	11.30 	10.40 	8.75 	8.33 	7.90 	7.97 	7.00 	7.05 	6.61 	6.31 	6.01 	5.31 	4.72 	5.35 	5.16 
A	ICCS03011	M	P_HTHAB	CH	4.32 	3.88 	4.67 	4.07 	4.03 	4.31 	4.40 	4.30 	5.02 	5.01 	5.06 	5.57 	5.62 	5.14 	4.49 	: 
A	ICCS03011	M	P_HTHAB	CY	: 	: 	: 	: 	7.16 	8.31 	: 	: 	: 	: 	: 	: 	: 	: 	9.07 	: 
A	ICCS03011	M	P_HTHAB	CZ	: 	: 	: 	9.73 	9.52 	8.97 	9.08 	9.58 	10.37 	10.38 	10.33 	10.41 	9.86 	10.05 	12.44 	11.79 
A	ICCS03011	M	P_HTHAB	DE	: 	: 	: 	: 	: 	3.35 	3.10 	3.14 	2.94 	4.04 	4.00 	3.61 	4.08 	4.10 	3.93 	3.82 
A	ICCS03011	M	P_HTHAB	DK	2.10 	1.94 	2.04 	1.81 	2.24 	1.94 	2.54 	3.42 	3.59 	3.67 	4.80 	5.82 	5.45 	6.23 	7.12 	7.09 
A	ICCS03011	M	P_HTHAB	EE	: 	: 	19.97 	14.85 	: 	14.28 	: 	14.64 	13.95 	14.74 	15.78 	16.14 	15.10 	13.95 	12.95 	11.74 
A	ICCS03011	M	P_HTHAB	EL	3.69 	3.89 	3.99 	3.80 	3.24 	3.32 	3.68 	2.60 	3.16 	5.78 	5.18 	6.60 	6.46 	5.56 	5.81 	5.99 
A	ICCS03011	M	P_HTHAB	ES	10.03 	10.65 	10.70 	10.21 	9.54 	9.38 	9.24 	9.77 	13.92 	14.17 	14.36 	14.46 	14.87 	15.93 	17.18 	16.90 
A	ICCS03011	M	P_HTHAB	FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.83 
A	ICCS03011	M	P_HTHAB	FR	25.74 	24.80 	23.84 	24.00 	23.99 	23.82 	22.43 	: 	13.58 	21.43 	22.15 	22.86 	23.18 	25.42 	: 	29.79 
A	ICCS03011	M	P_HTHAB	HR	6.98 	7.61 	7.52 	: 	6.89 	4.86 	4.73 	4.46 	: 	: 	2.37 	2.64 	1.83 	2.09 	2.74 	2.26 
A	ICCS03011	M	P_HTHAB	HU	: 	: 	: 	: 	: 	8.16 	6.25 	5.66 	: 	13.05 	6.10 	12.30 	18.39 	22.71 	22.22 	23.91 
A	ICCS03011	M	P_HTHAB	IS	: 	: 	: 	: 	: 	7.43 	: 	: 	: 	6.43 	3.38 	: 	: 	: 	: 	: 
A	ICCS03011	M	P_HTHAB	IT	5.68 	6.34 	6.65 	6.92 	7.00 	6.69 	6.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	M	P_HTHAB	LI	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	M	P_HTHAB	LT	26.82 	28.44 	29.10 	33.19 	36.07 	34.26 	33.70 	23.32 	23.32 	26.90 	25.13 	20.84 	18.78 	17.89 	14.39 	13.25 
A	ICCS03011	M	P_HTHAB	LU	: 	: 	: 	9.43 	9.17 	11.92 	8.36 	7.80 	3.80 	11.46 	: 	: 	: 	: 	: 	: 
A	ICCS03011	M	P_HTHAB	LV	: 	: 	: 	: 	: 	15.97 	15.05 	14.49 	14.82 	15.18 	14.05 	13.79 	14.76 	14.51 	16.34 	15.59 
A	ICCS03011	M	P_HTHAB	ME	0.99 	2.30 	3.93 	0.98 	0.98 	1.30 	0.65 	0.98 	3.25 	2.60 	0.65 	3.25 	0.98 	2.28 	2.29 	0.66 
A	ICCS03011	M	P_HTHAB	MT	: 	: 	: 	: 	: 	2.86 	3.30 	2.33 	5.52 	8.20 	4.99 	5.16 	4.52 	4.87 	5.55 	10.88 
A	ICCS03011	M	P_HTHAB	NO	4.73 	5.38 	5.23 	5.75 	5.44 	10.29 	12.86 	14.00 	14.48 	14.53 	14.65 	15.64 	16.52 	17.98 	20.49 	19.78 
A	ICCS03011	M	P_HTHAB	PL	: 	: 	: 	: 	: 	: 	: 	: 	5.34 	5.95 	6.31 	6.55 	6.46 	6.42 	6.44 	7.04 
A	ICCS03011	M	P_HTHAB	PT	4.12 	4.62 	4.40 	3.92 	4.04 	4.14 	4.09 	4.14 	4.06 	4.10 	3.20 	3.05 	3.09 	3.15 	4.22 	2.57 
A	ICCS03011	M	P_HTHAB	RO	13.68 	13.49 	14.01 	15.42 	16.83 	19.51 	19.05 	19.74 	20.89 	18.98 	19.18 	19.34 	21.00 	26.97 	29.19 	30.10 
A	ICCS03011	M	P_HTHAB	RS	: 	: 	: 	: 	: 	6.03 	6.58 	5.34 	5.60 	5.69 	5.16 	4.77 	6.96 	6.66 	6.80 	6.87 
A	ICCS03011	M	P_HTHAB	SE	9.71 	9.21 	8.88 	8.44 	8.08 	7.78 	8.10 	7.68 	7.26 	6.94 	6.63 	8.75 	10.59 	10.84 	12.26 	12.55 
A	ICCS03011	M	P_HTHAB	SI	: 	: 	: 	: 	: 	: 	: 	: 	1.07 	1.37 	0.78 	0.67 	0.76 	0.57 	1.51 	1.88 
A	ICCS03011	M	P_HTHAB	SK	: 	: 	: 	: 	: 	: 	5.38 	5.45 	5.40 	9.09 	5.08 	4.96 	5.37 	5.03 	: 	5.46 
A	ICCS03011	M	P_HTHAB	TR	: 	1.52 	2.45 	2.19 	5.93 	27.49 	32.97 	37.00 	39.38 	: 	29.28 	28.61 	27.78 	27.31 	27.67 	22.03 
A	ICCS03011	M	P_HTHAB	UKC-L	15.77 	16.49 	16.64 	17.97 	18.86 	19.30 	20.26 	21.64 	22.91 	24.14 	24.51 	: 	: 	: 	: 	: 
A	ICCS03011	M	P_HTHAB	UKM	7.02 	6.82 	6.61 	6.29 	5.98 	6.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	M	P_HTHAB	UKN	: 	5.49 	4.99 	4.51 	4.93 	10.49 	10.21 	5.95 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	M	P_HTHAB	XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.17 	3.28 	4.23 	: 	: 	: 
A	ICCS03011	T	NR	AL	109 	108 	72 	74 	75 	72 	80 	78 	99 	90 	108 	74 	65 	64 	82 	78 
A	ICCS03011	T	NR	AT	245 	259 	375 	402 	405 	426 	428 	403 	488 	505 	489 	503 	470 	493 	521 	539 
A	ICCS03011	T	NR	BA	: 	: 	: 	: 	: 	61 	67 	57 	46 	45 	152 	51 	34 	53 	54 	63 
A	ICCS03011	T	NR	BE	790 	776 	739 	783 	833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	NR	BG	477 	411 	377 	317 	298 	281 	282 	246 	246 	228 	216 	204 	179 	158 	178 	161 
A	ICCS03011	T	NR	CH	161 	147 	179 	159 	159 	171 	177 	175 	207 	209 	214 	236 	240 	221 	195 	: 
A	ICCS03011	T	NR	CY	: 	: 	: 	: 	30 	35 	: 	: 	: 	: 	: 	: 	: 	: 	40 	: 
A	ICCS03011	T	NR	CZ	: 	: 	: 	504 	495 	470 	476 	503 	542 	543 	541 	548 	523 	536 	653 	634 
A	ICCS03011	T	NR	DE	: 	: 	: 	: 	: 	1330 	1237 	1260 	1200 	1649 	1639 	1490 	1687 	1695 	1629 	1578 
A	ICCS03011	T	NR	DK	57 	53 	56 	50 	62 	55 	72 	96 	102 	105 	140 	172 	160 	184 	211 	212 
A	ICCS03011	T	NR	EE	94 	101 	124 	92 	: 	89 	92 	90 	86 	91 	99 	102 	96 	88 	83 	77 
A	ICCS03011	T	NR	EL	202 	216 	220 	207 	177 	179 	201 	139 	171 	307 	281 	348 	339 	290 	301 	308 
A	ICCS03011	T	NR	ES	2275 	2449 	2472 	2359 	2217 	2168 	2127 	2248 	3225 	3278 	3313 	3381 	3509 	3756 	4052 	4045 
A	ICCS03011	T	NR	FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	79 
A	ICCS03011	T	NR	FR	8089 	7839 	7564 	7691 	7710 	7666 	7255 	: 	4423 	6998 	7259 	7506 	7629 	8338 	9123 	9960 
A	ICCS03011	T	NR	HR	145 	158 	156 	: 	142 	100 	97 	91 	: 	: 	47 	52 	36 	41 	51 	42 
A	ICCS03011	T	NR	HU	: 	: 	: 	: 	: 	390 	296 	269 	: 	624 	291 	583 	880 	1083 	1057 	1134 
A	ICCS03011	T	NR	IS	: 	: 	: 	: 	: 	12 	: 	: 	: 	11 	6 	: 	: 	: 	: 	: 
A	ICCS03011	T	NR	IT	1667 	1866 	1952 	2034 	2052 	1973 	1922 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	NR	LI	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	NR	LT	401 	420 	425 	470 	500 	471 	457 	314 	310 	353 	327 	270 	247 	238 	188 	178 
A	ICCS03011	T	NR	LU	: 	: 	: 	24 	24 	32 	23 	22 	11 	34 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	NR	LV	: 	: 	: 	: 	: 	148 	138 	132 	134 	137 	127 	124 	132 	129 	145 	137 
A	ICCS03011	T	NR	ME	3 	7 	12 	3 	3 	4 	2 	3 	10 	8 	2 	10 	3 	7 	7 	2 
A	ICCS03011	T	NR	MT	: 	: 	: 	: 	: 	6 	7 	5 	12 	19 	12 	13 	12 	13 	15 	31 
A	ICCS03011	T	NR	NO	226 	260 	256 	284 	274 	263 	332 	366 	385 	390 	398 	429 	452 	498 	567 	553 
A	ICCS03011	T	NR	PL	1750 	2030 	1886 	1854 	1831 	1700 	1605 	1561 	983 	1095 	1162 	1208 	1190 	1176 	1174 	1254 
A	ICCS03011	T	NR	PT	209 	234 	223 	198 	203 	207 	203 	204 	199 	200 	157 	148 	150 	153 	208 	131 
A	ICCS03011	T	NR	RO	1514 	1491 	1546 	1697 	1744 	1914 	1875 	1932 	2037 	1836 	1847 	1853 	2008 	2558 	2726 	2820 
A	ICCS03011	T	NR	RS	: 	: 	: 	: 	: 	211 	229 	185 	194 	196 	177 	163 	238 	226 	225 	222 
A	ICCS03011	T	NR	SE	444 	426 	415 	398 	384 	374 	392 	377 	360 	348 	338 	453 	551 	569 	651 	673 
A	ICCS03011	T	NR	SI	46 	42 	34 	27 	24 	30 	29 	23 	11 	14 	8 	7 	8 	6 	16 	20 
A	ICCS03011	T	NR	SK	: 	138 	143 	133 	153 	136 	142 	144 	143 	241 	135 	132 	143 	134 	148 	146 
A	ICCS03011	T	NR	TR	: 	562 	909 	828 	2258 	10530 	12815 	14560 	15697 	: 	12002 	11922 	11727 	11594 	11883 	9508 
A	ICCS03011	T	NR	UKC-L	4234 	4465 	4542 	4951 	5245 	5408 	5724 	6175 	6596 	7001 	7159 	: 	: 	: 	: 	: 
A	ICCS03011	T	NR	UKM	177 	173 	169 	162 	155 	161 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	NR	UKN	: 	48 	44 	40 	44 	94 	92 	76 	55 	54 	47 	: 	: 	: 	: 	: 
A	ICCS03011	T	NR	XK	: 	43 	46 	35 	34 	41 	23 	31 	: 	21 	37 	29 	37 	: 	: 	: 
A	ICCS03011	T	P_HTHAB	AL	3.44 	3.39 	: 	2.61 	: 	: 	2.76 	2.70 	3.43 	3.13 	3.76 	2.59 	2.28 	2.26 	2.94 	2.82 
A	ICCS03011	T	P_HTHAB	AT	2.95 	3.11 	4.49 	4.80 	4.82 	5.04 	5.03 	4.70 	5.61 	5.76 	5.54 	5.68 	5.28 	5.52 	5.80 	5.92 
A	ICCS03011	T	P_HTHAB	BE	7.41 	7.22 	6.82 	7.12 	7.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	P_HTHAB	BG	6.34 	5.50 	5.08 	4.30 	4.07 	3.86 	3.89 	3.42 	3.44 	3.21 	3.06 	2.91 	2.57 	2.28 	2.60 	2.50 
A	ICCS03011	T	P_HTHAB	CH	2.12 	1.91 	2.30 	2.02 	2.00 	2.13 	2.17 	2.12 	2.49 	2.48 	2.52 	2.76 	2.79 	2.55 	2.23 	: 
A	ICCS03011	T	P_HTHAB	CY	: 	: 	: 	: 	3.48 	4.04 	: 	: 	: 	: 	: 	: 	: 	: 	4.42 	: 
A	ICCS03011	T	P_HTHAB	CZ	: 	: 	: 	4.81 	4.71 	4.47 	4.53 	4.77 	5.14 	5.13 	5.10 	5.15 	4.89 	5.01 	6.21 	5.86 
A	ICCS03011	T	P_HTHAB	DE	: 	: 	: 	: 	: 	1.65 	1.53 	1.55 	1.46 	2.00 	1.98 	1.79 	2.03 	2.04 	1.96 	1.90 
A	ICCS03011	T	P_HTHAB	DK	1.04 	0.96 	1.01 	0.90 	1.11 	0.98 	1.28 	1.70 	1.79 	1.83 	2.42 	2.96 	2.75 	3.15 	3.59 	3.57 
A	ICCS03011	T	P_HTHAB	EE	7.02 	7.56 	9.30 	6.92 	: 	6.74 	6.99 	6.84 	6.54 	6.92 	7.50 	7.70 	7.22 	6.62 	6.23 	5.64 
A	ICCS03011	T	P_HTHAB	EL	1.83 	1.95 	1.98 	1.86 	1.60 	1.63 	1.83 	1.28 	1.59 	2.85 	2.62 	3.24 	3.16 	2.72 	2.88 	2.96 
A	ICCS03011	T	P_HTHAB	ES	4.98 	5.30 	5.32 	5.05 	4.74 	4.64 	4.57 	4.84 	6.94 	7.05 	7.10 	7.20 	7.41 	7.92 	8.54 	8.41 
A	ICCS03011	T	P_HTHAB	FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.42 
A	ICCS03011	T	P_HTHAB	FR	12.64 	12.18 	11.70 	11.84 	11.81 	11.69 	11.00 	: 	6.64 	10.47 	10.83 	11.17 	11.33 	12.32 	13.44 	14.59 
A	ICCS03011	T	P_HTHAB	HR	3.36 	3.67 	3.63 	: 	3.32 	2.35 	2.28 	2.15 	: 	: 	1.14 	1.28 	0.89 	1.02 	1.32 	1.09 
A	ICCS03011	T	P_HTHAB	HU	: 	: 	: 	: 	: 	3.94 	3.00 	2.73 	: 	6.37 	2.98 	5.97 	9.01 	11.13 	10.91 	11.81 
A	ICCS03011	T	P_HTHAB	IS	: 	: 	: 	: 	: 	3.73 	: 	: 	: 	3.25 	1.72 	: 	: 	: 	: 	: 
A	ICCS03011	T	P_HTHAB	IT	2.84 	3.16 	3.30 	3.43 	3.45 	3.31 	3.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	P_HTHAB	LI	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	P_HTHAB	LT	12.48 	13.19 	13.53 	15.40 	16.65 	15.85 	15.53 	10.75 	10.73 	12.40 	11.64 	9.66 	8.84 	8.51 	6.70 	6.23 
A	ICCS03011	T	P_HTHAB	LU	: 	: 	: 	4.69 	4.57 	5.96 	4.18 	3.91 	1.91 	5.76 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	P_HTHAB	LV	: 	: 	: 	: 	: 	7.31 	6.89 	6.65 	6.81 	7.03 	6.57 	6.46 	6.92 	6.81 	7.73 	7.28 
A	ICCS03011	T	P_HTHAB	ME	0.49 	1.13 	1.94 	0.48 	0.48 	0.64 	0.32 	0.48 	1.61 	1.29 	0.32 	1.61 	0.48 	1.13 	1.13 	0.32 
A	ICCS03011	T	P_HTHAB	MT	: 	: 	: 	: 	: 	1.42 	1.65 	1.16 	2.76 	4.13 	2.52 	2.63 	2.33 	2.52 	2.88 	5.72 
A	ICCS03011	T	P_HTHAB	NO	4.77 	5.42 	5.27 	5.77 	5.50 	5.21 	6.50 	7.08 	7.39 	7.42 	7.52 	8.05 	8.42 	9.24 	10.45 	10.07 
A	ICCS03011	T	P_HTHAB	PL	4.59 	5.32 	4.96 	4.87 	4.81 	4.47 	4.22 	4.11 	2.59 	2.88 	3.06 	3.18 	3.14 	3.11 	3.12 	3.41 
A	ICCS03011	T	P_HTHAB	PT	1.98 	2.22 	2.11 	1.87 	1.93 	1.97 	1.95 	1.97 	1.92 	1.94 	1.53 	1.44 	1.46 	1.49 	2.01 	1.25 
A	ICCS03011	T	P_HTHAB	RO	7.34 	7.29 	7.20 	7.92 	8.68 	9.56 	9.40 	9.72 	10.31 	9.35 	9.46 	9.54 	10.39 	13.32 	14.32 	14.80 
A	ICCS03011	T	P_HTHAB	RS	: 	: 	: 	: 	: 	2.94 	3.20 	2.60 	2.74 	2.78 	2.53 	2.34 	3.44 	3.29 	3.31 	3.34 
A	ICCS03011	T	P_HTHAB	SE	4.84 	4.60 	4.44 	4.23 	4.05 	3.91 	4.06 	3.87 	3.65 	3.48 	3.34 	4.43 	5.34 	5.48 	6.23 	6.40 
A	ICCS03011	T	P_HTHAB	SI	2.29 	2.07 	1.66 	1.32 	1.17 	1.46 	1.41 	1.11 	0.53 	0.68 	0.39 	0.34 	0.38 	0.28 	0.76 	0.94 
A	ICCS03011	T	P_HTHAB	SK	: 	2.56 	2.65 	2.47 	2.83 	2.51 	2.62 	2.66 	2.64 	4.43 	2.48 	2.42 	2.62 	2.45 	2.72 	2.69 
A	ICCS03011	T	P_HTHAB	TR	: 	0.79 	1.25 	1.12 	3.02 	13.92 	16.71 	18.74 	19.93 	: 	14.85 	14.54 	14.10 	13.87 	14.03 	11.15 
A	ICCS03011	T	P_HTHAB	UKC-L	7.75 	8.11 	8.19 	8.85 	9.30 	9.53 	10.01 	10.71 	11.34 	11.95 	12.14 	: 	: 	: 	: 	: 
A	ICCS03011	T	P_HTHAB	UKM	3.41 	3.32 	3.22 	3.07 	2.92 	3.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	P_HTHAB	UKN	: 	2.69 	2.45 	2.21 	2.42 	5.15 	5.01 	2.92 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03011	T	P_HTHAB	XK	: 	1.97 	2.08 	1.95 	: 	: 	: 	: 	: 	: 	2.06 	1.61 	2.08 	: 	: 	: 
A	ICCS03012	F	NR	AL	1 	3 	5 	3 	2 	1 	2 	2 	0 	0 	0 	0 	0 	0 	0 	0 
A	ICCS03012	F	NR	AT	1 	2 	1 	2 	3 	2 	1 	0 	0 	0 	0 	0 	1 	0 	0 	3 
A	ICCS03012	F	NR	BA	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	4 	1 	1 	0 
A	ICCS03012	F	NR	BE	17 	16 	14 	11 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	NR	BG	0 	0 	0 	0 	0 	1 	1 	1 	2 	1 	0 	1 	0 	0 	1 	0 
A	ICCS03012	F	NR	CH	1 	0 	0 	0 	0 	0 	0 	1 	1 	1 	1 	2 	2 	1 	1 	: 
A	ICCS03012	F	NR	CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 
A	ICCS03012	F	NR	CZ	: 	: 	: 	20 	26 	174 	23 	6 	5 	4 	3 	2 	1 	3 	2 	2 
A	ICCS03012	F	NR	DE	: 	: 	: 	: 	: 	24 	22 	19 	33 	12 	18 	19 	19 	16 	13 	16 
A	ICCS03012	F	NR	DK	: 	2 	1 	3 	0 	1 	2 	2 	2 	1 	3 	2 	4 	64 	: 	: 
A	ICCS03012	F	NR	EE	: 	: 	: 	0 	: 	0 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A	ICCS03012	F	NR	EL	1 	1 	1 	1 	1 	2 	3 	3 	11 	0 	0 	1 	16 	1 	4 	3 
A	ICCS03012	F	NR	ES	26 	42 	42 	47 	50 	42 	49 	42 	3 	15 	34 	36 	33 	31 	32 	53 
A	ICCS03012	F	NR	FI	0 	1 	5 	7 	3 	3 	3 	2 	: 	: 	: 	: 	: 	: 	: 	0 
A	ICCS03012	F	NR	FR	: 	: 	: 	: 	: 	: 	: 	: 	5 	6 	10 	11 	58 	58 	: 	59 
A	ICCS03012	F	NR	HR	4 	4 	1 	: 	2 	3 	2 	1 	: 	: 	1 	1 	0 	2 	1 	1 
A	ICCS03012	F	NR	HU	: 	: 	: 	: 	: 	0 	1 	0 	: 	3 	4 	4 	: 	: 	: 	: 
A	ICCS03012	F	NR	IS	: 	: 	: 	: 	: 	0 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: 
A	ICCS03012	F	NR	IT	52 	47 	66 	57 	46 	46 	50 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	NR	LI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	NR	LT	: 	: 	: 	: 	: 	: 	: 	2 	1 	0 	1 	0 	1 	0 	2 	2 
A	ICCS03012	F	NR	LU	: 	: 	: 	0 	0 	0 	0 	0 	1 	0 	: 	: 	0 	: 	: 	: 
A	ICCS03012	F	NR	LV	: 	: 	: 	: 	: 	0 	1 	1 	2 	4 	4 	4 	3 	3 	3 	3 
A	ICCS03012	F	NR	ME	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A	ICCS03012	F	NR	MT	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	1 	1 	1 	1 	0 	0 
A	ICCS03012	F	NR	NO	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	1 	1 	0 	1 	0 	0 
A	ICCS03012	F	NR	PL	: 	: 	: 	: 	: 	: 	: 	: 	10 	12 	12 	0 	1 	1 	1 	1 
A	ICCS03012	F	NR	PT	: 	: 	: 	: 	: 	8 	5 	0 	5 	4 	7 	1 	1 	0 	0 	0 
A	ICCS03012	F	NR	RO	1 	1 	1 	0 	0 	1 	1 	2 	3 	2 	1 	3 	3 	6 	2 	2 
A	ICCS03012	F	NR	RS	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 
A	ICCS03012	F	NR	SE	2 	0 	0 	1 	3 	0 	0 	0 	0 	1 	0 	0 	2 	0 	0 	1 
A	ICCS03012	F	NR	SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 
A	ICCS03012	F	NR	SK	: 	: 	: 	: 	: 	: 	3 	2 	3 	2 	1 	1 	1 	0 	0 	0 
A	ICCS03012	F	NR	TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	32 	42 	41 	55 	65 	47 
A	ICCS03012	F	NR	UKC-L	37 	51 	74 	74 	71 	62 	75 	68 	87 	92 	110 	: 	: 	: 	: 	: 
A	ICCS03012	F	NR	UKM	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	NR	UKN	: 	0 	0 	0 	0 	0 	0 	0 	1 	2 	1 	: 	: 	: 	: 	: 
A	ICCS03012	F	NR	XK	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	1 	0 	2 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	AL	0.06 	0.19 	: 	0.21 	: 	: 	0.14 	0.14 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	AT	0.02 	0.05 	0.02 	0.05 	0.07 	0.05 	0.02 	0.00 	0.00 	0.00 	0.00 	0.00 	0.02 	0.00 	0.00 	0.06 
A	ICCS03012	F	P_HTHAB	BE	0.31 	0.29 	0.25 	0.20 	0.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	BG	0.00 	0.00 	0.00 	0.00 	0.00 	0.03 	0.03 	0.03 	0.05 	0.03 	0.00 	0.03 	0.00 	0.00 	0.03 	0.00 
A	ICCS03012	F	P_HTHAB	CH	0.01 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.02 	0.02 	0.02 	0.02 	0.05 	0.05 	0.02 	0.02 	: 
A	ICCS03012	F	P_HTHAB	CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	: 
A	ICCS03012	F	P_HTHAB	CZ	: 	: 	: 	0.37 	0.49 	3.25 	0.43 	0.11 	0.09 	0.07 	0.06 	0.04 	0.02 	0.06 	0.04 	0.04 
A	ICCS03012	F	P_HTHAB	DE	: 	: 	: 	: 	: 	0.06 	0.05 	0.05 	0.08 	0.03 	0.04 	0.05 	0.05 	0.04 	0.03 	0.04 
A	ICCS03012	F	P_HTHAB	DK	: 	0.07 	0.04 	0.11 	0.00 	0.04 	0.07 	0.07 	0.07 	0.03 	0.10 	0.07 	0.14 	2.18 	: 	: 
A	ICCS03012	F	P_HTHAB	EE	: 	: 	: 	0.00 	: 	0.00 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	EL	0.02 	0.02 	0.02 	0.02 	0.02 	0.04 	0.05 	0.05 	0.20 	0.00 	0.00 	0.02 	0.29 	0.02 	0.07 	0.06 
A	ICCS03012	F	P_HTHAB	ES	0.11 	0.18 	0.18 	0.20 	0.21 	0.18 	0.21 	0.18 	0.01 	0.06 	0.14 	0.15 	0.14 	0.13 	0.13 	0.22 
A	ICCS03012	F	P_HTHAB	FI	0.00 	0.04 	0.18 	0.26 	0.11 	0.11 	0.11 	0.07 	: 	: 	: 	: 	: 	: 	: 	0.00 
A	ICCS03012	F	P_HTHAB	FR	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	0.02 	0.03 	0.03 	0.17 	0.17 	: 	0.17 
A	ICCS03012	F	P_HTHAB	HR	0.18 	0.18 	0.04 	: 	0.09 	0.14 	0.09 	0.05 	: 	: 	0.05 	0.05 	0.00 	0.10 	0.05 	0.05 
A	ICCS03012	F	P_HTHAB	HU	: 	: 	: 	: 	: 	0.00 	0.02 	0.00 	: 	0.06 	0.08 	0.08 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	IS	: 	: 	: 	: 	: 	0.00 	: 	: 	: 	0.00 	0.00 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	IT	0.17 	0.15 	0.22 	0.19 	0.15 	0.15 	0.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	LI	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	LT	: 	: 	: 	: 	: 	: 	: 	0.13 	0.06 	0.00 	0.07 	0.00 	0.07 	0.00 	0.13 	0.13 
